y,x,street_count,highway,ref,junction,geometry
24.980786,121.5537993,3,,,,POINT (121.5537993 24.980786)
24.9787545,121.5563282,3,,,,POINT (121.5563282 24.9787545)
24.9782701,121.5555802,4,,,,POINT (121.5555802 24.9782701)
24.9783934,121.5563773,3,,,,POINT (121.5563773 24.9783934)
25.1257054,121.4984404,3,traffic_signals,,,POINT (121.4984404 25.1257054)
25.121289,121.4987971,3,,,,POINT (121.4987971 25.121289)
25.1219566,121.4994153,3,,,,POINT (121.4994153 25.1219566)
25.1212338,121.4998123,1,,,,POINT (121.4998123 25.1212338)
25.1211029,121.4987132,3,,,,POINT (121.4987132 25.1211029)
25.1215898,121.4935576,3,traffic_signals,,,POINT (121.4935576 25.1215898)
25.1257263,121.4985291,4,traffic_signals,,,POINT (121.4985291 25.1257263)
25.1163566,121.4997846,3,motorway_junction,,,POINT (121.4997846 25.1163566)
25.1261415,121.5004406,4,traffic_signals,,,POINT (121.5004406 25.1261415)
25.1261925,121.5007303,4,traffic_signals,,,POINT (121.5007303 25.1261925)
25.1263722,121.501476,4,traffic_signals,,,POINT (121.501476 25.1263722)
25.1267058,121.5035592,4,traffic_signals,,,POINT (121.5035592 25.1267058)
25.1275714,121.5075279,3,traffic_signals,,,POINT (121.5075279 25.1275714)
25.0457094,121.592737,3,,,,POINT (121.592737 25.0457094)
25.0511955,121.6156459,3,,,,POINT (121.6156459 25.0511955)
25.0360767,121.5437303,4,traffic_signals,,,POINT (121.5437303 25.0360767)
25.0309517,121.5490236,4,traffic_signals,,,POINT (121.5490236 25.0309517)
25.0355436,121.5150068,3,traffic_signals,,,POINT (121.5150068 25.0355436)
25.0348024,121.5146942,4,traffic_signals,,,POINT (121.5146942 25.0348024)
25.0346881,121.5169245,4,traffic_signals,,,POINT (121.5169245 25.0346881)
25.1018327,121.5308114,3,,,,POINT (121.5308114 25.1018327)
25.1021998,121.5297774,3,,,,POINT (121.5297774 25.1021998)
25.1018469,121.5291205,4,traffic_signals,,,POINT (121.5291205 25.1018469)
25.1042738,121.5225379,3,,,,POINT (121.5225379 25.1042738)
25.1049074,121.5223781,4,traffic_signals,,,POINT (121.5223781 25.1049074)
25.1058527,121.52181,3,,,,POINT (121.52181 25.1058527)
25.1194688,121.5014245,4,traffic_signals,,,POINT (121.5014245 25.1194688)
25.1825577,121.530188,3,,,,POINT (121.530188 25.1825577)
25.1797067,121.5438462,3,,,,POINT (121.5438462 25.1797067)
25.1523829,121.5472841,3,traffic_signals,,,POINT (121.5472841 25.1523829)
25.1517885,121.546517,3,,,,POINT (121.546517 25.1517885)
25.1513229,121.5462428,4,,,,POINT (121.5462428 25.1513229)
25.149131,121.5483946,3,,,,POINT (121.5483946 25.149131)
25.144054,121.5394295,3,,,,POINT (121.5394295 25.144054)
25.036034,121.5460138,4,traffic_signals,,,POINT (121.5460138 25.036034)
25.0334204,121.5459766,4,traffic_signals,,,POINT (121.5459766 25.0334204)
25.0310276,121.5460621,4,traffic_signals,,,POINT (121.5460621 25.0310276)
25.0156349,121.5333006,3,,,,POINT (121.5333006 25.0156349)
25.0149062,121.5325215,4,traffic_signals,,,POINT (121.5325215 25.0149062)
25.0223604,121.5263734,4,traffic_signals,,,POINT (121.5263734 25.0223604)
25.0115528,121.5359398,4,,,,POINT (121.5359398 25.0115528)
25.0173558,121.5389754,3,,,,POINT (121.5389754 25.0173558)
25.0386684,121.5215629,4,traffic_signals,,,POINT (121.5215629 25.0386684)
25.0385828,121.5215396,2,,,,POINT (121.5215396 25.0385828)
25.0329093,121.5180789,4,traffic_signals,,,POINT (121.5180789 25.0329093)
25.0324027,121.5163501,4,traffic_signals,,,POINT (121.5163501 25.0324027)
25.0488778,121.5116178,3,,,,POINT (121.5116178 25.0488778)
25.112317,121.5194699,4,traffic_signals,,,POINT (121.5194699 25.112317)
25.0577173,121.5828037,3,,,,POINT (121.5828037 25.0577173)
25.0208889,121.5248147,3,,,,POINT (121.5248147 25.0208889)
24.970539,121.6054306,3,,,,POINT (121.6054306 24.970539)
24.9794614,121.5825808,3,,,,POINT (121.5825808 24.9794614)
25.0997363,121.5150044,3,,,,POINT (121.5150044 25.0997363)
25.1000229,121.5171649,3,,,,POINT (121.5171649 25.1000229)
25.0998,121.5203248,3,,,,POINT (121.5203248 25.0998)
25.0794797,121.5412674,3,traffic_signals,,,POINT (121.5412674 25.0794797)
25.0277429,121.5146408,4,traffic_signals,,,POINT (121.5146408 25.0277429)
25.03302,121.5050726,4,traffic_signals,,,POINT (121.5050726 25.03302)
25.0322768,121.5059209,3,,,,POINT (121.5059209 25.0322768)
25.0311874,121.5067859,4,traffic_signals,,,POINT (121.5067859 25.0311874)
25.0338733,121.5048362,4,traffic_signals,,,POINT (121.5048362 25.0338733)
25.0502888,121.510524,4,,,,POINT (121.510524 25.0502888)
25.0498871,121.5168272,4,traffic_signals,,,POINT (121.5168272 25.0498871)
25.0492011,121.5148728,3,traffic_signals,,,POINT (121.5148728 25.0492011)
25.0195872,121.5302892,1,,,,POINT (121.5302892 25.0195872)
25.0216238,121.5318519,4,,,,POINT (121.5318519 25.0216238)
25.0666783,121.5257104,4,traffic_signals,,,POINT (121.5257104 25.0666783)
25.06682,121.5225447,4,traffic_signals,,,POINT (121.5225447 25.06682)
25.1372178,121.5037415,5,traffic_signals,,,POINT (121.5037415 25.1372178)
25.1374315,121.5040661,3,crossing,,,POINT (121.5040661 25.1374315)
25.138421,121.5049915,3,traffic_signals,,,POINT (121.5049915 25.138421)
25.1419512,121.5151543,3,,,,POINT (121.5151543 25.1419512)
25.1416411,121.5157307,3,,,,POINT (121.5157307 25.1416411)
25.1386717,121.5141301,3,,,,POINT (121.5141301 25.1386717)
25.1477941,121.5306062,3,,,,POINT (121.5306062 25.1477941)
25.143767,121.531514,3,,,,POINT (121.531514 25.143767)
25.1487956,121.5338219,3,,,,POINT (121.5338219 25.1487956)
25.1490802,121.5494086,3,traffic_signals,,,POINT (121.5494086 25.1490802)
25.1514211,121.5493465,3,,,,POINT (121.5493465 25.1514211)
25.1149045,121.4964901,1,,,,POINT (121.4964901 25.1149045)
25.1164712,121.4853094,4,,,,POINT (121.4853094 25.1164712)
25.1150167,121.4851248,1,,,,POINT (121.4851248 25.1150167)
25.0798703,121.5244479,4,traffic_signals,,,POINT (121.5244479 25.0798703)
25.0264509,121.5293141,3,,,,POINT (121.5293141 25.0264509)
25.0263718,121.5304309,3,traffic_signals,,,POINT (121.5304309 25.0263718)
25.0152877,121.531958,3,,,,POINT (121.531958 25.0152877)
25.0161068,121.5328346,4,traffic_signals,,,POINT (121.5328346 25.0161068)
25.1018343,121.5229807,4,traffic_signals,,,POINT (121.5229807 25.1018343)
25.101994,121.5229428,4,traffic_signals,,,POINT (121.5229428 25.101994)
25.1021408,121.5246814,4,traffic_signals,,,POINT (121.5246814 25.1021408)
25.1046341,121.5219746,4,traffic_signals,,,POINT (121.5219746 25.1046341)
25.1042614,121.5213235,3,,,,POINT (121.5213235 25.1042614)
25.1037724,121.5204693,3,,,,POINT (121.5204693 25.1037724)
25.1033413,121.5196888,4,traffic_signals,,,POINT (121.5196888 25.1033413)
25.1032236,121.5195555,3,traffic_signals,,,POINT (121.5195555 25.1032236)
25.1025493,121.5254425,5,traffic_signals,,,POINT (121.5254425 25.1025493)
25.1019468,121.5224484,4,traffic_signals,,,POINT (121.5224484 25.1019468)
25.1023255,121.5208128,3,traffic_signals,,,POINT (121.5208128 25.1023255)
25.1028271,121.5202071,3,,,,POINT (121.5202071 25.1028271)
25.1024998,121.5216259,3,,,,POINT (121.5216259 25.1024998)
25.1028222,121.5215783,4,,,,POINT (121.5215783 25.1028222)
25.1031351,121.5215312,4,,,,POINT (121.5215312 25.1031351)
25.1034349,121.5214918,3,,,,POINT (121.5214918 25.1034349)
25.1036165,121.5214555,4,,,,POINT (121.5214555 25.1036165)
25.1027449,121.521248,4,,,,POINT (121.521248 25.1027449)
25.1030132,121.521027,4,,,,POINT (121.521027 25.1030132)
25.1032391,121.5208309,4,,,,POINT (121.5208309 25.1032391)
25.101792,121.5224707,3,traffic_signals,,,POINT (121.5224707 25.101792)
25.1053341,121.5215623,3,,,,POINT (121.5215623 25.1053341)
25.1050152,121.521753,3,,,,POINT (121.521753 25.1050152)
25.1040697,121.52209,3,,,,POINT (121.52209 25.1040697)
25.1037123,121.5221423,3,,,,POINT (121.5221423 25.1037123)
25.1035336,121.5221787,3,,,,POINT (121.5221787 25.1035336)
25.1032263,121.5222324,3,,,,POINT (121.5222324 25.1032263)
25.1029178,121.5222847,3,,,,POINT (121.5222847 25.1029178)
25.1000539,121.5179073,3,,,,POINT (121.5179073 25.1000539)
25.1137573,121.5256947,3,,,,POINT (121.5256947 25.1137573)
25.1188487,121.5244778,3,,,,POINT (121.5244778 25.1188487)
25.1199202,121.5249995,1,,,,POINT (121.5249995 25.1199202)
25.1191068,121.5223658,4,traffic_signals,,,POINT (121.5223658 25.1191068)
25.1184511,121.5261214,4,traffic_signals,,,POINT (121.5261214 25.1184511)
25.1184864,121.5249869,3,,,,POINT (121.5249869 25.1184864)
25.1070749,121.5211088,1,,,,POINT (121.5211088 25.1070749)
25.1043315,121.5214393,3,,,,POINT (121.5214393 25.1043315)
25.1039921,121.5208465,3,,,,POINT (121.5208465 25.1039921)
25.1045862,121.520355,3,,,,POINT (121.520355 25.1045862)
25.104357,121.5206044,3,,,,POINT (121.5206044 25.104357)
25.1046941,121.5211927,4,,,,POINT (121.5211927 25.1046941)
25.1050025,121.5209831,3,,,,POINT (121.5209831 25.1050025)
25.1051459,121.5208856,1,,,,POINT (121.5208856 25.1051459)
25.1246229,121.5329081,3,,,,POINT (121.5329081 25.1246229)
25.1243595,121.5332655,3,,,,POINT (121.5332655 25.1243595)
25.1210851,121.5329278,3,,,,POINT (121.5329278 25.1210851)
25.1191731,121.53418,3,,,,POINT (121.53418 25.1191731)
25.1181428,121.5346593,5,traffic_signals,,,POINT (121.5346593 25.1181428)
25.1165836,121.5340587,3,traffic_signals,,,POINT (121.5340587 25.1165836)
25.1152035,121.5278767,4,traffic_signals,,,POINT (121.5278767 25.1152035)
25.115833,121.5282234,3,,,,POINT (121.5282234 25.115833)
25.1164008,121.5286137,4,traffic_signals,,,POINT (121.5286137 25.1164008)
25.1182426,121.530123,4,traffic_signals,,,POINT (121.530123 25.1182426)
25.1230399,121.5321694,4,traffic_signals,,,POINT (121.5321694 25.1230399)
25.1230458,121.5320845,4,traffic_signals,,,POINT (121.5320845 25.1230458)
25.1189138,121.530461,4,traffic_signals,,,POINT (121.530461 25.1189138)
25.1183279,121.5300456,5,traffic_signals,,,POINT (121.5300456 25.1183279)
25.1152153,121.5277623,4,traffic_signals,,,POINT (121.5277623 25.1152153)
25.1247224,121.532599,3,,,,POINT (121.532599 25.1247224)
25.1245932,121.5326778,3,,,,POINT (121.5326778 25.1245932)
25.1248024,121.5329279,3,,,,POINT (121.5329279 25.1248024)
25.1248837,121.5327919,3,,,,POINT (121.5327919 25.1248837)
25.1248545,121.5326717,3,,,,POINT (121.5326717 25.1248545)
25.1266964,121.532864,4,,,,POINT (121.532864 25.1266964)
25.1279796,121.5317231,1,,,,POINT (121.5317231 25.1279796)
25.0359863,121.5485715,3,crossing,,,POINT (121.5485715 25.0359863)
25.0333661,121.5485555,4,traffic_signals,,,POINT (121.5485555 25.0333661)
25.0281367,121.5485052,4,traffic_signals,,,POINT (121.5485052 25.0281367)
25.0461719,121.5491541,3,traffic_signals,,,POINT (121.5491541 25.0461719)
25.0449924,121.5486457,4,traffic_signals,,,POINT (121.5486457 25.0449924)
25.0135214,121.5344569,3,traffic_signals,,,POINT (121.5344569 25.0135214)
25.0405987,121.5240025,4,traffic_signals,,,POINT (121.5240025 25.0405987)
25.1112727,121.5173721,3,,,,POINT (121.5173721 25.1112727)
25.1116128,121.5171146,3,,,,POINT (121.5171146 25.1116128)
25.1136091,121.5159142,3,traffic_signals,,,POINT (121.5159142 25.1136091)
25.1174984,121.5131947,4,traffic_signals,,,POINT (121.5131947 25.1174984)
25.1199444,121.5099283,3,traffic_signals,,,POINT (121.5099283 25.1199444)
25.1227092,121.502913,5,traffic_signals,,,POINT (121.502913 25.1227092)
25.1213794,121.502672,3,traffic_signals,,,POINT (121.502672 25.1213794)
25.0956546,121.548372,3,,,,POINT (121.548372 25.0956546)
25.1182988,121.5301822,4,traffic_signals,,,POINT (121.5301822 25.1182988)
25.1179873,121.5317133,3,traffic_signals,,,POINT (121.5317133 25.1179873)
25.0506178,121.5137217,4,traffic_signals,,,POINT (121.5137217 25.0506178)
25.0841136,121.5493712,4,traffic_signals,,,POINT (121.5493712 25.0841136)
25.0119676,121.5665051,3,,,,POINT (121.5665051 25.0119676)
25.019559,121.5735832,3,,,,POINT (121.5735832 25.019559)
25.0174224,121.5757353,3,,,,POINT (121.5757353 25.0174224)
25.0179632,121.5750239,3,,,,POINT (121.5750239 25.0179632)
25.0189905,121.5746723,1,,,,POINT (121.5746723 25.0189905)
25.0179635,121.5746308,3,,,,POINT (121.5746308 25.0179635)
25.0164484,121.5752968,3,,,,POINT (121.5752968 25.0164484)
25.1121295,121.5586391,3,traffic_signals,,,POINT (121.5586391 25.1121295)
25.1163621,121.5740137,3,traffic_signals,,,POINT (121.5740137 25.1163621)
25.1133703,121.566381,3,,,,POINT (121.566381 25.1133703)
25.0375134,121.5485116,3,,,,POINT (121.5485116 25.0375134)
25.0370503,121.548778,4,traffic_signals,,,POINT (121.548778 25.0370503)
25.0370499,121.5488828,4,traffic_signals,,,POINT (121.5488828 25.0370499)
25.0374022,121.5490451,3,traffic_signals,,,POINT (121.5490451 25.0374022)
25.0370798,121.5485878,4,traffic_signals,,,POINT (121.5485878 25.0370798)
25.0370777,121.5490714,4,traffic_signals,,,POINT (121.5490714 25.0370777)
25.0378674,121.549732,5,traffic_signals,,,POINT (121.549732 25.0378674)
25.0384279,121.5494798,3,,,,POINT (121.5494798 25.0384279)
25.0386488,121.5490649,4,traffic_signals,,,POINT (121.5490649 25.0386488)
25.0386749,121.5488855,4,traffic_signals,,,POINT (121.5488855 25.0386749)
25.0386756,121.5487998,4,traffic_signals,,,POINT (121.5487998 25.0386756)
25.0386475,121.5485972,4,traffic_signals,,,POINT (121.5485972 25.0386475)
25.0380679,121.5479648,4,traffic_signals,,,POINT (121.5479648 25.0380679)
25.0379694,121.5479435,4,traffic_signals,,,POINT (121.5479435 25.0379694)
25.037774,121.547941,3,,,,POINT (121.547941 25.037774)
25.0383139,121.548596,3,traffic_signals,,,POINT (121.548596 25.0383139)
25.0383029,121.5490874,3,,,,POINT (121.5490874 25.0383029)
25.0373434,121.5486039,3,traffic_signals,,,POINT (121.5486039 25.0373434)
25.03758,121.5492241,3,,,,POINT (121.5492241 25.03758)
25.0380005,121.5481927,3,traffic_signals,,,POINT (121.5481927 25.0380005)
25.0380887,121.5483955,3,,,,POINT (121.5483955 25.0380887)
25.0379861,121.5483483,3,,,,POINT (121.5483483 25.0379861)
25.0347122,121.545995,3,,,,POINT (121.545995 25.0347122)
25.0347364,121.5451097,4,,,,POINT (121.5451097 25.0347364)
25.0347421,121.5443103,1,,,,POINT (121.5443103 25.0347421)
25.0342612,121.5471968,3,,,,POINT (121.5471968 25.0342612)
25.0333955,121.5471598,3,,,,POINT (121.5471598 25.0333955)
25.034735,121.547049,3,,,,POINT (121.547049 25.034735)
25.0334396,121.5450664,3,,,,POINT (121.5450664 25.0334396)
25.0343123,121.5450986,4,,,,POINT (121.5450986 25.0343123)
25.0351293,121.5451154,4,,,,POINT (121.5451154 25.0351293)
25.0360505,121.5451304,4,,,,POINT (121.5451304 25.0360505)
25.0367919,121.5451411,1,,,,POINT (121.5451411 25.0367919)
25.035156,121.5437122,3,traffic_signals,,,POINT (121.5437122 25.035156)
25.0351243,121.5460009,4,,,,POINT (121.5460009 25.0351243)
25.0351027,121.5470549,3,,,,POINT (121.5470549 25.0351027)
25.0350812,121.5481052,4,,,,POINT (121.5481052 25.0350812)
25.0350717,121.5485666,3,,,,POINT (121.5485666 25.0350717)
25.0343797,121.5436969,3,,,,POINT (121.5436969 25.0343797)
25.0342888,121.545989,4,,,,POINT (121.545989 25.0342888)
25.0342641,121.5470418,3,,,,POINT (121.5470418 25.0342641)
25.0342579,121.5480828,4,,,,POINT (121.5480828 25.0342579)
25.0342415,121.5485578,3,,,,POINT (121.5485578 25.0342415)
25.0379096,121.54376,4,traffic_signals,,,POINT (121.54376 25.0379096)
25.037869,121.5460393,4,traffic_signals,,,POINT (121.5460393 25.037869)
25.0378635,121.5479357,5,traffic_signals,,,POINT (121.5479357 25.0378635)
25.0377844,121.5437575,4,traffic_signals,,,POINT (121.5437575 25.0377844)
25.0377413,121.5460382,4,traffic_signals,,,POINT (121.5460382 25.0377413)
25.0332841,121.5525034,4,traffic_signals,,,POINT (121.5525034 25.0332841)
25.0372727,121.5482149,3,,,,POINT (121.5482149 25.0372727)
25.0359946,121.5481249,4,traffic_signals,,,POINT (121.5481249 25.0359946)
25.0333766,121.5480562,3,,,,POINT (121.5480562 25.0333766)
25.0333615,121.5487646,4,traffic_signals,,,POINT (121.5487646 25.0333615)
25.0333603,121.5488275,4,traffic_signals,,,POINT (121.5488275 25.0333603)
25.0379854,121.5460417,4,traffic_signals,,,POINT (121.5460417 25.0379854)
25.0380248,121.5437623,4,traffic_signals,,,POINT (121.5437623 25.0380248)
25.0334691,121.543679,4,traffic_signals,,,POINT (121.543679 25.0334691)
25.0381065,121.5460434,4,traffic_signals,,,POINT (121.5460434 25.0381065)
25.036123,121.5419679,3,,,,POINT (121.5419679 25.036123)
25.0331223,121.5524988,4,traffic_signals,,,POINT (121.5524988 25.0331223)
25.0362439,121.5525354,4,,,,POINT (121.5525354 25.0362439)
25.0376229,121.5514314,4,traffic_signals,,,POINT (121.5514314 25.0376229)
25.0377485,121.5514024,4,traffic_signals,,,POINT (121.5514024 25.0377485)
25.0378661,121.5513868,4,traffic_signals,,,POINT (121.5513868 25.0378661)
25.0379954,121.5513703,4,traffic_signals,,,POINT (121.5513703 25.0379954)
25.0401021,121.5491037,4,traffic_signals,,,POINT (121.5491037 25.0401021)
25.0385357,121.5507264,3,,,,POINT (121.5507264 25.0385357)
25.0379984,121.551195,4,traffic_signals,,,POINT (121.551195 25.0379984)
25.0378705,121.5512219,4,traffic_signals,,,POINT (121.5512219 25.0378705)
25.0377528,121.5512416,4,traffic_signals,,,POINT (121.5512416 25.0377528)
25.0376241,121.5512592,4,traffic_signals,,,POINT (121.5512592 25.0376241)
25.036184,121.552454,3,traffic_signals,,,POINT (121.552454 25.036184)
25.0332853,121.5524151,4,traffic_signals,,,POINT (121.5524151 25.0332853)
25.0331365,121.5524126,4,traffic_signals,,,POINT (121.5524126 25.0331365)
25.0416931,121.5437139,4,traffic_signals,,,POINT (121.5437139 25.0416931)
25.041558,121.5437139,4,traffic_signals,,,POINT (121.5437139 25.041558)
25.038158,121.5436314,4,traffic_signals,,,POINT (121.5436314 25.038158)
25.0380333,121.5436285,4,traffic_signals,,,POINT (121.5436285 25.0380333)
25.0379123,121.5436257,4,traffic_signals,,,POINT (121.5436257 25.0379123)
25.0377882,121.5436229,4,traffic_signals,,,POINT (121.5436229 25.0377882)
25.0360893,121.5435994,4,traffic_signals,,,POINT (121.5435994 25.0360893)
25.0334737,121.5435389,4,traffic_signals,,,POINT (121.5435389 25.0334737)
25.0332978,121.5435348,4,traffic_signals,,,POINT (121.5435348 25.0332978)
25.0407836,121.5480947,1,,,,POINT (121.5480947 25.0407836)
25.0397487,121.548086,1,,,,POINT (121.548086 25.0397487)
25.0401497,121.5480894,3,,,,POINT (121.5480894 25.0401497)
25.0405546,121.5480929,4,,,,POINT (121.5480929 25.0405546)
25.0401696,121.5471524,2,,,,POINT (121.5471524 25.0401696)
25.0401878,121.5460886,3,,,,POINT (121.5460886 25.0401878)
25.0398186,121.5438038,3,traffic_signals,,,POINT (121.5438038 25.0398186)
25.0405461,121.5486106,3,,,,POINT (121.5486106 25.0405461)
25.0405874,121.5460955,3,,,,POINT (121.5460955 25.0405874)
25.0414992,121.5471756,3,traffic_signals,,,POINT (121.5471756 25.0414992)
25.0415216,121.5461208,4,traffic_signals,,,POINT (121.5461208 25.0415216)
25.0414665,121.5486159,4,traffic_signals,,,POINT (121.5486159 25.0414665)
25.0414626,121.5488325,4,traffic_signals,,,POINT (121.5488325 25.0414626)
25.0414585,121.548899,4,traffic_signals,,,POINT (121.548899 25.0414585)
25.0380301,121.5497128,4,traffic_signals,,,POINT (121.5497128 25.0380301)
25.0380118,121.549387,3,traffic_signals,,,POINT (121.549387 25.0380118)
25.0331944,121.5488254,4,traffic_signals,,,POINT (121.5488254 25.0331944)
25.0331957,121.5487632,4,traffic_signals,,,POINT (121.5487632 25.0331957)
25.0415955,121.548901,4,traffic_signals,,,POINT (121.548901 25.0415955)
25.0415969,121.5488335,4,traffic_signals,,,POINT (121.5488335 25.0415969)
25.0416027,121.5486169,4,traffic_signals,,,POINT (121.5486169 25.0416027)
25.0416532,121.5461604,4,traffic_signals,,,POINT (121.5461604 25.0416532)
25.0376553,121.5497024,4,traffic_signals,,,POINT (121.5497024 25.0376553)
25.0375127,121.5575201,4,traffic_signals,,,POINT (121.5575201 25.0375127)
25.0332946,121.5436756,4,traffic_signals,,,POINT (121.5436756 25.0332946)
25.0332496,121.5459746,4,traffic_signals,,,POINT (121.5459746 25.0332496)
25.0331996,121.5485541,4,traffic_signals,,,POINT (121.5485541 25.0331996)
25.0331902,121.549043,4,traffic_signals,,,POINT (121.549043 25.0331902)
25.0282738,121.5460143,3,traffic_signals,,,POINT (121.5460143 25.0282738)
25.0693576,121.5797633,3,motorway_junction,18,,POINT (121.5797633 25.0693576)
25.0712248,121.5718922,3,,,,POINT (121.5718922 25.0712248)
25.0726522,121.5738248,3,,,,POINT (121.5738248 25.0726522)
