y,x,street_count,highway,junction,railway,ref,geometry
48.8624388,2.3019454,4,,,,,POINT (2.3019454 48.8624388)
48.8618495,2.3014489,3,crossing,,,,POINT (2.3014489 48.8618495)
48.8576576,2.3001306,5,traffic_signals,,,,POINT (2.3001306 48.8576576)
48.8592274,2.3051352,3,,,,,POINT (2.3051352 48.8592274)
48.8604222,2.2913011,4,,,,,POINT (2.2913011 48.8604222)
48.8606037,2.2908634,4,,,,,POINT (2.2908634 48.8606037)
48.859719,2.3078041,3,,,,,POINT (2.3078041 48.859719)
48.879398,2.3485666,5,traffic_signals,,,,POINT (2.3485666 48.879398)
48.8699143,2.3348127,3,,,,,POINT (2.3348127 48.8699143)
48.8691782,2.338689,4,traffic_signals,,,,POINT (2.338689 48.8691782)
48.8662268,2.3525504,4,,,,,POINT (2.3525504 48.8662268)
48.865977,2.353766,4,traffic_signals,,,,POINT (2.353766 48.865977)
48.8453291,2.2586805,4,,,,,POINT (2.2586805 48.8453291)
48.8426289,2.3026724,4,traffic_signals,,,,POINT (2.3026724 48.8426289)
48.8409161,2.2969985,3,,,,,POINT (2.2969985 48.8409161)
48.8902571,2.3599257,4,,,,,POINT (2.3599257 48.8902571)
48.8958144,2.3713598,4,,,,,POINT (2.3713598 48.8958144)
48.8997118,2.3702842,3,,,,,POINT (2.3702842 48.8997118)
48.8957519,2.3395439,4,,,,,POINT (2.3395439 48.8957519)
48.8953189,2.3375759,4,traffic_signals,,,,POINT (2.3375759 48.8953189)
48.8946561,2.3346365,3,,,,,POINT (2.3346365 48.8946561)
48.8936232,2.3300973,3,traffic_signals,,,,POINT (2.3300973 48.8936232)
48.8912377,2.3190875,3,,,,,POINT (2.3190875 48.8912377)
48.8915685,2.3184911,4,traffic_signals,,,,POINT (2.3184911 48.8915685)
48.8896898,2.3166761,3,,,,,POINT (2.3166761 48.8896898)
48.8839595,2.300307,5,,,,,POINT (2.300307 48.8839595)
48.8828366,2.3029851,4,,,,,POINT (2.3029851 48.8828366)
48.882197,2.3044922,4,,,,,POINT (2.3044922 48.882197)
48.8840092,2.3087032,4,,,,,POINT (2.3087032 48.8840092)
48.8866387,2.3130835,4,,,,,POINT (2.3130835 48.8866387)
48.8303332,2.3458868,4,traffic_signals,,,,POINT (2.3458868 48.8303332)
48.826327,2.3598216,3,,,,,POINT (2.3598216 48.826327)
48.8330116,2.36183,5,traffic_signals,,,,POINT (2.36183 48.8330116)
48.8327307,2.3621891,4,traffic_signals,,,,POINT (2.3621891 48.8327307)
48.8335273,2.361469,3,,,,,POINT (2.361469 48.8335273)
48.8334502,2.3613402,3,,,,,POINT (2.3613402 48.8334502)
48.8334901,2.3612139,3,crossing,,,,POINT (2.3612139 48.8334901)
48.8339274,2.3598546,3,,,,,POINT (2.3598546 48.8339274)
48.8355614,2.3585395,3,,,,,POINT (2.3585395 48.8355614)
48.8291819,2.3651419,3,,,,,POINT (2.3651419 48.8291819)
48.8567219,2.3489342,4,crossing,,,,POINT (2.3489342 48.8567219)
48.8521389,2.3609324,3,,,,,POINT (2.3609324 48.8521389)
48.8168383,2.3601877,3,,,,,POINT (2.3601877 48.8168383)
48.8337679,2.3333573,3,,,,,POINT (2.3333573 48.8337679)
48.8739267,2.3257905,3,traffic_signals,,,,POINT (2.3257905 48.8739267)
48.87525,2.3242781,4,traffic_signals;crossing,,,,POINT (2.3242781 48.87525)
48.8780545,2.3226225,4,traffic_signals,,,,POINT (2.3226225 48.8780545)
48.8804106,2.317374,3,,,,,POINT (2.317374 48.8804106)
48.8751368,2.2960232,4,traffic_signals,,,,POINT (2.2960232 48.8751368)
48.874578,2.2969694,4,,,,,POINT (2.2969694 48.874578)
48.8739765,2.2972889,4,,,,,POINT (2.2972889 48.8739765)
48.8709454,2.2975047,5,traffic_signals,,,,POINT (2.2975047 48.8709454)
48.8651558,2.299843,4,,,,,POINT (2.299843 48.8651558)
48.8552724,2.289499,3,,,,,POINT (2.289499 48.8552724)
48.8544184,2.2886492,4,traffic_signals,,,,POINT (2.2886492 48.8544184)
48.851657,2.2913769,3,,,,,POINT (2.2913769 48.851657)
48.8506961,2.2923353,5,,yes,,,POINT (2.2923353 48.8506961)
48.8464821,2.301822,3,,,,,POINT (2.301822 48.8464821)
48.8652946,2.3744337,4,,,,,POINT (2.3744337 48.8652946)
48.8526951,2.4061085,4,traffic_signals,,,,POINT (2.4061085 48.8526951)
48.8489527,2.4065708,4,,,,,POINT (2.4065708 48.8489527)
48.8400886,2.4044722,4,,,,,POINT (2.4044722 48.8400886)
48.8376805,2.4038122,3,,,,,POINT (2.4038122 48.8376805)
48.8366973,2.4034875,4,traffic_signals,,,,POINT (2.4034875 48.8366973)
48.8290921,2.3605632,3,,,,,POINT (2.3605632 48.8290921)
48.8292395,2.360699,4,,,,,POINT (2.360699 48.8292395)
48.830241,2.362211,3,crossing,,,,POINT (2.362211 48.830241)
48.8315837,2.3636711,4,,,,,POINT (2.3636711 48.8315837)
48.8320827,2.3652678,3,,,,,POINT (2.3652678 48.8320827)
48.8323844,2.364868,3,,,,,POINT (2.364868 48.8323844)
48.8333207,2.3636524,4,,,,,POINT (2.3636524 48.8333207)
48.8305397,2.3660044,3,,,,,POINT (2.3660044 48.8305397)
48.8294491,2.36541,3,,,,,POINT (2.36541 48.8294491)
48.8302063,2.3675311,4,,,,,POINT (2.3675311 48.8302063)
48.8303829,2.3678437,3,,,,,POINT (2.3678437 48.8303829)
48.8304324,2.3674946,3,,,,,POINT (2.3674946 48.8304324)
48.8305555,2.3673258,3,,,,,POINT (2.3673258 48.8305555)
48.8291866,2.3652664,3,,,,,POINT (2.3652664 48.8291866)
48.8290971,2.3650272,3,,,,,POINT (2.3650272 48.8290971)
48.8289449,2.3652885,3,,,,,POINT (2.3652885 48.8289449)
48.8289992,2.3653829,3,,,,,POINT (2.3653829 48.8289992)
48.8283186,2.3672561,3,,,,,POINT (2.3672561 48.8283186)
48.8279218,2.366652,3,,,,,POINT (2.366652 48.8279218)
48.8275863,2.3661349,3,,,,,POINT (2.3661349 48.8275863)
48.8281995,2.3657574,3,,,,,POINT (2.3657574 48.8281995)
48.8285922,2.3655156,3,,,,,POINT (2.3655156 48.8285922)
48.8277737,2.3645499,3,,,,,POINT (2.3645499 48.8277737)
48.8279831,2.3693806,4,,,,,POINT (2.3693806 48.8279831)
48.8281064,2.3707111,3,,,,,POINT (2.3707111 48.8281064)
48.8286332,2.3699127,4,,,,,POINT (2.3699127 48.8286332)
48.8295977,2.3715575,4,,,,,POINT (2.3715575 48.8295977)
48.8297197,2.371798,3,,,,,POINT (2.371798 48.8297197)
48.8310482,2.3743874,3,,,,,POINT (2.3743874 48.8310482)
48.8289364,2.372509,3,,,,,POINT (2.372509 48.8289364)
48.8272904,2.3685052,4,,,,,POINT (2.3685052 48.8272904)
48.8271052,2.3671311,3,,,,,POINT (2.3671311 48.8271052)
48.8276142,2.3708858,3,,,,,POINT (2.3708858 48.8276142)
48.8505867,2.3600338,2,,,,,POINT (2.3600338 48.8505867)
48.8628341,2.3134495,4,,,,,POINT (2.3134495 48.8628341)
48.8628941,2.3179455,3,,,,,POINT (2.3179455 48.8628941)
48.862616,2.3190488,4,,,,,POINT (2.3190488 48.862616)
48.8625355,2.3092295,3,,,,,POINT (2.3092295 48.8625355)
48.8641916,2.3001309,3,,,,,POINT (2.3001309 48.8641916)
48.8639207,2.2989008,4,,,,,POINT (2.2989008 48.8639207)
48.8629976,2.2951947,3,crossing,,,,POINT (2.2951947 48.8629976)
48.8625473,2.2938625,3,,,,,POINT (2.2938625 48.8625473)
48.851324,2.2784754,5,,yes,,,POINT (2.2784754 48.851324)
48.8491031,2.2754325,3,,,,,POINT (2.2754325 48.8491031)
48.85882,2.3129666,3,,,,,POINT (2.3129666 48.85882)
48.8579445,2.3151472,4,traffic_signals,,,,POINT (2.3151472 48.8579445)
48.8536931,2.314733,3,traffic_signals,,,,POINT (2.314733 48.8536931)
48.8518154,2.3145185,4,traffic_signals,,,,POINT (2.3145185 48.8518154)
48.8482836,2.3157894,3,traffic_signals,,,,POINT (2.3157894 48.8482836)
48.8249543,2.3624501,4,traffic_signals,,,,POINT (2.3624501 48.8249543)
48.827082,2.3742215,5,,,,,POINT (2.3742215 48.827082)
48.8289396,2.3798391,3,,,,,POINT (2.3798391 48.8289396)
48.8296024,2.3792112,4,traffic_signals,,,,POINT (2.3792112 48.8296024)
48.8306496,2.381756,3,,,,,POINT (2.381756 48.8306496)
48.8288915,2.3839625,3,traffic_signals,,,,POINT (2.3839625 48.8288915)
48.8367179,2.3984316,3,,,,,POINT (2.3984316 48.8367179)
48.8356232,2.3970758,3,,,,,POINT (2.3970758 48.8356232)
48.8362374,2.3946479,4,,,,,POINT (2.3946479 48.8362374)
48.8543312,2.3714275,4,,,,,POINT (2.3714275 48.8543312)
48.8547839,2.3727458,3,,,,,POINT (2.3727458 48.8547839)
48.8555166,2.3744228,3,,,,,POINT (2.3744228 48.8555166)
48.8557643,2.3750856,3,,,,,POINT (2.3750856 48.8557643)
48.8533019,2.3757374,3,,,,,POINT (2.3757374 48.8533019)
48.8543972,2.371344,3,,,,,POINT (2.371344 48.8543972)
48.8556896,2.3716475,4,,,,,POINT (2.3716475 48.8556896)
48.855163,2.3703502,4,,,,,POINT (2.3703502 48.855163)
48.8547347,2.3695371,3,,,,,POINT (2.3695371 48.8547347)
48.8553837,2.3698326,3,,,,,POINT (2.3698326 48.8553837)
48.8559257,2.3692026,4,,,,,POINT (2.3692026 48.8559257)
48.8493805,2.2815637,4,traffic_signals,,,,POINT (2.2815637 48.8493805)
48.8465559,2.2859896,4,traffic_signals,,,,POINT (2.2859896 48.8465559)
48.8456473,2.2879873,4,traffic_signals,,,,POINT (2.2879873 48.8456473)
48.8436769,2.293009,3,traffic_signals,,,,POINT (2.293009 48.8436769)
48.8428777,2.2950424,4,traffic_signals,,,,POINT (2.2950424 48.8428777)
48.8413442,2.2965977,3,,,,,POINT (2.2965977 48.8413442)
48.8485507,2.2576953,3,,,,,POINT (2.2576953 48.8485507)
48.8485561,2.2684597,3,,,,,POINT (2.2684597 48.8485561)
48.8483017,2.2672942,4,,,,,POINT (2.2672942 48.8483017)
48.8490106,2.266359,6,traffic_signals,,,,POINT (2.266359 48.8490106)
48.8488699,2.2651665,3,,,,,POINT (2.2651665 48.8488699)
48.8487092,2.2635126,3,,,,,POINT (2.2635126 48.8487092)
48.8483667,2.2604585,3,,,,,POINT (2.2604585 48.8483667)
48.8496135,2.2714503,3,,,,,POINT (2.2714503 48.8496135)
48.8583048,2.2613491,3,,,,,POINT (2.2613491 48.8583048)
48.8656723,2.2332373,3,,,,,POINT (2.2332373 48.8656723)
48.8649915,2.2343936,4,traffic_signals,,,,POINT (2.2343936 48.8649915)
48.8645909,2.23527,3,,,,,POINT (2.23527 48.8645909)
48.8634818,2.2390238,4,,,,,POINT (2.2390238 48.8634818)
48.8634807,2.2394038,5,,,,,POINT (2.2394038 48.8634807)
48.8637116,2.2401307,4,,,,,POINT (2.2401307 48.8637116)
48.8638694,2.2405268,3,,,,,POINT (2.2405268 48.8638694)
48.8496144,2.3742867,4,traffic_signals,,,,POINT (2.3742867 48.8496144)
48.84835,2.3760085,4,traffic_signals,,,,POINT (2.3760085 48.84835)
48.8464578,2.3789541,4,traffic_signals,,,,POINT (2.3789541 48.8464578)
48.8389898,2.3892225,4,,,,,POINT (2.3892225 48.8389898)
48.8411563,2.3873751,3,,,,,POINT (2.3873751 48.8411563)
48.8426521,2.3858998,3,,,,,POINT (2.3858998 48.8426521)
48.8362214,2.4029174,4,,,,,POINT (2.4029174 48.8362214)
48.8365342,2.3720722,4,,,,,POINT (2.3720722 48.8365342)
48.8348853,2.3739199,3,,,,,POINT (2.3739199 48.8348853)
48.8318033,2.3766261,3,,,,,POINT (2.3766261 48.8318033)
48.8373693,2.3738651,4,traffic_signals,,,,POINT (2.3738651 48.8373693)
48.8356791,2.3753743,3,traffic_signals,,,,POINT (2.3753743 48.8356791)
48.8314663,2.3759836,4,traffic_signals,,,,POINT (2.3759836 48.8314663)
48.8310681,2.377543,4,,,,,POINT (2.377543 48.8310681)
48.8350144,2.3726215,3,,,,,POINT (2.3726215 48.8350144)
48.830483,2.3765852,5,,,,,POINT (2.3765852 48.830483)
48.8343479,2.3729368,1,,,,,POINT (2.3729368 48.8343479)
48.8361238,2.3713081,3,,,,,POINT (2.3713081 48.8361238)
48.8313818,2.3757348,2,,,,,POINT (2.3757348 48.8313818)
48.8284062,2.3785722,3,,,,,POINT (2.3785722 48.8284062)
48.8284983,2.3787908,4,,,,,POINT (2.3787908 48.8284983)
48.8280745,2.3777887,4,,,,,POINT (2.3777887 48.8280745)
48.8290881,2.3779328,4,,,,,POINT (2.3779328 48.8290881)
48.829168,2.3781615,4,,,,,POINT (2.3781615 48.829168)
48.8279787,2.3792864,3,traffic_signals,,,,POINT (2.3792864 48.8279787)
48.8352923,2.38535,4,traffic_signals,,,,POINT (2.38535 48.8352923)
48.8363194,2.3850482,3,,,,,POINT (2.3850482 48.8363194)
48.837203,2.3835434,3,,,,,POINT (2.3835434 48.837203)
48.8383258,2.3815999,3,,,,,POINT (2.3815999 48.8383258)
48.8385963,2.3811933,3,,,,,POINT (2.3811933 48.8385963)
48.8359053,2.3864726,3,,,,,POINT (2.3864726 48.8359053)
48.8399472,2.3823697,3,traffic_signals,,,,POINT (2.3823697 48.8399472)
48.8359959,2.3844704,3,,,,,POINT (2.3844704 48.8359959)
48.8345784,2.3862117,3,,,,,POINT (2.3862117 48.8345784)
48.8351891,2.3873395,4,,,,,POINT (2.3873395 48.8351891)
48.8347399,2.3879034,3,,,,,POINT (2.3879034 48.8347399)
48.8338856,2.3889828,3,traffic_signals,,,,POINT (2.3889828 48.8338856)
48.8330601,2.3874465,3,,,,,POINT (2.3874465 48.8330601)
48.8329668,2.3900854,3,,,,,POINT (2.3900854 48.8329668)
48.8329753,2.3903301,3,,,,,POINT (2.3903301 48.8329753)
48.832878,2.3902588,3,,,,,POINT (2.3902588 48.832878)
48.8510217,2.3772072,3,,,,,POINT (2.3772072 48.8510217)
48.8500612,2.3765303,3,,,,,POINT (2.3765303 48.8500612)
48.8497732,2.3770095,3,,,,,POINT (2.3770095 48.8497732)
48.819519,2.3740256,3,,,,,POINT (2.3740256 48.819519)
48.819449,2.3734551,4,traffic_signals,,,,POINT (2.3734551 48.819449)
48.820432,2.37261,3,,,,,POINT (2.37261 48.820432)
48.8204963,2.3725679,3,,,,,POINT (2.3725679 48.8204963)
48.8207002,2.373619,3,,,,,POINT (2.373619 48.8207002)
48.8207657,2.3735818,3,,,,,POINT (2.3735818 48.8207657)
48.8209365,2.3734848,1,,,,,POINT (2.3734848 48.8209365)
48.8205716,2.373692,2,,,,,POINT (2.373692 48.8205716)
48.8200091,2.3756322,2,,,,,POINT (2.3756322 48.8200091)
48.8211037,2.3787269,3,,,,,POINT (2.3787269 48.8211037)
48.8210133,2.3756043,3,,,,,POINT (2.3756043 48.8210133)
48.8220946,2.3749472,3,,,,,POINT (2.3749472 48.8220946)
48.8223218,2.3758254,3,traffic_signals,,,,POINT (2.3758254 48.8223218)
48.8215326,2.3724742,4,traffic_signals,,,,POINT (2.3724742 48.8215326)
48.8227768,2.3731465,3,,,,,POINT (2.3731465 48.8227768)
48.8202488,2.3718268,3,,,,,POINT (2.3718268 48.8202488)
48.8210158,2.3702865,3,,,,,POINT (2.3702865 48.8210158)
48.8218553,2.3704392,3,,,,,POINT (2.3704392 48.8218553)
48.8221221,2.371165,3,,,,,POINT (2.371165 48.8221221)
48.8222851,2.37165,4,,,,,POINT (2.37165 48.8222851)
48.821719,2.37198,3,,,,,POINT (2.37198 48.821719)
48.8215991,2.3715571,3,,,,,POINT (2.3715571 48.8215991)
48.8213568,2.3708072,3,,,,,POINT (2.3708072 48.8213568)
48.8229654,2.377822,3,,,,,POINT (2.377822 48.8229654)
48.825369,2.3749213,3,traffic_signals,,,,POINT (2.3749213 48.825369)
48.8255713,2.374602,4,traffic_signals,,,,POINT (2.374602 48.8255713)
48.8275435,2.3703669,3,,,,,POINT (2.3703669 48.8275435)
48.8255162,2.372078,3,,,,,POINT (2.372078 48.8255162)
48.8250401,2.3724818,3,,,,,POINT (2.3724818 48.8250401)
48.825144,2.3719097,3,,,,,POINT (2.3719097 48.825144)
48.8236371,2.3725429,3,,,,,POINT (2.3725429 48.8236371)
48.82416,2.3755666,3,,,,,POINT (2.3755666 48.82416)
48.8244059,2.376404,4,traffic_signals,,,,POINT (2.376404 48.8244059)
48.8261533,2.36696,3,,,,,POINT (2.36696 48.8261533)
48.8233044,2.3685028,3,,,,,POINT (2.3685028 48.8233044)
48.8256709,2.3610141,3,,,,,POINT (2.3610141 48.8256709)
48.8262497,2.3633599,3,,,,,POINT (2.3633599 48.8262497)
48.8268211,2.3650356,3,,,,,POINT (2.3650356 48.8268211)
48.8252916,2.3626607,3,,,,,POINT (2.3626607 48.8252916)
48.8256122,2.3620083,1,,,,,POINT (2.3620083 48.8256122)
48.8233653,2.3709062,4,,,,,POINT (2.3709062 48.8233653)
48.8241527,2.3703813,3,,,,,POINT (2.3703813 48.8241527)
48.8251513,2.3697652,3,,,,,POINT (2.3697652 48.8251513)
48.8270589,2.3686792,3,,,,,POINT (2.3686792 48.8270589)
48.8335261,2.3634004,4,,,,,POINT (2.3634004 48.8335261)
48.8389187,2.3881454,4,,,,,POINT (2.3881454 48.8389187)
48.8404351,2.3866216,3,,,,,POINT (2.3866216 48.8404351)
48.8407552,2.3863058,3,,,,,POINT (2.3863058 48.8407552)
48.841195,2.3858548,3,,,,,POINT (2.3858548 48.841195)
48.8409492,2.3868148,3,,,,,POINT (2.3868148 48.8409492)
48.8397564,2.3952734,3,,,,,POINT (2.3952734 48.8397564)
48.8415944,2.3869318,3,,,,,POINT (2.3869318 48.8415944)
48.8325455,2.3965729,3,,,,,POINT (2.3965729 48.8325455)
48.8345886,2.3968912,3,,,,,POINT (2.3968912 48.8345886)
48.8341736,2.3977284,3,,,,,POINT (2.3977284 48.8341736)
48.8336326,2.3985157,3,,,,,POINT (2.3985157 48.8336326)
48.8358926,2.394196,3,,,,,POINT (2.394196 48.8358926)
48.8364456,2.3930409,3,,,,,POINT (2.3930409 48.8364456)
48.8332681,2.3989427,3,traffic_signals,,,,POINT (2.3989427 48.8332681)
48.8371542,2.4021719,5,traffic_signals,,,,POINT (2.4021719 48.8371542)
48.8384332,2.3987163,3,,,,,POINT (2.3987163 48.8384332)
48.8381744,2.3994244,3,,,,,POINT (2.3994244 48.8381744)
48.8375748,2.3983747,3,,,,,POINT (2.3983747 48.8375748)
48.8362971,2.3989921,3,,,,,POINT (2.3989921 48.8362971)
48.8358144,2.3996105,4,traffic_signals,,,,POINT (2.3996105 48.8358144)
48.8361958,2.4003697,3,,,,,POINT (2.4003697 48.8361958)
48.8386478,2.3962977,3,,,,,POINT (2.3962977 48.8386478)
48.8372519,2.3977926,3,,,,,POINT (2.3977926 48.8372519)
48.8385607,2.3931833,3,traffic_signals,,,,POINT (2.3931833 48.8385607)
48.8374899,2.3914856,3,,,,,POINT (2.3914856 48.8374899)
48.8364941,2.3949803,3,,,,,POINT (2.3949803 48.8364941)
48.8368064,2.3953874,1,,,,,POINT (2.3953874 48.8368064)
48.8354342,2.3977785,3,,,,,POINT (2.3977785 48.8354342)
48.8354094,2.3978772,3,traffic_signals,,,,POINT (2.3978772 48.8354094)
48.8351827,2.3987647,4,,,,,POINT (2.3987647 48.8351827)
48.8448398,2.4020338,3,,,,,POINT (2.4020338 48.8448398)
48.8451089,2.4020463,3,traffic_signals,,,,POINT (2.4020463 48.8451089)
48.8450597,2.4025155,3,traffic_signals,,,,POINT (2.4025155 48.8450597)
48.8448692,2.4024954,3,,,,,POINT (2.4024954 48.8448692)
48.8449876,2.4019578,3,traffic_signals,,,,POINT (2.4019578 48.8449876)
48.8297754,2.3570818,3,,,,,POINT (2.3570818 48.8297754)
48.8290244,2.3576906,3,,,,,POINT (2.3576906 48.8290244)
48.8298839,2.3596045,3,,,,,POINT (2.3596045 48.8298839)
48.8294625,2.3601118,5,,,,,POINT (2.3601118 48.8294625)
48.829755,2.3592977,4,,,,,POINT (2.3592977 48.829755)
48.8262685,2.3781354,4,,,,,POINT (2.3781354 48.8262685)
48.8261173,2.3782306,3,,,,,POINT (2.3782306 48.8261173)
48.8250346,2.3781399,3,,,,,POINT (2.3781399 48.8250346)
48.8254395,2.3793755,3,,,,,POINT (2.3793755 48.8254395)
48.8256106,2.3747639,3,,,,,POINT (2.3747639 48.8256106)
48.8264982,2.3745369,3,,,,,POINT (2.3745369 48.8264982)
48.8268201,2.3754622,3,,,,,POINT (2.3754622 48.8268201)
48.8291873,2.3742163,3,,,,,POINT (2.3742163 48.8291873)
48.828096,2.3732941,3,,,,,POINT (2.3732941 48.828096)
48.8318615,2.3790924,3,,,,,POINT (2.3790924 48.8318615)
48.8306875,2.3801205,4,,,,,POINT (2.3801205 48.8306875)
48.8310625,2.3798378,3,,,,,POINT (2.3798378 48.8310625)
48.8314396,2.380761,3,,,,,POINT (2.380761 48.8314396)
48.8286888,2.3810109,3,,,,,POINT (2.3810109 48.8286888)
48.8295644,2.3831228,3,traffic_signals,,,,POINT (2.3831228 48.8295644)
48.8286285,2.3821095,4,,,,,POINT (2.3821095 48.8286285)
48.8282295,2.3824481,4,,,,,POINT (2.3824481 48.8282295)
48.8271834,2.3800395,4,traffic_signals,,,,POINT (2.3800395 48.8271834)
48.8276225,2.3813522,3,,,,,POINT (2.3813522 48.8276225)
48.8292294,2.3835455,3,,,,,POINT (2.3835455 48.8292294)
48.8281057,2.3848743,3,,,,,POINT (2.3848743 48.8281057)
48.8245138,2.3871231,3,,,,,POINT (2.3871231 48.8245138)
48.8244564,2.3869718,3,,,,,POINT (2.3869718 48.8244564)
48.8301386,2.3805153,4,traffic_signals,,,,POINT (2.3805153 48.8301386)
48.8317197,2.3729131,4,,,,,POINT (2.3729131 48.8317197)
48.8412715,2.3435923,4,traffic_signals,,,,POINT (2.3435923 48.8412715)
48.8796813,2.3459903,4,,,,,POINT (2.3459903 48.8796813)
48.8666409,2.3373626,3,traffic_signals,,,,POINT (2.3373626 48.8666409)
48.8632226,2.3355182,4,,,,,POINT (2.3355182 48.8632226)
48.8621235,2.3394581,3,,,,,POINT (2.3394581 48.8621235)
48.8610675,2.3448967,4,,,,,POINT (2.3448967 48.8610675)
48.8591448,2.4021238,4,traffic_signals,,,,POINT (2.4021238 48.8591448)
48.876159,2.358297,4,,,,,POINT (2.358297 48.876159)
48.8736819,2.3144522,4,traffic_signals,,,,POINT (2.3144522 48.8736819)
48.8730772,2.3115136,3,,,,,POINT (2.3115136 48.8730772)
48.8310663,2.3681904,1,,,,,POINT (2.3681904 48.8310663)
48.8345714,2.367376,3,,,,,POINT (2.367376 48.8345714)
48.8347464,2.3670683,3,traffic_signals,,,,POINT (2.3670683 48.8347464)
48.8347201,2.3669865,3,,,,,POINT (2.3669865 48.8347201)
48.8358472,2.3598406,3,,,,,POINT (2.3598406 48.8358472)
48.8389234,2.3700273,4,,,,,POINT (2.3700273 48.8389234)
48.8386611,2.3723708,3,,,,,POINT (2.3723708 48.8386611)
48.8383393,2.3728047,3,,,,,POINT (2.3728047 48.8383393)
48.8379275,2.3732807,3,,,,,POINT (2.3732807 48.8379275)
48.8372125,2.3728913,3,traffic_signals,,,,POINT (2.3728913 48.8372125)
48.8366689,2.3719032,4,,,,,POINT (2.3719032 48.8366689)
48.8352646,2.3694487,3,traffic_signals,,,,POINT (2.3694487 48.8352646)
48.8351188,2.3690123,4,traffic_signals,,,,POINT (2.3690123 48.8351188)
48.8354776,2.3692631,3,,,,,POINT (2.3692631 48.8354776)
48.8355082,2.3699904,3,,,,,POINT (2.3699904 48.8355082)
48.8356684,2.3698368,3,crossing,,,,POINT (2.3698368 48.8356684)
48.8359729,2.3601021,3,,,,,POINT (2.3601021 48.8359729)
48.8361623,2.3603543,3,,,,,POINT (2.3603543 48.8361623)
48.8344802,2.3637848,3,,,,,POINT (2.3637848 48.8344802)
48.8320953,2.3583162,3,,,,,POINT (2.3583162 48.8320953)
48.8297466,2.369382,3,,,,,POINT (2.369382 48.8297466)
48.8372975,2.3714536,3,,,,,POINT (2.3714536 48.8372975)
48.8383778,2.3716924,3,,,,,POINT (2.3716924 48.8383778)
48.8326354,2.3709935,4,,,,,POINT (2.3709935 48.8326354)
48.8330546,2.3701265,3,,,,,POINT (2.3701265 48.8330546)
48.8332783,2.369658,4,traffic_signals,,,,POINT (2.369658 48.8332783)
48.8326046,2.3684351,3,,,,,POINT (2.3684351 48.8326046)
48.8321959,2.3689497,3,,,,,POINT (2.3689497 48.8321959)
48.8315726,2.3697528,3,,,,,POINT (2.3697528 48.8315726)
48.8335606,2.3703526,3,,,,,POINT (2.3703526 48.8335606)
48.8327487,2.3697869,1,,,,,POINT (2.3697869 48.8327487)
48.8983964,2.3231911,3,,,,,POINT (2.3231911 48.8983964)
48.8656031,2.3205259,4,,,,,POINT (2.3205259 48.8656031)
48.8663134,2.3214234,3,,,,,POINT (2.3214234 48.8663134)
48.8717654,2.3141902,4,traffic_signals,,,,POINT (2.3141902 48.8717654)
48.8478991,2.3277692,4,,,,,POINT (2.3277692 48.8478991)
48.8450959,2.3201533,4,traffic_signals,,,,POINT (2.3201533 48.8450959)
48.8432426,2.320503,3,,,,,POINT (2.320503 48.8432426)
48.8440272,2.3233822,5,traffic_signals,,,,POINT (2.3233822 48.8440272)
48.8411127,2.3247417,3,,,,,POINT (2.3247417 48.8411127)
48.8433561,2.3242612,3,traffic_signals,,,,POINT (2.3242612 48.8433561)
48.8418723,2.3226204,4,,,,,POINT (2.3226204 48.8418723)
48.8961568,2.3785321,3,,,,,POINT (2.3785321 48.8961568)
48.8976232,2.3857394,4,traffic_signals,,,,POINT (2.3857394 48.8976232)
48.8976299,2.3854683,3,traffic_signals,,,,POINT (2.3854683 48.8976299)
48.9009577,2.3873065,3,,,,,POINT (2.3873065 48.9009577)
48.9005109,2.3870127,3,,,,,POINT (2.3870127 48.9005109)
48.8321268,2.3029798,4,traffic_signals,,,,POINT (2.3029798 48.8321268)
48.8686651,2.3670429,3,,,,,POINT (2.3670429 48.8686651)
48.8707718,2.3654048,3,,,,,POINT (2.3654048 48.8707718)
48.871015,2.3659208,3,traffic_signals,,,,POINT (2.3659208 48.871015)
48.8639984,2.3706775,4,,,,,POINT (2.3706775 48.8639984)
48.8656157,2.3694243,4,,,,,POINT (2.3694243 48.8656157)
