osmid,y,x,street_count,highway,ref,railway,geometry
259666587,39.5593773,2.7001183,3,,,,POINT (2.7001183 39.5593773)
259666677,39.5592428,2.700508,3,,,,POINT (2.700508 39.5592428)
259666680,39.5591632,2.7002446,3,,,,POINT (2.7002446 39.5591632)
259667071,39.5576877,2.708034,3,,,,POINT (2.708034 39.5576877)
259692042,39.5916502,2.717843,3,,,,POINT (2.717843 39.5916502)
259693499,39.5851672,2.7145622,3,,,,POINT (2.7145622 39.5851672)
259693513,39.5789225,2.7159347,4,,,,POINT (2.7159347 39.5789225)
259700615,39.585459,2.6867744,3,,,,POINT (2.6867744 39.585459)
259700987,39.5853307,2.6863282,3,,,,POINT (2.6863282 39.5853307)
259702311,39.586405,2.6858927,4,,,,POINT (2.6858927 39.586405)
259702404,39.5848601,2.6847165,4,,,,POINT (2.6847165 39.5848601)
259702483,39.5924662,2.68224,3,,,,POINT (2.68224 39.5924662)
264139826,39.5804537,2.6656257,4,,,,POINT (2.6656257 39.5804537)
264139828,39.5798482,2.6595867,4,,,,POINT (2.6595867 39.5798482)
264139831,39.5808841,2.6616753,4,,,,POINT (2.6616753 39.5808841)
264139832,39.5792165,2.6637208,4,,,,POINT (2.6637208 39.5792165)
264139838,39.576335,2.6535382,4,,,,POINT (2.6535382 39.576335)
264139845,39.5732018,2.653052,3,,,,POINT (2.653052 39.5732018)
264139846,39.5736736,2.6541798,3,,,,POINT (2.6541798 39.5736736)
264139848,39.5744503,2.6542823,4,,,,POINT (2.6542823 39.5744503)
264139853,39.5731967,2.6612789,3,,,,POINT (2.6612789 39.5731967)
264139854,39.5733763,2.6612219,3,,,,POINT (2.6612219 39.5733763)
264139858,39.5745936,2.6640332,3,,,,POINT (2.6640332 39.5745936)
264139862,39.5710004,2.6757324,3,,,,POINT (2.6757324 39.5710004)
264139865,39.5743823,2.6650142,4,,,,POINT (2.6650142 39.5743823)
264139866,39.5753567,2.6641552,4,,,,POINT (2.6641552 39.5753567)
264139867,39.575039,2.663593,3,,,,POINT (2.663593 39.575039)
264139869,39.5714231,2.6613513,5,,,,POINT (2.6613513 39.5714231)
264139870,39.5714599,2.6633718,3,,,,POINT (2.6633718 39.5714599)
264139871,39.5713932,2.6656343,5,,,,POINT (2.6656343 39.5713932)
264139875,39.5866117,2.667126,3,motorway_junction,3,,POINT (2.667126 39.5866117)
264139886,39.5893198,2.6712242,3,,,,POINT (2.6712242 39.5893198)
264139888,39.590627,2.6720159,3,,,,POINT (2.6720159 39.590627)
264894642,39.571339,2.7182709,3,,,,POINT (2.7182709 39.571339)
265047106,39.5098862,2.7558848,4,,,,POINT (2.7558848 39.5098862)
265047107,39.5095166,2.7569187,3,mini_roundabout,,,POINT (2.7569187 39.5095166)
265047110,39.5090732,2.7554,3,,,,POINT (2.7554 39.5090732)
265047114,39.5106913,2.7539659,3,,,,POINT (2.7539659 39.5106913)
265047115,39.5116588,2.7534524,4,,,,POINT (2.7534524 39.5116588)
265047119,39.5119282,2.7543589,3,,,,POINT (2.7543589 39.5119282)
265047120,39.5121885,2.7545241,3,,,,POINT (2.7545241 39.5121885)
265047126,39.5137611,2.7533434,3,,,,POINT (2.7533434 39.5137611)
265047131,39.5168843,2.7531721,3,,,,POINT (2.7531721 39.5168843)
265047133,39.5146968,2.758952,3,,,,POINT (2.758952 39.5146968)
265047134,39.514977,2.758226,3,,,,POINT (2.758226 39.514977)
265047135,39.5144047,2.7578817,3,,,,POINT (2.7578817 39.5144047)
265047138,39.5139411,2.7571493,4,,,,POINT (2.7571493 39.5139411)
265047139,39.5133908,2.7567915,2,,,,POINT (2.7567915 39.5133908)
265047140,39.5137585,2.7576348,3,,,,POINT (2.7576348 39.5137585)
265047142,39.5132102,2.7572828,3,,,,POINT (2.7572828 39.5132102)
265047143,39.5143526,2.7580161,3,,,,POINT (2.7580161 39.5143526)
265047144,39.515887,2.7596526,3,,,,POINT (2.7596526 39.515887)
265047153,39.5139908,2.7589801,1,,,,POINT (2.7589801 39.5139908)
265047154,39.5157814,2.7466306,3,,,,POINT (2.7466306 39.5157814)
265047155,39.5164036,2.7479063,4,,,,POINT (2.7479063 39.5164036)
265047156,39.5172142,2.7496065,3,,,,POINT (2.7496065 39.5172142)
265047157,39.5170118,2.7474247,3,,,,POINT (2.7474247 39.5170118)
265047159,39.5177589,2.7448324,4,,,,POINT (2.7448324 39.5177589)
265047160,39.5186091,2.7439062,3,,,,POINT (2.7439062 39.5186091)
265047161,39.5175136,2.747058,3,,,,POINT (2.747058 39.5175136)
265047162,39.5186951,2.7492251,3,,,,POINT (2.7492251 39.5186951)
265047163,39.5201319,2.7486007,3,,,,POINT (2.7486007 39.5201319)
265047164,39.5202703,2.7484709,3,,,,POINT (2.7484709 39.5202703)
265047165,39.5202741,2.7483423,3,,,,POINT (2.7483423 39.5202741)
265047166,39.520193,2.7482182,3,,,,POINT (2.7482182 39.520193)
265047167,39.5200949,2.7482019,3,,,,POINT (2.7482019 39.5200949)
265047168,39.5199817,2.7483218,3,,,,POINT (2.7483218 39.5199817)
265047170,39.5199732,2.7484422,3,,,,POINT (2.7484422 39.5199732)
265047171,39.5200377,2.748566,3,,,,POINT (2.748566 39.5200377)
265047172,39.5184873,2.7459909,4,,,,POINT (2.7459909 39.5184873)
265047173,39.5194607,2.7472647,3,,,,POINT (2.7472647 39.5194607)
265047174,39.5185929,2.7458771,4,,,,POINT (2.7458771 39.5185929)
265047175,39.5178707,2.744717,3,,,,POINT (2.744717 39.5178707)
265047176,39.5193555,2.7450617,4,,,,POINT (2.7450617 39.5193555)
265047177,39.5202331,2.7464453,4,,,,POINT (2.7464453 39.5202331)
265047178,39.5209178,2.7475208,3,,,,POINT (2.7475208 39.5209178)
265047179,39.521367,2.7470456,4,,,,POINT (2.7470456 39.521367)
265047181,39.5206875,2.745963,4,,,,POINT (2.745963 39.5206875)
265047182,39.5197997,2.7445977,4,,,,POINT (2.7445977 39.5197997)
265047183,39.519067,2.7434151,4,,,,POINT (2.7434151 39.519067)
265047184,39.5211226,2.7454917,4,,,,POINT (2.7454917 39.5211226)
265047185,39.52156,2.7450373,4,,,,POINT (2.7450373 39.52156)
265047186,39.5206792,2.7436261,4,,,,POINT (2.7436261 39.5206792)
265047187,39.5202352,2.7441035,4,,,,POINT (2.7441035 39.5202352)
265047188,39.5224463,2.7440784,3,,,,POINT (2.7440784 39.5224463)
265047189,39.5215586,2.7427299,3,,,,POINT (2.7427299 39.5215586)
265047190,39.5208048,2.7415405,4,,,,POINT (2.7415405 39.5208048)
265047191,39.5199407,2.7424753,3,,,,POINT (2.7424753 39.5199407)
265047192,39.5229058,2.7436027,4,mini_roundabout,,,POINT (2.7436027 39.5229058)
265047193,39.5238071,2.7426352,3,,,,POINT (2.7426352 39.5238071)
265047194,39.5234431,2.7420464,3,,,,POINT (2.7420464 39.5234431)
265047195,39.5225125,2.7429944,3,,,,POINT (2.7429944 39.5225125)
265047196,39.5242542,2.745749,4,,,,POINT (2.745749 39.5242542)
265047197,39.521262,2.7410681,4,,,,POINT (2.7410681 39.521262)
265047198,39.5231037,2.7415156,3,,,,POINT (2.7415156 39.5231037)
265047200,39.5233643,2.7408127,4,,,,POINT (2.7408127 39.5233643)
265047201,39.5203245,2.7481678,3,,,,POINT (2.7481678 39.5203245)
265047202,39.5218126,2.7465627,4,,,,POINT (2.7465627 39.5218126)
265047205,39.5222971,2.7463569,3,,,,POINT (2.7463569 39.5222971)
265047208,39.5227884,2.7466349,3,,,,POINT (2.7466349 39.5227884)
265047210,39.523241,2.746524,3,,,,POINT (2.746524 39.523241)
265047211,39.5238627,2.7460825,3,,,,POINT (2.7460825 39.5238627)
265047212,39.5234795,2.747004,1,turning_circle,,,POINT (2.747004 39.5234795)
265047213,39.524174,2.7465827,1,turning_circle,,,POINT (2.7465827 39.524174)
265047214,39.5246383,2.7463144,3,,,,POINT (2.7463144 39.5246383)
265047215,39.5248744,2.7466619,1,,,,POINT (2.7466619 39.5248744)
265047220,39.5198822,2.7486305,3,,,,POINT (2.7486305 39.5198822)
265047228,39.5204683,2.7489817,3,,,,POINT (2.7489817 39.5204683)
265048563,39.5194979,2.7429543,4,,,,POINT (2.7429543 39.5194979)
265050146,39.5143027,2.7477875,3,,,,POINT (2.7477875 39.5143027)
265050147,39.5138518,2.7468362,3,,,,POINT (2.7468362 39.5138518)
265052508,39.5221476,2.7401382,3,,,,POINT (2.7401382 39.5221476)
265052509,39.5225931,2.7396588,4,,,,POINT (2.7396588 39.5225931)
265052510,39.5230275,2.7391757,4,,,,POINT (2.7391757 39.5230275)
265052512,39.5239268,2.7381243,4,,,,POINT (2.7381243 39.5239268)
265052513,39.5248893,2.7369963,4,,,,POINT (2.7369963 39.5248893)
265052516,39.5262902,2.7353699,4,,,,POINT (2.7353699 39.5262902)
265052517,39.5270204,2.7344216,3,,,,POINT (2.7344216 39.5270204)
265052518,39.5285004,2.7327032,3,,,,POINT (2.7327032 39.5285004)
265052519,39.5293743,2.7316399,3,,,,POINT (2.7316399 39.5293743)
265052520,39.5298296,2.7310527,4,,,,POINT (2.7310527 39.5298296)
265052521,39.5302721,2.7304848,3,,,,POINT (2.7304848 39.5302721)
265052524,39.5269324,2.7361694,3,,,,POINT (2.7361694 39.5269324)
265052525,39.527822,2.7372764,3,,,,POINT (2.7372764 39.527822)
265052526,39.5278009,2.7355179,3,,,,POINT (2.7355179 39.5278009)
265052527,39.5285382,2.7365364,4,,,,POINT (2.7365364 39.5285382)
265052528,39.529306,2.7375428,3,,,,POINT (2.7375428 39.529306)
265052529,39.5298947,2.7379902,3,,,,POINT (2.7379902 39.5298947)
265052531,39.5301867,2.734834,4,,,,POINT (2.734834 39.5301867)
265052532,39.530984,2.7338729,4,,,,POINT (2.7338729 39.530984)
265052533,39.5315234,2.7332553,4,,,,POINT (2.7332553 39.5315234)
265052534,39.5321342,2.732581,3,,,,POINT (2.732581 39.5321342)
265052535,39.5325368,2.7331546,3,,,,POINT (2.7331546 39.5325368)
265052536,39.5322669,2.7334627,4,,,,POINT (2.7334627 39.5322669)
265052537,39.5319574,2.7338184,4,,,,POINT (2.7338184 39.5319574)
265052538,39.5314028,2.7344558,4,,,,POINT (2.7344558 39.5314028)
265052539,39.5306009,2.7354128,3,,,,POINT (2.7354128 39.5306009)
265052540,39.531462,2.7366106,3,,,,POINT (2.7366106 39.531462)
265052541,39.5310072,2.7359751,4,,,,POINT (2.7359751 39.5310072)
265052542,39.529796,2.7342815,3,,,,POINT (2.7342815 39.529796)
265052543,39.5293518,2.7336677,3,,,,POINT (2.7336677 39.5293518)
265052545,39.5305929,2.7333321,4,,,,POINT (2.7333321 39.5305929)
265052546,39.531817,2.7350343,4,,,,POINT (2.7350343 39.531817)
265052547,39.532225,2.7355847,3,,,,POINT (2.7355847 39.532225)
265052548,39.5298703,2.729413,3,,,,POINT (2.729413 39.5298703)
265055847,39.5206891,2.7401588,3,,,,POINT (2.7401588 39.5206891)
265055848,39.5202171,2.7406504,3,,,,POINT (2.7406504 39.5202171)
265055849,39.5211347,2.7431705,4,,,,POINT (2.7431705 39.5211347)
265055850,39.5203811,2.7419989,4,,,,POINT (2.7419989 39.5203811)
265055852,39.5198,2.7411071,3,,,,POINT (2.7411071 39.5198)
265055869,39.5219811,2.7387445,3,,,,POINT (2.7387445 39.5219811)
265055870,39.5224151,2.7382251,3,,,,POINT (2.7382251 39.5224151)
265055871,39.5248385,2.7419941,3,,,,POINT (2.7419941 39.5248385)
265055872,39.5259417,2.7437369,4,,,,POINT (2.7437369 39.5259417)
265055873,39.5269674,2.7423983,3,,,,POINT (2.7423983 39.5269674)
265055880,39.5265179,2.7389607,3,,,,POINT (2.7389607 39.5265179)
265055888,39.5326196,2.7345473,3,,,,POINT (2.7345473 39.5326196)
265055889,39.5330207,2.7341678,3,,,,POINT (2.7341678 39.5330207)
265057701,39.5323605,2.7343594,3,,,,POINT (2.7343594 39.5323605)
265057703,39.5311038,2.7327065,4,,,,POINT (2.7327065 39.5311038)
265057704,39.5314227,2.7323439,4,,,,POINT (2.7323439 39.5314227)
265057706,39.5317136,2.7319905,3,,,,POINT (2.7319905 39.5317136)
265057708,39.5306737,2.7321507,4,,,,POINT (2.7321507 39.5306737)
265057710,39.5302549,2.7316035,4,,,,POINT (2.7316035 39.5302549)
265057711,39.5312975,2.731418,3,,,,POINT (2.731418 39.5312975)
265057712,39.5310006,2.7317619,4,,,,POINT (2.7317619 39.5310006)
265057713,39.5301765,2.7327487,3,,,,POINT (2.7327487 39.5301765)
265057714,39.530884,2.7308431,3,,,,POINT (2.7308431 39.530884)
265057715,39.5305861,2.7312113,4,,,,POINT (2.7312113 39.5305861)
265057716,39.5297781,2.7321793,3,,,,POINT (2.7321793 39.5297781)
265057717,39.5301504,2.7306409,4,,,,POINT (2.7306409 39.5301504)
265057718,39.5318454,2.7328987,4,,,,POINT (2.7328987 39.5318454)
265057719,39.5292136,2.7302839,3,,,,POINT (2.7302839 39.5292136)
265060655,39.5101809,2.7525023,4,,,,POINT (2.7525023 39.5101809)
265060656,39.5096714,2.750947,4,,,,POINT (2.750947 39.5096714)
265060658,39.5102159,2.7506389,3,,,,POINT (2.7506389 39.5102159)
265060659,39.5107314,2.7503595,4,,,,POINT (2.7503595 39.5107314)
265060660,39.5112381,2.7500658,3,,,,POINT (2.7500658 39.5112381)
265062220,39.5234476,2.7536538,3,,,,POINT (2.7536538 39.5234476)
265062223,39.5247887,2.7547468,3,,,,POINT (2.7547468 39.5247887)
265062226,39.5261353,2.7560935,4,,,,POINT (2.7560935 39.5261353)
265062230,39.528639,2.7577153,3,,,,POINT (2.7577153 39.528639)
265062239,39.5224769,2.7521113,3,,,,POINT (2.7521113 39.5224769)
265062243,39.522194,2.7570743,3,motorway_junction,11,,POINT (2.7570743 39.522194)
265064343,39.5134522,2.7629778,3,,,,POINT (2.7629778 39.5134522)
265064351,39.518403,2.7613011,3,,,,POINT (2.7613011 39.518403)
265064352,39.5165389,2.7625572,3,motorway_junction,13,,POINT (2.7625572 39.5165389)
265064770,39.5073267,2.7679404,1,,,,POINT (2.7679404 39.5073267)
265786504,39.5717859,2.7158785,3,,,,POINT (2.7158785 39.5717859)
265786506,39.5719258,2.7204567,3,,,,POINT (2.7204567 39.5719258)
265786508,39.5713584,2.7171025,3,,,,POINT (2.7171025 39.5713584)
268818651,39.5822988,2.6828987,3,,,,POINT (2.6828987 39.5822988)
268818653,39.5824306,2.682945,3,,,,POINT (2.682945 39.5824306)
268818656,39.5825428,2.6827966,3,,,,POINT (2.6827966 39.5825428)
268818657,39.5825457,2.6827643,3,,,,POINT (2.6827643 39.5825457)
268818663,39.5822604,2.6826939,3,,,,POINT (2.6826939 39.5822604)
268818684,39.5836974,2.686871,3,,,,POINT (2.686871 39.5836974)
268818759,39.5826004,2.6830617,3,,,,POINT (2.6830617 39.5826004)
268819550,39.5799121,2.6837724,3,,,,POINT (2.6837724 39.5799121)
268819551,39.5821663,2.6828883,3,,,,POINT (2.6828883 39.5821663)
268819843,39.5833126,2.6854373,4,,,,POINT (2.6854373 39.5833126)
268821667,39.5820876,2.6860178,3,,,,POINT (2.6860178 39.5820876)
268821992,39.586029,2.6810335,4,,,,POINT (2.6810335 39.586029)
268821993,39.5871153,2.6839822,4,,,,POINT (2.6839822 39.5871153)
268823146,39.5841638,2.6850342,3,,,,POINT (2.6850342 39.5841638)
268823166,39.5846796,2.686826,3,,,,POINT (2.686826 39.5846796)
268823209,39.5854637,2.68452,3,,,,POINT (2.68452 39.5854637)
268823210,39.5858431,2.6861117,3,,,,POINT (2.6861117 39.5858431)
268876568,39.5826587,2.6826392,3,,,,POINT (2.6826392 39.5826587)
268876689,39.5884244,2.6797012,3,,,,POINT (2.6797012 39.5884244)
268876700,39.5896419,2.6831595,4,,,,POINT (2.6831595 39.5896419)
268876825,39.5911985,2.6851012,5,,,,POINT (2.6851012 39.5911985)
268876827,39.5909369,2.6840747,4,,,,POINT (2.6840747 39.5909369)
268876834,39.5929455,2.6888611,3,,,,POINT (2.6888611 39.5929455)
268876953,39.5942862,2.6875242,3,,,,POINT (2.6875242 39.5942862)
268876954,39.5914698,2.6825634,4,,,,POINT (2.6825634 39.5914698)
268876991,39.5930578,2.6832676,3,,,,POINT (2.6832676 39.5930578)
268877104,39.593929,2.6848058,4,traffic_signals,,,POINT (2.6848058 39.593929)
268877105,39.5914062,2.6871531,4,,,,POINT (2.6871531 39.5914062)
268877108,39.5954236,2.6877351,4,traffic_signals,,,POINT (2.6877351 39.5954236)
268877130,39.5950286,2.6868265,3,,,,POINT (2.6868265 39.5950286)
268877138,39.5920434,2.6885052,3,,,,POINT (2.6885052 39.5920434)
268877201,39.5925847,2.688085,4,,,,POINT (2.688085 39.5925847)
268877212,39.5921635,2.6871869,3,,,,POINT (2.6871869 39.5921635)
268877230,39.5943021,2.685475,4,traffic_signals,,,POINT (2.685475 39.5943021)
268877231,39.5935143,2.6861921,3,,,,POINT (2.6861921 39.5935143)
268877295,39.590654,2.6828346,3,,,,POINT (2.6828346 39.590654)
268877298,39.5890364,2.6833567,4,,,,POINT (2.6833567 39.5890364)
268877348,39.5878889,2.680108,3,,,,POINT (2.680108 39.5878889)
268877452,39.5877592,2.6837725,4,,,,POINT (2.6837725 39.5877592)
268877574,39.5867496,2.68066,4,,,,POINT (2.68066 39.5867496)
268877610,39.5867979,2.6831,3,,,,POINT (2.6831 39.5867979)
268877855,39.5903823,2.682912,3,,,,POINT (2.682912 39.5903823)
268877929,39.5871005,2.6817396,4,,,,POINT (2.6817396 39.5871005)
268878356,39.5869423,2.685676,4,,,,POINT (2.685676 39.5869423)
268878381,39.5865671,2.6841607,3,,,,POINT (2.6841607 39.5865671)
268878392,39.5874568,2.6854631,4,,,,POINT (2.6854631 39.5874568)
268878395,39.5881174,2.6851858,4,,,,POINT (2.6851858 39.5881174)
268878524,39.5887891,2.6849274,4,,,,POINT (2.6849274 39.5887891)
268878621,39.5893706,2.6846901,4,,,,POINT (2.6846901 39.5893706)
268878711,39.589955,2.6844634,4,,,,POINT (2.6844634 39.589955)
268878814,39.5861124,2.6809903,3,,,,POINT (2.6809903 39.5861124)
268879053,39.58385,2.6765997,3,,,,POINT (2.6765997 39.58385)
268879964,39.5825114,2.6826361,3,,,,POINT (2.6826361 39.5825114)
268880287,39.5802655,2.67672,3,,,,POINT (2.67672 39.5802655)
268880288,39.5814242,2.6787395,3,,,,POINT (2.6787395 39.5814242)
268880292,39.5823514,2.6824452,3,,,,POINT (2.6824452 39.5823514)
268880313,39.5823163,2.6826006,3,,,,POINT (2.6826006 39.5823163)
268880319,39.5824338,2.6825734,3,,,,POINT (2.6825734 39.5824338)
268880652,39.5803283,2.6763989,3,,,,POINT (2.6763989 39.5803283)
268880867,39.5840314,2.6713021,4,,,,POINT (2.6713021 39.5840314)
268881137,39.5802211,2.6716449,3,,,,POINT (2.6716449 39.5802211)
268881138,39.5828097,2.668923,4,,,,POINT (2.668923 39.5828097)
268881194,39.5825037,2.6684704,3,,,,POINT (2.6684704 39.5825037)
268881248,39.5807287,2.6724044,3,,,,POINT (2.6724044 39.5807287)
268881302,39.5794051,2.6700144,3,,,,POINT (2.6700144 39.5794051)
268881303,39.5802439,2.6716225,3,,,,POINT (2.6716225 39.5802439)
268881331,39.5799749,2.6761577,3,,,,POINT (2.6761577 39.5799749)
268881735,39.5799352,2.6767554,3,,,,POINT (2.6767554 39.5799352)
268881851,39.5802159,2.6763681,3,,,,POINT (2.6763681 39.5802159)
268881854,39.5799631,2.6763638,3,,,,POINT (2.6763638 39.5799631)
268881856,39.5799504,2.6766283,3,,,,POINT (2.6766283 39.5799504)
268881857,39.5800209,2.6767044,3,,,,POINT (2.6767044 39.5800209)
268881859,39.5801943,2.6766731,3,,,,POINT (2.6766731 39.5801943)
268882028,39.5802538,2.6765273,3,,,,POINT (2.6765273 39.5802538)
268882094,39.5800861,2.6762906,3,,,,POINT (2.6762906 39.5800861)
268882262,39.5767764,2.6683673,3,,,,POINT (2.6683673 39.5767764)
268882263,39.5787093,2.6629476,6,,,,POINT (2.6629476 39.5787093)
268882368,39.5765279,2.6683909,3,,,,POINT (2.6683909 39.5765279)
268882369,39.5748524,2.6646137,3,,,,POINT (2.6646137 39.5748524)
268882492,39.576671,2.6598679,5,,,,POINT (2.6598679 39.576671)
268882505,39.5679715,2.6763133,4,,,,POINT (2.6763133 39.5679715)
268882558,39.5637324,2.662269,5,,,,POINT (2.662269 39.5637324)
268882638,39.569235,2.6646516,4,,,,POINT (2.6646516 39.569235)
268882653,39.568713,2.6693525,1,,,,POINT (2.6693525 39.568713)
268882674,39.5658548,2.6684933,4,,,,POINT (2.6684933 39.5658548)
268882697,39.5687507,2.6690138,3,,,,POINT (2.6690138 39.5687507)
268925259,39.5687589,2.6689398,3,,,,POINT (2.6689398 39.5687589)
268925261,39.5702313,2.6690819,4,,,,POINT (2.6690819 39.5702313)
268925262,39.5712751,2.6689896,3,,,,POINT (2.6689896 39.5712751)
268925369,39.5712953,2.6672067,4,,,,POINT (2.6672067 39.5712953)
268925370,39.5689939,2.6668228,3,,,,POINT (2.6668228 39.5689939)
268925695,39.5661599,2.6655836,4,,,,POINT (2.6655836 39.5661599)
268925917,39.5654726,2.6630267,4,traffic_signals,,,POINT (2.6630267 39.5654726)
268926016,39.569073,2.6661104,3,,,,POINT (2.6661104 39.569073)
268926028,39.5643692,2.6652738,4,,,,POINT (2.6652738 39.5643692)
268926109,39.5653765,2.6640215,3,,,,POINT (2.6640215 39.5653765)
268926215,39.5646785,2.6626837,4,,,,POINT (2.6626837 39.5646785)
268926431,39.5696403,2.6606839,6,,,,POINT (2.6606839 39.5696403)
268926447,39.5663641,2.6634287,4,,,,POINT (2.6634287 39.5663641)
268927083,39.5713366,2.6706028,4,,,,POINT (2.6706028 39.5713366)
268928928,39.5762755,2.6607944,4,,,,POINT (2.6607944 39.5762755)
268928958,39.5798874,2.6662368,4,,,,POINT (2.6662368 39.5798874)
268971683,39.5708153,2.6622205,3,,,,POINT (2.6622205 39.5708153)
268971684,39.5695287,2.6617841,3,,,,POINT (2.6617841 39.5695287)
268971685,39.569339,2.6637114,4,,,,POINT (2.6637114 39.569339)
268971686,39.5713869,2.664502,3,,,,POINT (2.664502 39.5713869)
268971687,39.5707682,2.665351,3,,,,POINT (2.665351 39.5707682)
268971734,39.5701166,2.6574386,5,,,,POINT (2.6574386 39.5701166)
268971755,39.5710627,2.6579812,3,,,,POINT (2.6579812 39.5710627)
268971756,39.5713531,2.6581841,3,,,,POINT (2.6581841 39.5713531)
268971760,39.5707886,2.6589834,4,,,,POINT (2.6589834 39.5707886)
268971792,39.5700217,2.6581476,4,,,,POINT (2.6581476 39.5700217)
268971844,39.5709109,2.6585536,3,,,,POINT (2.6585536 39.5709109)
268972046,39.5713651,2.6589583,4,,,,POINT (2.6589583 39.5713651)
268972064,39.5698996,2.6590438,4,,,,POINT (2.6590438 39.5698996)
268972191,39.5708545,2.6611385,3,,,,POINT (2.6611385 39.5708545)
268972248,39.5708321,2.659903,1,,,,POINT (2.659903 39.5708321)
268972331,39.5690205,2.660452,4,,,,POINT (2.660452 39.5690205)
268972332,39.5695032,2.6572319,3,,,,POINT (2.6572319 39.5695032)
268972660,39.565952,2.6593034,4,,,,POINT (2.6593034 39.565952)
268972691,39.565991,2.6615767,4,,,,POINT (2.6615767 39.565991)
268972693,39.5646729,2.6599552,3,,,,POINT (2.6599552 39.5646729)
268972694,39.5663527,2.6605867,4,,,,POINT (2.6605867 39.5663527)
268973019,39.5678368,2.6574351,3,,,,POINT (2.6574351 39.5678368)
268973044,39.5674353,2.6598585,4,,,,POINT (2.6598585 39.5674353)
268973045,39.5669145,2.6630018,3,,,,POINT (2.6630018 39.5669145)
268974385,39.552308,2.6208431,3,,,,POINT (2.6208431 39.552308)
268974392,39.5524316,2.618548,3,,,,POINT (2.618548 39.5524316)
268974511,39.5535382,2.6207333,2,,,,POINT (2.6207333 39.5535382)
268974524,39.5528925,2.6174422,3,,,,POINT (2.6174422 39.5528925)
268974526,39.5531028,2.6169623,1,,,,POINT (2.6169623 39.5531028)
268974544,39.5534386,2.618148,4,,,,POINT (2.618148 39.5534386)
268974577,39.5532619,2.6218301,3,,,,POINT (2.6218301 39.5532619)
269138990,39.560437,2.6708424,3,,,,POINT (2.6708424 39.560437)
269139009,39.5586384,2.6742591,3,,,,POINT (2.6742591 39.5586384)
269139012,39.5587513,2.6752621,3,,,,POINT (2.6752621 39.5587513)
269139022,39.5560674,2.6811769,3,,,,POINT (2.6811769 39.5560674)
269139023,39.5550594,2.683604,3,,,,POINT (2.683604 39.5550594)
269139267,39.555917,2.6913209,3,traffic_signals,,,POINT (2.6913209 39.555917)
