y,x,street_count,highway,railway,ref,junction,geometry
41.8222234,12.5794769,3,,,,,POINT (12.5794769 41.8222234)
41.822042,12.5806469,3,,,,,POINT (12.5806469 41.822042)
41.8225399,12.580958,3,,,,,POINT (12.580958 41.8225399)
41.8226621,12.5810235,3,,,,,POINT (12.5810235 41.8226621)
41.8231027,12.5800245,3,,,,,POINT (12.5800245 41.8231027)
41.8229244,12.5798787,3,,,,,POINT (12.5798787 41.8229244)
41.8224517,12.5795797,3,,,,,POINT (12.5795797 41.8224517)
41.7976944,12.5881274,3,,,,,POINT (12.5881274 41.7976944)
41.7970299,12.5878707,4,,,,,POINT (12.5878707 41.7970299)
41.7967603,12.5875278,4,,,,,POINT (12.5875278 41.7967603)
41.7974002,12.5874565,4,,,,,POINT (12.5874565 41.7974002)
41.7971115,12.5870502,3,,,,,POINT (12.5870502 41.7971115)
41.7974552,12.5886941,3,,,,,POINT (12.5886941 41.7974552)
41.7974463,12.5884926,4,,,,,POINT (12.5884926 41.7974463)
41.7975825,12.5880781,3,,,,,POINT (12.5880781 41.7975825)
41.7997172,12.5846945,3,,,,,POINT (12.5846945 41.7997172)
41.7903761,12.5944436,3,,,,,POINT (12.5944436 41.7903761)
41.8827908,12.5231997,4,,,,,POINT (12.5231997 41.8827908)
41.8846135,12.5222942,3,,,,,POINT (12.5222942 41.8846135)
41.8859812,12.5217235,3,,,,,POINT (12.5217235 41.8859812)
41.8868826,12.5213982,4,,,,,POINT (12.5213982 41.8868826)
41.8864666,12.508073,3,,,,,POINT (12.508073 41.8864666)
41.8873099,12.5054563,4,,,,,POINT (12.5054563 41.8873099)
41.8906946,12.5257413,4,,,,,POINT (12.5257413 41.8906946)
41.8904663,12.5248577,3,,,,,POINT (12.5248577 41.8904663)
41.8906821,12.5203963,3,,,,,POINT (12.5203963 41.8906821)
41.8816496,12.5201282,4,,,,,POINT (12.5201282 41.8816496)
41.8813832,12.5234534,4,crossing,,,,POINT (12.5234534 41.8813832)
41.8799666,12.5211796,4,,,,,POINT (12.5211796 41.8799666)
41.8811843,12.5195759,3,,,,,POINT (12.5195759 41.8811843)
41.8816673,12.5197615,3,,,,,POINT (12.5197615 41.8816673)
41.881764,12.5199861,3,,,,,POINT (12.5199861 41.881764)
41.881829,12.5181782,3,,,,,POINT (12.5181782 41.881829)
41.8825957,12.5160042,4,,,,,POINT (12.5160042 41.8825957)
41.8817533,12.5183311,3,,,,,POINT (12.5183311 41.8817533)
41.8829058,12.5144681,4,,,,,POINT (12.5144681 41.8829058)
41.8829522,12.5133467,3,,,,,POINT (12.5133467 41.8829522)
41.8813014,12.5145728,3,,,,,POINT (12.5145728 41.8813014)
41.8814351,12.5147739,3,,,,,POINT (12.5147739 41.8814351)
41.8819214,12.5149446,3,,,,,POINT (12.5149446 41.8819214)
41.8819686,12.5149361,3,,,,,POINT (12.5149361 41.8819686)
41.8823677,12.5136803,3,,,,,POINT (12.5136803 41.8823677)
41.8822432,12.5134739,3,,,,,POINT (12.5134739 41.8822432)
41.8817575,12.5132673,3,,,,,POINT (12.5132673 41.8817575)
41.8757785,12.5215794,3,,,,,POINT (12.5215794 41.8757785)
41.8632743,12.5320289,3,,,,,POINT (12.5320289 41.8632743)
41.8612065,12.5334195,3,,,,,POINT (12.5334195 41.8612065)
41.8645749,12.5317403,4,,,,,POINT (12.5317403 41.8645749)
41.8824515,12.5143006,3,,,,,POINT (12.5143006 41.8824515)
41.8844978,12.5149884,4,traffic_signals,,,,POINT (12.5149884 41.8844978)
41.8816251,12.5133113,3,,,,,POINT (12.5133113 41.8816251)
41.8810156,12.5096413,5,,,,,POINT (12.5096413 41.8810156)
41.8811948,12.5103066,3,,,,,POINT (12.5103066 41.8811948)
41.8814462,12.5120875,3,,,,,POINT (12.5120875 41.8814462)
41.881585,12.512096,3,,,,,POINT (12.512096 41.881585)
41.8798294,12.5132689,3,,,,,POINT (12.5132689 41.8798294)
41.8818676,12.5157319,3,crossing,,,,POINT (12.5157319 41.8818676)
41.8822495,12.5154954,3,,,,,POINT (12.5154954 41.8822495)
41.8808662,12.5099489,4,,,,,POINT (12.5099489 41.8808662)
41.8796694,12.515004,3,,,,,POINT (12.515004 41.8796694)
41.8802366,12.5158518,4,,,,,POINT (12.5158518 41.8802366)
41.8805208,12.515859,3,,,,,POINT (12.515859 41.8805208)
41.8793787,12.5112346,4,,,,,POINT (12.5112346 41.8793787)
41.8804647,12.5116869,4,,,,,POINT (12.5116869 41.8804647)
41.8797945,12.5094888,4,,,,,POINT (12.5094888 41.8797945)
41.8800786,12.5081871,4,,,,,POINT (12.5081871 41.8800786)
41.878612,12.5145535,4,,,,,POINT (12.5145535 41.878612)
41.8780203,12.5171432,3,,,,,POINT (12.5171432 41.8780203)
41.8777701,12.5190716,6,,,,,POINT (12.5190716 41.8777701)
41.8777412,12.5183598,3,,,,,POINT (12.5183598 41.8777412)
41.883555,12.5172378,3,,,,,POINT (12.5172378 41.883555)
41.8834006,12.5167373,4,,,,,POINT (12.5167373 41.8834006)
41.8816194,12.5225512,3,,,,,POINT (12.5225512 41.8816194)
41.8832393,12.5205408,4,,,,,POINT (12.5205408 41.8832393)
41.883399,12.5199356,3,,,,,POINT (12.5199356 41.883399)
41.8847205,12.5139685,4,,,,,POINT (12.5139685 41.8847205)
41.8854971,12.5101378,3,,,,,POINT (12.5101378 41.8854971)
41.8853684,12.5152929,3,,,,,POINT (12.5152929 41.8853684)
41.8863356,12.5153265,4,,,,,POINT (12.5153265 41.8863356)
41.8851543,12.5141571,3,,,,,POINT (12.5141571 41.8851543)
41.8847818,12.513684,3,crossing,,,,POINT (12.513684 41.8847818)
41.8859445,12.5127898,3,,,,,POINT (12.5127898 41.8859445)
41.8866999,12.5125703,3,,,,,POINT (12.5125703 41.8866999)
41.8840529,12.5115996,4,,,,,POINT (12.5115996 41.8840529)
41.8828083,12.5131306,4,,,,,POINT (12.5131306 41.8828083)
41.883323,12.5133698,3,,,,,POINT (12.5133698 41.883323)
41.8843818,12.5120873,4,,,,,POINT (12.5120873 41.8843818)
41.8837316,12.5135525,3,,,,,POINT (12.5135525 41.8837316)
41.8834639,12.5146523,4,,,,,POINT (12.5146523 41.8834639)
41.8853977,12.5099725,4,,,,,POINT (12.5099725 41.8853977)
41.8804426,12.5081653,4,,,,,POINT (12.5081653 41.8804426)
41.8807004,12.508151,3,,,,,POINT (12.508151 41.8807004)
41.8815366,12.5081726,3,,,,,POINT (12.5081726 41.8815366)
41.8800566,12.5084539,4,,,,,POINT (12.5084539 41.8800566)
41.8783801,12.5082537,3,,,,,POINT (12.5082537 41.8783801)
41.8778033,12.508314,3,,,,,POINT (12.508314 41.8778033)
41.875486,12.5075147,4,traffic_signals,,,,POINT (12.5075147 41.875486)
41.8768007,12.5081413,4,traffic_signals,,,,POINT (12.5081413 41.8768007)
41.8741795,12.5064242,4,,,,,POINT (12.5064242 41.8741795)
41.8739533,12.5105375,4,,,,,POINT (12.5105375 41.8739533)
41.8741008,12.5097934,3,,,,,POINT (12.5097934 41.8741008)
41.8743104,12.5085209,3,,,,,POINT (12.5085209 41.8743104)
41.8745805,12.5067996,5,traffic_signals,,,,POINT (12.5067996 41.8745805)
41.8760175,12.5036579,4,,,,,POINT (12.5036579 41.8760175)
41.871809,12.5175378,4,,,,,POINT (12.5175378 41.871809)
41.8732392,12.5142008,4,,,,,POINT (12.5142008 41.8732392)
41.8864088,12.5113623,3,,,,,POINT (12.5113623 41.8864088)
41.8861161,12.5094047,5,,,,,POINT (12.5094047 41.8861161)
41.8851116,12.511207,3,,,,,POINT (12.511207 41.8851116)
41.8847844,12.5107188,4,,,,,POINT (12.5107188 41.8847844)
41.8852793,12.5114526,3,,,,,POINT (12.5114526 41.8852793)
41.8844267,12.511147,3,,,,,POINT (12.511147 41.8844267)
41.8847547,12.5116419,4,,,,,POINT (12.5116419 41.8847547)
41.8851353,12.5121571,3,,,,,POINT (12.5121571 41.8851353)
41.8880976,12.5079049,4,,tram_level_crossing,,,POINT (12.5079049 41.8880976)
41.8903662,12.5067111,5,,,,,POINT (12.5067111 41.8903662)
41.886911,12.5189838,4,,,,,POINT (12.5189838 41.886911)
41.8837302,12.5185064,3,,,,,POINT (12.5185064 41.8837302)
41.8871276,12.5204354,3,,,,,POINT (12.5204354 41.8871276)
41.8860151,12.5201688,4,,,,,POINT (12.5201688 41.8860151)
41.8861618,12.5174464,3,,,,,POINT (12.5174464 41.8861618)
41.8860839,12.5188474,4,,,,,POINT (12.5188474 41.8860839)
41.8859818,12.5207867,3,,,,,POINT (12.5207867 41.8859818)
41.8852539,12.517363,4,,,,,POINT (12.517363 41.8852539)
41.8851863,12.518713,4,,,,,POINT (12.518713 41.8851863)
41.8851103,12.5200937,4,,,,,POINT (12.5200937 41.8851103)
41.8860492,12.5195351,3,,,,,POINT (12.5195351 41.8860492)
41.8851408,12.5194564,4,,,,,POINT (12.5194564 41.8851408)
41.8835518,12.5192817,3,,,,,POINT (12.5192817 41.8835518)
41.8850848,12.5206857,4,,,,,POINT (12.5206857 41.8850848)
41.884119,12.5203528,3,,,,,POINT (12.5203528 41.884119)
41.8850459,12.5212751,4,,,,,POINT (12.5212751 41.8850459)
41.88394,12.5208294,3,,,,,POINT (12.5208294 41.88394)
41.8841406,12.5200105,3,,,,,POINT (12.5200105 41.8841406)
41.8823867,12.5187232,3,,,,,POINT (12.5187232 41.8823867)
41.8834351,12.5197837,3,,,,,POINT (12.5197837 41.8834351)
41.8828094,12.5191505,3,,,,,POINT (12.5191505 41.8828094)
41.8823525,12.5198107,3,,,,,POINT (12.5198107 41.8823525)
41.8857165,12.5215515,3,,,,,POINT (12.5215515 41.8857165)
41.8857129,12.5218115,3,,,,,POINT (12.5218115 41.8857129)
41.8839699,12.5243352,4,,,,,POINT (12.5243352 41.8839699)
41.8842395,12.525746,3,,,,,POINT (12.525746 41.8842395)
41.8823047,12.5218243,4,,,,,POINT (12.5218243 41.8823047)
41.8832487,12.5244783,4,,,,,POINT (12.5244783 41.8832487)
41.8834143,12.5259268,3,,,,,POINT (12.5259268 41.8834143)
41.8821957,12.5241801,4,,,,,POINT (12.5241801 41.8821957)
41.8838332,12.5236248,3,,,,,POINT (12.5236248 41.8838332)
41.8816391,12.5237483,3,,,,,POINT (12.5237483 41.8816391)
41.8803613,12.5217702,3,,,,,POINT (12.5217702 41.8803613)
41.8800586,12.5221554,1,,,,,POINT (12.5221554 41.8800586)
41.8856197,12.5029028,3,,,,,POINT (12.5029028 41.8856197)
41.8863888,12.5039763,3,,,,,POINT (12.5039763 41.8863888)
41.8868374,12.5045146,3,crossing,,,,POINT (12.5045146 41.8868374)
41.8870192,12.5049514,3,,,,,POINT (12.5049514 41.8870192)
41.8831871,12.4994044,3,,,,,POINT (12.4994044 41.8831871)
41.8877285,12.5069239,3,,,,,POINT (12.5069239 41.8877285)
41.8877907,12.4976161,3,,,,,POINT (12.4976161 41.8877907)
41.8899721,12.4971399,4,,,,,POINT (12.4971399 41.8899721)
41.8913191,12.4929744,3,,,,,POINT (12.4929744 41.8913191)
41.8914605,12.4922657,3,,,,,POINT (12.4922657 41.8914605)
41.8901468,12.494228,3,,,,,POINT (12.494228 41.8901468)
41.8941888,12.492085,1,,,,,POINT (12.492085 41.8941888)
41.8941007,12.4910066,4,,,,,POINT (12.4910066 41.8941007)
41.8926755,12.4929301,3,,,,,POINT (12.4929301 41.8926755)
41.8923365,12.4934492,3,,,,,POINT (12.4934492 41.8923365)
41.8935303,12.4974059,4,,,,,POINT (12.4974059 41.8935303)
41.8943912,12.4987392,3,,,,,POINT (12.4987392 41.8943912)
41.8950163,12.49968,3,,,,,POINT (12.49968 41.8950163)
41.8919843,12.4994767,4,,,,,POINT (12.4994767 41.8919843)
41.8935265,12.5010694,4,,,,,POINT (12.5010694 41.8935265)
41.8908328,12.4983107,3,,,,,POINT (12.4983107 41.8908328)
41.8968725,12.4991411,3,,,,,POINT (12.4991411 41.8968725)
41.8950046,12.5002442,4,traffic_signals,,,,POINT (12.5002442 41.8950046)
41.8950387,12.4972278,4,,,,,POINT (12.4972278 41.8950387)
41.8947776,12.493701,3,,,,,POINT (12.493701 41.8947776)
41.8948258,12.5023479,4,,,,,POINT (12.5023479 41.8948258)
41.8962858,12.4901695,4,,,,,POINT (12.4901695 41.8962858)
41.8972486,12.4995181,3,,,,,POINT (12.4995181 41.8972486)
41.8996708,12.4948262,3,,,,,POINT (12.4948262 41.8996708)
41.902462,12.4962757,3,,,,,POINT (12.4962757 41.902462)
41.9024788,12.4963724,3,,,,,POINT (12.4963724 41.9024788)
41.9029481,12.4962119,3,,,,,POINT (12.4962119 41.9029481)
41.9027294,12.4959238,4,,,,,POINT (12.4959238 41.9027294)
41.9016431,12.4989129,3,,,,,POINT (12.4989129 41.9016431)
41.8974862,12.5214237,3,,,,,POINT (12.5214237 41.8974862)
41.8978631,12.521006,3,,,,,POINT (12.521006 41.8978631)
41.8982791,12.5206057,3,,,,,POINT (12.5206057 41.8982791)
41.8966052,12.519056,3,,,,,POINT (12.519056 41.8966052)
41.8983913,12.5204459,3,,,,,POINT (12.5204459 41.8983913)
41.8977794,12.5200879,3,,,,,POINT (12.5200879 41.8977794)
41.8982277,12.5201767,3,,,,,POINT (12.5201767 41.8982277)
41.8970899,12.5197401,3,,,,,POINT (12.5197401 41.8970899)
41.897056,12.5215628,3,,,,,POINT (12.5215628 41.897056)
41.8942582,12.5168573,4,,,,,POINT (12.5168573 41.8942582)
41.8982319,12.5198989,3,,,,,POINT (12.5198989 41.8982319)
41.8911875,12.5139565,4,,,,,POINT (12.5139565 41.8911875)
41.8906265,12.5149889,4,,,,,POINT (12.5149889 41.8906265)
41.8921369,12.5087085,4,traffic_signals,,,,POINT (12.5087085 41.8921369)
41.8937898,12.5057461,3,,,,,POINT (12.5057461 41.8937898)
41.8898417,12.5180523,3,,,,,POINT (12.5180523 41.8898417)
41.8884354,12.518474,3,,,,,POINT (12.518474 41.8884354)
41.8867243,12.5252831,3,,,,,POINT (12.5252831 41.8867243)
41.8834338,12.5309718,3,,,,,POINT (12.5309718 41.8834338)
41.8895048,12.5233249,2,,,,,POINT (12.5233249 41.8895048)
41.8866594,12.509408,3,,,,,POINT (12.509408 41.8866594)
41.8883672,12.513333,4,,,,,POINT (12.513333 41.8883672)
41.8870284,12.5084341,3,,,,,POINT (12.5084341 41.8870284)
41.8864696,12.5087227,5,,,,,POINT (12.5087227 41.8864696)
41.8875565,12.4959074,3,,,,,POINT (12.4959074 41.8875565)
41.8861746,12.4953818,4,,,,,POINT (12.4953818 41.8861746)
41.882967,12.4971755,3,,,,,POINT (12.4971755 41.882967)
41.8823079,12.4982156,5,,,,,POINT (12.4982156 41.8823079)
41.8829713,12.4991012,3,,,,,POINT (12.4991012 41.8829713)
41.8826875,12.4992699,3,,,,,POINT (12.4992699 41.8826875)
41.8834561,12.5031598,3,,,,,POINT (12.5031598 41.8834561)
41.8825936,12.5046442,3,,,,,POINT (12.5046442 41.8825936)
41.8825638,12.5054283,4,,,,,POINT (12.5054283 41.8825638)
41.8823172,12.5059287,3,,,,,POINT (12.5059287 41.8823172)
41.8820696,12.5066113,3,,,,,POINT (12.5066113 41.8820696)
41.8812354,12.5028813,4,traffic_signals,,,,POINT (12.5028813 41.8812354)
41.8817224,12.5008845,4,,,,,POINT (12.5008845 41.8817224)
41.8822738,12.5027466,3,,,,,POINT (12.5027466 41.8822738)
41.88205,12.5045596,3,,,,,POINT (12.5045596 41.88205)
41.8809497,12.5044209,4,,,,,POINT (12.5044209 41.8809497)
41.8808368,12.505081,3,,,,,POINT (12.505081 41.8808368)
41.8819991,12.4998566,3,,,,,POINT (12.4998566 41.8819991)
41.8839854,12.4992137,3,,,,,POINT (12.4992137 41.8839854)
41.8841397,12.5007705,3,,,,,POINT (12.5007705 41.8841397)
41.8807349,12.5056892,4,,,,,POINT (12.5056892 41.8807349)
41.88062,12.5063597,4,,,,,POINT (12.5063597 41.88062)
41.8816886,12.5065478,3,,,,,POINT (12.5065478 41.8816886)
41.8817588,12.4994037,3,,,,,POINT (12.4994037 41.8817588)
41.8809904,12.5002209,4,,,,,POINT (12.5002209 41.8809904)
41.8813984,12.5007104,3,,,,,POINT (12.5007104 41.8813984)
41.8846412,12.5105305,3,,,,,POINT (12.5105305 41.8846412)
41.8836535,12.509,3,,,,,POINT (12.509 41.8836535)
41.8821082,12.5087109,3,,,,,POINT (12.5087109 41.8821082)
41.8835407,12.5065717,3,,,,,POINT (12.5065717 41.8835407)
41.882699,12.5076428,4,,,,,POINT (12.5076428 41.882699)
41.8839142,12.5114037,4,,,,,POINT (12.5114037 41.8839142)
41.8907369,12.49862,3,,,,,POINT (12.49862 41.8907369)
41.8898557,12.5031354,3,,,,,POINT (12.5031354 41.8898557)
41.8890628,12.4081285,3,motorway_junction,,,,POINT (12.4081285 41.8890628)
41.8903794,12.4123715,3,,,,,POINT (12.4123715 41.8903794)
41.9022339,12.4019538,3,,,,,POINT (12.4019538 41.9022339)
41.8867926,12.388734,3,,,,,POINT (12.388734 41.8867926)
41.8874371,12.3887477,3,,,,,POINT (12.3887477 41.8874371)
41.8877244,12.3887681,3,,,,,POINT (12.3887681 41.8877244)
41.8884597,12.3890852,3,,,,,POINT (12.3890852 41.8884597)
41.8860663,12.3849612,3,motorway_junction,,,,POINT (12.3849612 41.8860663)
41.885735,12.3870258,3,,,,,POINT (12.3870258 41.885735)
41.8854137,12.3896388,3,motorway_junction,,,,POINT (12.3896388 41.8854137)
41.8864328,12.3884259,3,,,,,POINT (12.3884259 41.8864328)
41.9748635,12.4261485,3,,,,,POINT (12.4261485 41.9748635)
41.9752949,12.4259555,3,,,,,POINT (12.4259555 41.9752949)
41.9755526,12.4262018,3,,,,,POINT (12.4262018 41.9755526)
41.9766032,12.4267695,3,,,,,POINT (12.4267695 41.9766032)
41.9802065,12.4330975,3,motorway_junction,,3,,POINT (12.4330975 41.9802065)
41.9765836,12.4245853,3,,,,,POINT (12.4245853 41.9765836)
41.9763973,12.4244682,4,,,,,POINT (12.4244682 41.9763973)
41.9754186,12.425797,3,,,,,POINT (12.425797 41.9754186)
41.9751673,12.4256808,4,,,,,POINT (12.4256808 41.9751673)
41.9138025,12.3891334,4,,,,,POINT (12.3891334 41.9138025)
41.910804,12.3934724,4,,,,,POINT (12.3934724 41.910804)
41.91124,12.3985283,3,,,,,POINT (12.3985283 41.91124)
41.9099421,12.3984237,3,,,,,POINT (12.3984237 41.9099421)
41.9067208,12.3943548,3,,,,,POINT (12.3943548 41.9067208)
41.9053088,12.3926891,3,traffic_signals,,,,POINT (12.3926891 41.9053088)
41.9049985,12.3907238,3,,,,,POINT (12.3907238 41.9049985)
41.9026086,12.3884743,3,,,,,POINT (12.3884743 41.9026086)
41.9117755,12.4108458,3,,,,,POINT (12.4108458 41.9117755)
41.9230286,12.4143113,3,,,,,POINT (12.4143113 41.9230286)
41.9169621,12.4111078,3,,,,,POINT (12.4111078 41.9169621)
41.9142073,12.4099336,3,,,,,POINT (12.4099336 41.9142073)
41.9249704,12.4139608,5,,,,,POINT (12.4139608 41.9249704)
41.9231811,12.4142824,3,,,,,POINT (12.4142824 41.9231811)
41.9239706,12.4129121,3,,,,,POINT (12.4129121 41.9239706)
41.9272693,12.4129151,4,,,,,POINT (12.4129151 41.9272693)
41.9292385,12.4153348,4,,,,,POINT (12.4153348 41.9292385)
41.9305805,12.4169733,4,,,,,POINT (12.4169733 41.9305805)
41.9310313,12.4149128,1,,,,,POINT (12.4149128 41.9310313)
41.9301635,12.4183227,3,,,,,POINT (12.4183227 41.9301635)
41.8184133,12.3903931,3,motorway_junction,,,,POINT (12.3903931 41.8184133)
41.8172215,12.3775331,3,,,,,POINT (12.3775331 41.8172215)
41.8189933,12.3975749,3,motorway_junction,,,,POINT (12.3975749 41.8189933)
41.8147155,12.3942138,3,motorway_junction,,30,,POINT (12.3942138 41.8147155)
41.8171729,12.3934975,3,motorway_junction,,,,POINT (12.3934975 41.8171729)
41.8187522,12.3958054,3,,,,,POINT (12.3958054 41.8187522)
41.8208011,12.416348,3,,,,,POINT (12.416348 41.8208011)
41.8207805,12.4166445,3,,,,,POINT (12.4166445 41.8207805)
41.8212402,12.4172962,3,,,,,POINT (12.4172962 41.8212402)
41.8213646,12.4173157,3,,,,,POINT (12.4173157 41.8213646)
41.820552,12.4144135,3,motorway_junction,,,,POINT (12.4144135 41.820552)
41.8202142,12.417323,3,,,,,POINT (12.417323 41.8202142)
41.8199924,12.4169973,3,,,,,POINT (12.4169973 41.8199924)
41.798279,12.4531261,3,,,,,POINT (12.4531261 41.798279)
41.8002766,12.4579001,3,,,,,POINT (12.4579001 41.8002766)
41.8012933,12.4497185,3,motorway_junction,,26,,POINT (12.4497185 41.8012933)
41.800178,12.4534617,3,motorway_junction,,,,POINT (12.4534617 41.800178)
41.8008427,12.4532365,3,,,,,POINT (12.4532365 41.8008427)
41.8007411,12.4540217,3,motorway_junction,,26,,POINT (12.4540217 41.8007411)
41.8002003,12.4536355,3,,,,,POINT (12.4536355 41.8002003)
41.8037036,12.4544002,3,motorway_junction,,,,POINT (12.4544002 41.8037036)
41.801337,12.4503848,3,,,,,POINT (12.4503848 41.801337)
41.8009938,12.4531523,3,motorway_junction,,26,,POINT (12.4531523 41.8009938)
41.8014293,12.4537269,3,,,,,POINT (12.4537269 41.8014293)
41.8004179,12.4579054,3,motorway_junction,,26,,POINT (12.4579054 41.8004179)
41.9516541,12.4721644,3,,,,,POINT (12.4721644 41.9516541)
41.9575284,12.4856435,3,,,,,POINT (12.4856435 41.9575284)
41.962,12.4882486,3,,,,,POINT (12.4882486 41.962)
41.9642802,12.4894728,3,motorway_junction,,,,POINT (12.4894728 41.9642802)
41.9432862,12.4698296,3,,,,,POINT (12.4698296 41.9432862)
41.8556687,12.5978786,3,motorway_junction,,19;20,,POINT (12.5978786 41.8556687)
41.85281,12.5978397,3,motorway_junction,,,,POINT (12.5978397 41.85281)
41.8513105,12.6023981,3,,,,,POINT (12.6023981 41.8513105)
41.8640814,12.6064713,3,,,,,POINT (12.6064713 41.8640814)
41.8639861,12.6078703,3,,,,,POINT (12.6078703 41.8639861)
41.8655403,12.5998719,3,,,,,POINT (12.5998719 41.8655403)
41.8648765,12.6003221,4,,,,,POINT (12.6003221 41.8648765)
41.8624334,12.6000322,3,,,,,POINT (12.6000322 41.8624334)
41.8658091,12.5986204,4,,,,,POINT (12.5986204 41.8658091)
41.8574019,12.5975375,3,crossing,,,,POINT (12.5975375 41.8574019)
41.8649012,12.6030357,4,,,,,POINT (12.6030357 41.8649012)
41.8122239,12.3233144,3,motorway_junction,,,,POINT (12.3233144 41.8122239)
41.8117171,12.3178508,3,,,,,POINT (12.3178508 41.8117171)
41.8118482,12.3177701,3,motorway_junction,,,,POINT (12.3177701 41.8118482)
41.8139404,12.305456,3,,,,,POINT (12.305456 41.8139404)
41.8106694,12.3123607,3,motorway_junction,,,,POINT (12.3123607 41.8106694)
41.8840566,12.3367494,3,motorway_junction,,,,POINT (12.3367494 41.8840566)
41.8255554,12.4914839,3,,,,,POINT (12.4914839 41.8255554)
41.8248988,12.4919067,3,,,,,POINT (12.4919067 41.8248988)
41.8238828,12.492239,3,,,,,POINT (12.492239 41.8238828)
41.8231717,12.4918448,3,,,,,POINT (12.4918448 41.8231717)
41.8231069,12.4908064,3,,,,,POINT (12.4908064 41.8231069)
41.8245418,12.4902853,3,,,,,POINT (12.4902853 41.8245418)
41.8240631,12.4905593,4,,,,,POINT (12.4905593 41.8240631)
41.8234674,12.4908177,3,,,,,POINT (12.4908177 41.8234674)
41.8235806,12.4886919,3,,,,,POINT (12.4886919 41.8235806)
41.8249253,12.4901921,1,,,,,POINT (12.4901921 41.8249253)
41.8247156,12.4913673,3,,,,,POINT (12.4913673 41.8247156)
41.8251239,12.4957392,1,,,,,POINT (12.4957392 41.8251239)
41.8235803,12.487219,3,,,,,POINT (12.487219 41.8235803)
41.8230316,12.4869217,4,,,,,POINT (12.4869217 41.8230316)
41.8236709,12.4921436,3,,,,,POINT (12.4921436 41.8236709)
41.8233305,12.4908149,3,,,,,POINT (12.4908149 41.8233305)
41.8273694,12.4808625,3,,,,,POINT (12.4808625 41.8273694)
41.8246235,12.4858259,3,,,,,POINT (12.4858259 41.8246235)
41.825336,12.4841009,3,,,,,POINT (12.4841009 41.825336)
41.8243638,12.4853183,3,,,,,POINT (12.4853183 41.8243638)
41.824198,12.4855007,3,,,,,POINT (12.4855007 41.824198)
41.8243335,12.4856603,3,,,,,POINT (12.4856603 41.8243335)
41.8232369,12.4883498,3,,,,,POINT (12.4883498 41.8232369)
41.8673482,12.4914508,3,,,,,POINT (12.4914508 41.8673482)
41.8673436,12.490284,3,,,,,POINT (12.490284 41.8673436)
41.8681563,12.49166,1,,,,,POINT (12.49166 41.8681563)
41.8673439,12.4922639,3,,,,,POINT (12.4922639 41.8673439)
41.8682988,12.492255,3,,,,,POINT (12.492255 41.8682988)
41.8684555,12.4889634,3,,,,,POINT (12.4889634 41.8684555)
41.8683237,12.4903867,3,,,,,POINT (12.4903867 41.8683237)
41.8682551,12.4960264,3,,,,,POINT (12.4960264 41.8682551)
41.8674726,12.4961534,3,traffic_signals,,,,POINT (12.4961534 41.8674726)
41.8687794,12.4961601,3,,,,,POINT (12.4961601 41.8687794)
41.8737479,12.496764,3,,,,,POINT (12.496764 41.8737479)
