osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,junction,width,bridge,tunnel,access,ref
253305930,tertiary,,30,Boulevard Richard-Lenoir,True,False,124.08808731606146,"LINESTRING (2.371493 48.8629352, 2.3716025 48.8627985, 2.3718725 48.8624476, 2.3719294 48.8623559, 2.3719523 48.8623103, 2.372084 48.8620607, 2.372103 48.8620185, 2.3721432 48.8619088)",,,,,,
14001727,tertiary,1,30,Rue d'Oradour-sur-Glane,True,False,73.79212841237478,"LINESTRING (2.2806672 48.8319256, 2.2807335 48.83189, 2.28084 48.8318541, 2.2808875 48.8318371, 2.2809978 48.8318201, 2.2815563 48.8316204)",,,,,,
304970496,tertiary,,30,Rue d'Oradour-sur-Glane,True,False,11.514892646379185,"LINESTRING (2.2807896 48.8320654, 2.2806435 48.8321038)",,,,,,
606753959,tertiary_link,,30,Rue d'Oradour-sur-Glane,True,False,18.434938195063715,"LINESTRING (2.2807896 48.8320654, 2.28074 48.8320346, 2.2806978 48.8319968, 2.2806818 48.8319596, 2.2806672 48.8319256)",,,,,,
"[304970496, 53241039]",tertiary,2,30,Rue d'Oradour-sur-Glane,True,False,348.0205104290872,"LINESTRING (2.2848866 48.8304783, 2.2847216 48.8305447, 2.2836986 48.8309585, 2.2834184 48.8310724, 2.2832565 48.8311343, 2.2829511 48.8312498, 2.2826568 48.8313617, 2.2824814 48.8314286, 2.2818799 48.8316517, 2.2815856 48.8317601, 2.2812731 48.831874, 2.2810188 48.8319776, 2.2809649 48.8319995, 2.2807896 48.8320654)",,,,,,
491581159,primary,2,30,Avenue Ernest Renan,True,False,16.36406740311048,"LINESTRING (2.2848866 48.8304783, 2.2848454 48.8304495, 2.284805 48.8304202, 2.2847333 48.8303712)",,,,,,
"[506103808, 13859392, 506103811, 607084652, 10228050]",trunk,"['5', '4']",50,Boulevard Périphérique Extérieur,True,False,935.6903067826148,"LINESTRING (2.4122138 48.8358539, 2.4123989 48.8362176, 2.412466 48.8363887, 2.4125291 48.8365847, 2.4125427 48.8366328, 2.4127164 48.8371159, 2.4131551 48.8384069, 2.4135286 48.8397631, 2.4135837 48.8399682, 2.4136317 48.8401742, 2.4136632 48.8402854, 2.4137373 48.8408404, 2.4138349 48.8419236, 2.4139207 48.8432059, 2.4140242 48.8437847, 2.4140941 48.8441511)",,,yes,yes,,
15276205,residential,,30,Rue Popincourt,True,False,49.40561837767257,"LINESTRING (2.3754899 48.8605556, 2.3754683 48.860484, 2.3754549 48.8604403, 2.3755533 48.86017, 2.3755721 48.8601228)",,,,,,
19787346,residential,,30,Impasse Truillot,False,True,157.8338775021539,"LINESTRING (2.3754899 48.8605556, 2.3753919 48.8605316, 2.3753102 48.8605122, 2.3740968 48.8602142, 2.3734685 48.8600594)",,,,,,
156382086,secondary,2,30,Boulevard Voltaire,False,False,21.24509730067925,"LINESTRING (2.3754899 48.8605556, 2.3753686 48.8606246, 2.3753201 48.8606531, 2.3752716 48.8606816)",,,,,,
156382086,secondary,2,30,Boulevard Voltaire,False,True,133.7716756882743,"LINESTRING (2.3754899 48.8605556, 2.3755661 48.8605123, 2.3756867 48.8604479, 2.3757255 48.8604199, 2.3765767 48.8599122, 2.376707 48.8598345, 2.3768492 48.8597514)",,,,,,
1240741999,secondary,2,30,Place de Catalogne,False,False,7.999950488324736,"LINESTRING (2.3180741 48.8374441, 2.3181696 48.8374791)",,,,,,
"[671970554, 36450740, 282530461, 4040670]",tertiary,1,30,"['Rue Alain', 'Place de Catalogne']",True,False,335.32800010211514,"LINESTRING (2.3180741 48.8374441, 2.3180258 48.8374185, 2.3179785 48.837396, 2.3179254 48.8373545, 2.3178862 48.8373062, 2.3178498 48.8372578, 2.3177983 48.8372302, 2.3177375 48.8372315, 2.3176856 48.8372349, 2.3172844 48.8372641, 2.3171443 48.8372579, 2.3169854 48.8372284, 2.31681 48.8371412, 2.3166107 48.8370249, 2.3159444 48.8366271, 2.315768 48.8364779, 2.3156255 48.8363439, 2.3154765 48.8362245, 2.3154368 48.8361753, 2.3153981 48.8361249, 2.315362 48.8360147, 2.3153626 48.8359754, 2.315365 48.8359357, 2.3154214 48.8355802, 2.3154433 48.8354732)",,"['4.6', '5']",,,,
1240741999,secondary,2,30,Place de Catalogne,False,True,7.999950488324736,"LINESTRING (2.3181696 48.8374791, 2.3180741 48.8374441)",,,,,,
"[609825091, 609825094, 609825096, 1240741996, 1293013647, 600282171, 612013405]",secondary,"['2', '1']",30,"['Boulevard Pasteur', 'Place des Cinq Martyrs du Lycée Buffon', 'Rue du Château']",True,False,211.95681684281195,"LINESTRING (2.3181696 48.8374791, 2.3181281 48.8375238, 2.3181149 48.837538, 2.3180924 48.8375615, 2.3178311 48.837822, 2.317769 48.8378878, 2.3177541 48.8379028, 2.3176874 48.8379683, 2.3176275 48.8380294, 2.3168218 48.8388507, 2.316791 48.8388836, 2.3167543 48.8389227, 2.3166843 48.8389982, 2.3166641 48.8390191, 2.3165956 48.8390788)",,,,,,
1240742000,secondary,2,30,Place de Catalogne,False,True,32.758430184467194,"LINESTRING (2.3181696 48.8374791, 2.3182703 48.837478, 2.3183658 48.8374775, 2.3184514 48.8374681, 2.3185184 48.8374535, 2.3185552 48.8374396, 2.3186002 48.837423)",,,,,,
609827726,residential,,30,Rue André Pascal,False,False,12.271657001674658,"LINESTRING (2.2704309 48.8614501, 2.2705005 48.8614803, 2.270571 48.8615108)",,,,,,
37191384,primary,2,50,Boulevard Sérurier,True,False,8.181251458048317,"LINESTRING (2.4055296 48.8778071, 2.4056378 48.8777884)",,,,,,
85150203,living_street,,20,Passage des Mauxins,True,False,172.19608598039682,"LINESTRING (2.4055296 48.8778071, 2.4054464 48.8777633, 2.4054086 48.8777485, 2.4040706 48.8773999, 2.4040214 48.8773886, 2.4039748 48.877382, 2.403554 48.877361, 2.4035145 48.877358, 2.4034749 48.8773549, 2.4034437 48.877345, 2.4034229 48.8773295, 2.4034159 48.8773184, 2.403386 48.8772702)",,,,,,
"[648742050, 11833469]",primary,4,30,Avenue de la Porte de Clignancourt,False,False,87.67673349855576,"LINESTRING (2.344198 48.8985402, 2.344158 48.8989647, 2.3441402 48.8992548, 2.3441363 48.8993276)",,,,,,
597916560,primary,,30,Avenue de la Porte de Clignancourt,True,False,55.40395172976779,"LINESTRING (2.344198 48.8985402, 2.3441079 48.8983972, 2.3441157 48.8982904, 2.3441167 48.8982282, 2.3441174 48.8982096, 2.34412 48.8981595, 2.3441219 48.8981236, 2.344143 48.8980553)",,,,,,
12710101,residential,2,30,Rue de l'Armorique,False,False,75.34134526957939,"LINESTRING (2.3148577 48.8403066, 2.3148487 48.8402549, 2.3148368 48.840186, 2.314831 48.8401523, 2.3148078 48.8400187, 2.3147411 48.8396334)",,,,,,
677125609,secondary,,30,Boulevard Pasteur,True,False,9.374805466494085,"LINESTRING (2.3148577 48.8403066, 2.3149215 48.8403025, 2.3149845 48.8403099)",circular,,,,,
"[618028963, 618028966]",residential,,30,Rue de Lourmel,True,False,24.93152663742272,"LINESTRING (2.282194 48.8389576, 2.2821592 48.8388638, 2.2821247 48.8387708, 2.2821125 48.8387399)",,,,,,
"[859038256, 618028959]",tertiary,,30,Avenue Félix Faure,True,False,52.094121345969306,"LINESTRING (2.282194 48.8389576, 2.2821091 48.8388746, 2.2818392 48.838628, 2.2817842 48.8385746)",,,,,,
333459477,tertiary,,30,Avenue Félix Faure,True,False,29.79278312556887,"LINESTRING (2.2822652 48.8388167, 2.2825966 48.8389723)",,,,,,
618028967,tertiary_link,,30,,True,False,17.88950225186931,"LINESTRING (2.2822652 48.8388167, 2.2822595 48.8389209, 2.282194 48.8389576)",,,,,,
52511513,primary,2,50,Boulevard du Général Martial Valin,True,False,10.582935394078614,"LINESTRING (2.2742142 48.8369645, 2.2743471 48.836927)",,,,,,
"[618188843, 720340019]",unclassified,1,30,"['Boulevard du Général Martial Valin', 'Rue du Général Alain de Boissieu']",True,False,25.259213341970117,"LINESTRING (2.2742142 48.8369645, 2.2741814 48.83693, 2.27415 48.8368985, 2.2740679 48.8368138, 2.2740659 48.8367655)",,,,,,
"[52511513, 761295147, 591606687]",primary,2,50,"['Boulevard du Général Martial Valin', 'Boulevard Victor']",True,False,293.18312593561154,"LINESTRING (2.2743471 48.836927, 2.2744949 48.8368854, 2.274545 48.8368732, 2.2747602 48.8368205, 2.2768952 48.8363297, 2.2777259 48.836135, 2.2777701 48.8361246, 2.2778072 48.8361159, 2.2781151 48.8360334)",,,,,,
331981011,unclassified,,30,Boulevard du Général Martial Valin,True,False,17.678864013676097,"LINESTRING (2.2743471 48.836927, 2.2744177 48.8369701, 2.2744395 48.8369964, 2.2744356 48.837062)",,,,,,
32013639,unclassified,,30,Chemin de Suresnes à Bagatelle,False,True,53.793156978599455,"LINESTRING (2.2375415 48.8690984, 2.2376387 48.8690799, 2.2379031 48.8689667, 2.2381312 48.8688202)",,,,,,
310297254,living_street,,20,Quai de Valmy,False,True,10.607519211142133,"LINESTRING (2.3628916 48.8746108, 2.3628707 48.8745164)",,,,,,
"[64609506, 1316101261, 632440458]",living_street,,20,Quai de Valmy,True,False,390.2642882133228,"LINESTRING (2.3628916 48.8746108, 2.3629436 48.8747774, 2.3630854 48.8749962, 2.3632898 48.8752295, 2.3633412 48.8752891, 2.363921 48.8759609, 2.3642225 48.8763099, 2.3645908 48.8767472, 2.3646791 48.8768329, 2.365309 48.8775838, 2.3654009 48.8776979)",,,,,,
554650068,primary,1,50,Boulevard Ney,True,False,161.06561614935924,"LINESTRING (2.353368 48.8982847, 2.353563 48.8983153, 2.3553188 48.8983451, 2.3554247 48.8983348, 2.3555612 48.898316)",,,,,,
685877807,primary,1,50,Boulevard Ney,True,False,160.7175405321733,"LINESTRING (2.353368 48.8982847, 2.3535682 48.8982639, 2.3553247 48.8982946, 2.355406 48.8983, 2.3555612 48.898316)",,,,,,
29110234,primary_link,2,30,,True,False,32.12869835939105,"LINESTRING (2.3892793 48.9007107, 2.3892174 48.9008322, 2.3892083 48.9008599, 2.3892039 48.9008794, 2.3891683 48.9009897)",,,,,,
268066073,primary_link,2,30,,True,False,29.48490436946905,"LINESTRING (2.3892793 48.9007107, 2.389068 48.9007771, 2.389024 48.9007907, 2.3889154 48.9008251)",,,,,,
806442300,primary,2,50,Avenue du Général Leclerc,True,False,226.36199123227235,"LINESTRING (2.3259469 48.8249168, 2.3261084 48.825552, 2.326118 48.8255839, 2.3261527 48.8257166, 2.3262609 48.8261401, 2.3264231 48.8267054, 2.3264586 48.8268102, 2.3264964 48.8269198)",,,,,,
628540142,primary,,30,Place Victor et Hélène Basch,True,False,12.153117539484427,"LINESTRING (2.3268982 48.8277743, 2.3269368 48.8277843, 2.3269718 48.827799, 2.3270017 48.827818, 2.3270254 48.8278404)",circular,,,,,
"[1290262417, 806442301, 806442302, 685721967]",primary,1,50,Avenue du Général Leclerc,True,False,101.11771732076967,"LINESTRING (2.3264964 48.8269198, 2.3265335 48.8270316, 2.326561 48.8271124, 2.3266203 48.8272948, 2.3266625 48.8274339, 2.3267104 48.8275552, 2.3268495 48.8276575, 2.3268718 48.8277094, 2.3268982 48.8277743)",,,,,,
558558725,residential,,30,Quai Malaquais,True,False,40.50871638215052,"LINESTRING (2.3355457 48.8576919, 2.3360807 48.857598)",,,,,,
205547140,primary,3,30,Quai Malaquais,True,False,18.388676577146065,"LINESTRING (2.335556 48.8578282, 2.3354408 48.8578191, 2.3353064 48.8578087)",,,,,,
622691733,residential,,30,Quai Malaquais,True,False,15.174611713659626,"LINESTRING (2.335556 48.8578282, 2.3355497 48.8577453, 2.3355457 48.8576919)",,,,,,
688027399,primary,1,50,Boulevard Ney,True,False,66.67225899831766,"LINESTRING (2.3533971 48.8984569, 2.3527663 48.8984486, 2.3526965 48.8984477, 2.3524852 48.898445)",,,,,,
25474215,primary,1,50,Boulevard Ney,True,False,225.22485174183254,"LINESTRING (2.3564683 48.8985134, 2.3562118 48.8984831, 2.3559022 48.898469, 2.3552651 48.8984586, 2.3540887 48.8984403, 2.3535639 48.8984317, 2.3533971 48.8984569)",,,,,,
685877808,primary,1,50,Boulevard Ney,True,False,224.8601181297929,"LINESTRING (2.3564683 48.8985134, 2.3562544 48.8985204, 2.3552594 48.8985098, 2.3547154 48.8985005, 2.3535595 48.8984805, 2.3533971 48.8984569)",,,,,,
1212369629,residential,,30,,False,False,7.930900979427152,"LINESTRING (2.3890626 48.8975422, 2.3890562 48.8976134)",,,,,,
1292390449,primary,4,30,Rue de Picpus,True,False,2.961225917969683,"LINESTRING (2.400167 48.8398581, 2.4001278 48.8398647)",circular,,,,,
"[796458976, 1016094361]",secondary,2,30,Avenue de Choisy,True,False,70.81873835365974,"LINESTRING (2.3627126 48.8226114, 2.3627659 48.8225434, 2.3627994 48.822501, 2.3631192 48.8220991, 2.3631605 48.8220469)",,,,,,
58453529,residential,,30,Rue du Niger,False,False,23.62860359439276,"LINESTRING (2.4083248 48.8439636, 2.4086356 48.843906)",,,,,,
58453529,residential,,30,Rue du Niger,False,True,3.7493043395148242,"LINESTRING (2.4083248 48.8439636, 2.4082753 48.8439723)",,,,,,
1087767629,primary,8,50,Avenue des Champs-Élysées,False,True,8.501218270886163,"LINESTRING (2.3066588 48.8700859, 2.3065541 48.8701191)",,,,,,
"[656826586, 4294014]",residential,,30,Rue de Marignan,True,False,323.6698079626674,"LINESTRING (2.3066588 48.8700859, 2.3066375 48.8699695, 2.30662 48.8698981, 2.3066021 48.8697984, 2.3061325 48.8673952, 2.3061275 48.8673585, 2.3061168 48.8673386, 2.3060608 48.8672944, 2.3059804 48.8672312)",,,,,,
1087767628,primary,8,50,Avenue des Champs-Élysées,False,False,204.33763905951363,"LINESTRING (2.3066588 48.8700859, 2.3068921 48.8700117, 2.3069296 48.8699998, 2.3070007 48.8699773, 2.3076698 48.8697647, 2.3084812 48.8695069, 2.3085382 48.8694888, 2.3090079 48.8693396, 2.3090545 48.8693248, 2.3090934 48.8693125, 2.3091745 48.8692867)",,,,,,
24015042,tertiary,1,30,Rue Pouchet,True,False,147.29309650525204,"LINESTRING (2.3231454 48.8974327, 2.3231029 48.8973747, 2.3230691 48.8973324, 2.3230576 48.8973126, 2.3228831 48.8971167, 2.3228594 48.8970855, 2.3226688 48.8968509, 2.3224211 48.8965321, 2.3222758 48.8963492, 2.3222285 48.8962905, 2.3222042 48.896262)",,,,,,
648773966,primary,,30,Boulevard Bessières,False,True,17.86011596669563,"LINESTRING (2.3231454 48.8974327, 2.3231721 48.897492, 2.3231913 48.8975349, 2.3232121 48.8975872)",,,,,,
648774559,primary,1,50,Boulevard Bessières,True,False,79.61922588641666,"LINESTRING (2.3231454 48.8974327, 2.3239477 48.8974441, 2.3242343 48.8974487)",,,,,,
"[584214177, 109400106]",primary,2,50,Boulevard Davout,True,False,120.13256244331944,"LINESTRING (2.4100799 48.8558138, 2.4101069 48.8556639, 2.4101357 48.8554996, 2.4102105 48.8552209, 2.4103001 48.8547435)",,,,,,
537200783,residential,,30,Rue Mendelssohn,True,False,20.198744691951518,"LINESTRING (2.4100799 48.8558138, 2.4101669 48.8558209, 2.4102226 48.855825, 2.4102489 48.8558338, 2.4102993 48.8558928)",,,,,,
"[99084409, 591370490, 99084430, 99084418]",trunk,4,50,Boulevard Périphérique Extérieur,True,False,327.3701411419009,"LINESTRING (2.3899872 48.8267896, 2.3901414 48.8268398, 2.3903095 48.8268957, 2.3906227 48.8270101, 2.3912184 48.8272043, 2.3915985 48.827309, 2.3919846 48.827401, 2.3922253 48.8274463, 2.3925371 48.8275017, 2.3928288 48.8275426, 2.394201 48.8277066)",,,"['viaduct', 'yes']",,,
"[633757740, 43961359]",trunk_link,2,50,,True,False,40.61539689858141,"LINESTRING (2.3899872 48.8267896, 2.3904074 48.8268044, 2.3905409 48.8267966)",,,yes,,,
4039200,primary,1,30,Boulevard de la Villette,True,False,17.25884997483034,"LINESTRING (2.373726 48.8750494, 2.3735899 48.8751762)",,7,,,,
111808825,residential,,30,,False,False,17.821488456837464,"LINESTRING (2.373726 48.8750494, 2.3736223 48.8749988, 2.3735303 48.8749539)",,8,,,,
1222015763,residential,,30,Rue Saint-Ferdinand,False,False,19.583982168405154,"LINESTRING (2.2855959 48.8769771, 2.2855546 48.8769182, 2.2854843 48.876817)",,,,,,
856305982,residential,,30,Avenue du Maréchal Fayolle,True,False,16.174452703696126,"LINESTRING (2.272061 48.8694956, 2.2720721 48.8695096, 2.2720832 48.8695236, 2.2721693 48.8696224)",,,,,,
856305980,residential,,30,Avenue du Maréchal Fayolle,True,False,190.2998714264764,"LINESTRING (2.2721693 48.8696224, 2.2721948 48.8696574, 2.2725062 48.8699858, 2.2729017 48.8703209, 2.2734617 48.8707166, 2.2738108 48.8709405)",,,,,,
4039200,primary,1,30,Boulevard de la Villette,True,False,230.69894683857572,"LINESTRING (2.3770084 48.8721037, 2.376949 48.8721642, 2.3762801 48.8727868, 2.3760808 48.8729658, 2.3754032 48.8735761, 2.3752479 48.8737148, 2.3751651 48.8737871)",,7,,,,
23696190,tertiary,,30,Rue du Faubourg du Temple,True,False,17.983734302319547,"LINESTRING (2.3770084 48.8721037, 2.376876 48.8720452, 2.376804 48.8720138)",,6,,,,
29105625,residential,,30,Rue Jean-Henri Fabre,True,False,153.61181130703054,"LINESTRING (2.3421203 48.9012193, 2.3407546 48.9011991, 2.3400961 48.9011893, 2.3400193 48.9011882)",,,,,,
686849896,secondary,2,30,Porte de Madrid,True,False,10.337848680057576,"LINESTRING (2.2549661 48.8740931, 2.2549781 48.8740632, 2.2549996 48.8740356, 2.2550297 48.8740117)",circular,,,,,
4039889,primary,4,30,Quai Jacques Chirac,False,False,240.7945055281975,"LINESTRING (2.2906977 48.8572501, 2.2905824 48.8571813, 2.2904858 48.8571094, 2.2903483 48.8569933, 2.2902531 48.856906, 2.2900781 48.8566602, 2.2900372 48.8565954, 2.2899889 48.8564992, 2.289887 48.8562654, 2.2896333 48.8555323, 2.289499 48.8552724)",,,,,,
"[1272149157, 1272149158]",primary,2,30,Quai Jacques Chirac,True,False,35.23419712783257,"LINESTRING (2.2906977 48.8572501, 2.2907875 48.8572651, 2.2908271 48.8572863, 2.2909715 48.857372, 2.2910024 48.857393, 2.2910719 48.8574394)",,,,,,
8413384,residential,,30,Place Stuart Merrill,False,False,16.05669274086072,"LINESTRING (2.2933877 48.8854266, 2.2932341 48.8855298)",,,,,,
91095509,secondary,,30,Avenue de Villiers,False,True,23.208683626865177,"LINESTRING (2.2933877 48.8854266, 2.293077 48.8854693)",,,,,,
1231728267,secondary,4,30,Avenue de Villiers,False,False,22.319746616682856,"LINESTRING (2.2933877 48.8854266, 2.2936887 48.8853932)",,,,,,
8412462,residential,,30,Rue d'Héliopolis,True,False,52.06813030621329,"LINESTRING (2.2933877 48.8854266, 2.2935218 48.8853117, 2.2938133 48.8850512)",,,,,,
27600656,residential,,30,Villa Berthier,False,False,48.70880968586291,"LINESTRING (2.2933877 48.8854266, 2.2932726 48.8853436, 2.2928955 48.8851324)",,,,,,
4444189,secondary,,30,Boulevard Pereire,True,False,109.09980197255604,"LINESTRING (2.3049444 48.8872456, 2.3051394 48.8872463, 2.305163 48.8872492, 2.3052191 48.887256, 2.3061848 48.8873733, 2.3064149 48.8874015)",,,,,,
"[1059912717, 330433007]",primary,4,30,Place de Wagram,True,False,42.114014879851965,"LINESTRING (2.3049444 48.8872456, 2.3049937 48.8872942, 2.305008 48.8873263, 2.3050212 48.8873557, 2.3050169 48.8874197, 2.3049813 48.8874793, 2.3049182 48.8875281, 2.3048345 48.8875609)",circular,,,,,
"[879265866, 4039974]",secondary,"['2', '4']",30,Avenue Ledru-Rollin,False,False,176.01326723934457,"LINESTRING (2.3795528 48.8571879, 2.3792492 48.856658, 2.3792263 48.8566185, 2.3789324 48.85612, 2.3788173 48.8559181, 2.3787055 48.8557065)",,,,,,
4039974,secondary,4,30,Avenue Ledru-Rollin,False,True,31.00758258817184,"LINESTRING (2.3795528 48.8571879, 2.3795879 48.85725, 2.3796975 48.85745)",,,,,,
"[512081554, 1293352579, 650229588, 53746294]",unclassified,1,30,"['Boulevard Pereire', 'Boulevard Gouvion-Saint-Cyr']",True,False,248.09544176691833,"LINESTRING (2.2845505 48.8781792, 2.2845283 48.8781662, 2.2845018 48.8781553, 2.2844726 48.8781489, 2.2844407 48.8781459, 2.284411 48.878146, 2.2843704 48.8781548, 2.2843133 48.8781728, 2.2842898 48.8781863, 2.2842769 48.8781995, 2.2842693 48.8782167, 2.2842692 48.8782314, 2.2842712 48.8782475, 2.2842768 48.8782658, 2.2842925 48.8782997, 2.2843498 48.878419, 2.284729 48.8792923, 2.2847525 48.8793463, 2.2850786 48.8800972, 2.2850998 48.8801461)",,,,,,
654316647,secondary,,30,Rue Montmartre,False,False,9.043209738883013,"LINESTRING (2.3427202 48.8701509, 2.3426988 48.870231)",,,,,,
4263230,residential,,30,Rue Notre-Dame-des-Victoires,True,False,62.86944583021898,"LINESTRING (2.3427202 48.8701509, 2.3426512 48.8701328, 2.3426279 48.8701225, 2.3425854 48.8700858, 2.3425584 48.8700278, 2.3423826 48.869654)",,,,,,
"[722481185, 32004338]",trunk_link,1,"['30', '50']",,True,False,207.17339212871104,"LINESTRING (2.2619907 48.8581423, 2.2619613 48.8581885, 2.2619476 48.8582422, 2.2619698 48.858316, 2.2620185 48.8583822, 2.2627962 48.8591459, 2.2628623 48.8592216, 2.2629225 48.8592995, 2.2629754 48.8593774, 2.2630224 48.859457, 2.2630725 48.8595373, 2.2631272 48.8596162, 2.2631857 48.8596929, 2.2632486 48.8597681)",,,,,,
443995225,secondary,1,50,Route des Lacs à Passy,True,False,50.32529202679377,"LINESTRING (2.2619907 48.8581423, 2.2616266 48.8582427, 2.2613491 48.8583048)",,,,,,
180912234,residential,,30,Villa d'Orléans,False,False,67.8880171332532,"LINESTRING (2.32894 48.8285062, 2.3282301 48.8287096, 2.3281969 48.8287451, 2.328189 48.8287576, 2.3281623 48.8287997)",,,,,,
23163059,tertiary,,30,Passage Victor Marchand,True,False,33.34098121303353,"LINESTRING (2.3431459 48.828918, 2.3429985 48.82883, 2.3429197 48.8287949, 2.342766 48.8287626)",,,,,,
"[729461144, 6063084]",tertiary,2,30,Rue de la Glacière,False,True,223.10006887023428,"LINESTRING (2.3431459 48.828918, 2.3432863 48.8291316, 2.3433431 48.8292244, 2.3433568 48.8292486, 2.343373 48.8292772, 2.3434016 48.8293284, 2.3438123 48.8300637, 2.3438452 48.8301235, 2.3438998 48.8302271, 2.3439489 48.8303141, 2.3439992 48.8304228, 2.3440831 48.8306696, 2.3441189 48.8307598, 2.3441388 48.8308116)",,,,,,
1316046524,residential,,30,Rue de Croulebarbe,True,False,9.32692987539202,"LINESTRING (2.3514799 48.8330749, 2.3514676 48.83309, 2.3514494 48.8331023, 2.3514269 48.8331108, 2.3514017 48.8331151, 2.3513796 48.8331151, 2.3513784 48.8331149)",circular,,,,,
33302275,residential,,30,Rue de l'Aude,False,False,31.873711835684176,"LINESTRING (2.335043 48.8264679, 2.3346937 48.8265038, 2.3346128 48.8265121)",,,,,,
659656218,tertiary,2,30,Rue de Sèvres,False,False,102.68333557632528,"LINESTRING (2.3272613 48.8516499, 2.32746 48.8516777, 2.3278801 48.8517474, 2.3279179 48.8517537, 2.3283165 48.8518199, 2.3284839 48.8518461, 2.3286248 48.8518682)",,,,,,
813047046,tertiary,,30,Rue de Sèvres,True,False,28.7140188759371,"LINESTRING (2.3272613 48.8516499, 2.3270175 48.8516732, 2.3268728 48.8516864)",,,,,,
994882094,residential,,30,Rue François Coppée,False,False,8.149362852372832,"LINESTRING (2.2870566 48.8406792, 2.2870018 48.840743)",,,,,,
180356378,primary,,30,Place Victor et Hélène Basch,True,False,15.882211757123578,"LINESTRING (2.3270043 48.8279971, 2.3269735 48.8280173, 2.3269372 48.8280328, 2.3268967 48.8280432, 2.3268539 48.828048, 2.3268106 48.8280469)",circular,,,,,
"[521304907, 1290262415]",primary,4,50,Avenue du Général Leclerc,False,False,101.03506312077995,"LINESTRING (2.3270043 48.8279971, 2.327048 48.8280471, 2.3270939 48.8281011, 2.3271497 48.828167, 2.3277034 48.8287805)",,,,,,
22894230,residential,,30,Rue du Pot de Fer,True,False,71.10563553325535,"LINESTRING (2.348196 48.8428499, 2.3481447 48.8428355, 2.3476211 48.8426889, 2.3475159 48.8426767, 2.3473372 48.8426287, 2.3472981 48.8426115)",,,,,,
1015556773,residential,,30,Rue Tournefort,True,False,83.18936796267658,"LINESTRING (2.348196 48.8428499, 2.3481921 48.8428811, 2.3481303 48.8435496, 2.3481257 48.8435966)",,,,,,
335112498,primary,2,30,Boulevard Saint-Jacques,True,False,20.733134306018282,"LINESTRING (2.3409785 48.8316784, 2.3412406 48.8316077)",,,,,,
660228675,residential,2,30,Boulevard Auguste Blanqui,True,False,32.58909282076415,"LINESTRING (2.3409785 48.8316784, 2.3410319 48.8317609, 2.341148 48.8319494)",,,,,,
32529494,primary,2,30,Boulevard Auguste Blanqui,True,False,8.378495216752382,"LINESTRING (2.341148 48.8319494, 2.3410421 48.831978)",,,,,,
660228678,residential,,30,Rue de la Santé,True,False,28.085443963280504,"LINESTRING (2.341148 48.8319494, 2.3411475 48.8320122, 2.3411467 48.83207, 2.3411316 48.8322016)",,,,,,
299741412,residential,,30,Rue de la Santé,False,True,101.52190797157137,"LINESTRING (2.3411316 48.8322016, 2.3411382 48.8323555, 2.3412293 48.8329304, 2.3412508 48.8330345, 2.3412649 48.8331099)",,,,,,
760558083,residential,,30,Rue de la Santé,True,False,25.72822617578889,"LINESTRING (2.3411316 48.8322016, 2.3410916 48.8320858, 2.341067 48.8320343, 2.3410421 48.831978)",,,,,,
19712833,residential,,30,Rue du Général Lambert,False,True,41.88911127404023,"LINESTRING (2.2950471 48.8562547, 2.294735 48.8560429, 2.2946486 48.8559842)",,,,,,
15807834,residential,,30,Rue Champfleury,True,False,64.08489460043727,"LINESTRING (2.2969549 48.8536994, 2.2970475 48.8537601, 2.2974789 48.8540611, 2.2975588 48.8541168)",,,,,,
105940431,secondary,2,30,Avenue de Suffren,False,False,32.21442504101865,"LINESTRING (2.2969549 48.8536994, 2.2968808 48.8537465, 2.2966381 48.8539006)",,,,,,
105940431,secondary,2,30,Avenue de Suffren,False,True,43.496811962199516,"LINESTRING (2.2969549 48.8536994, 2.2972934 48.8534843, 2.2973826 48.8534277)",,,,,,
"[769028990, 23951813, 828519870]",residential,,30,"['Rue Germaine Krull', 'Rue Paul Bourget', 'Rue Gerda Taro']",True,False,509.0786605863493,"LINESTRING (2.3590619 48.8180597, 2.3590256 48.8180742, 2.3589778 48.8180818, 2.3589035 48.8180927, 2.3588449 48.8180982, 2.3582614 48.8179849, 2.3577332 48.8178824, 2.3572871 48.8177911, 2.3572523 48.8177737, 2.3572245 48.81776, 2.3572045 48.8177401, 2.3571958 48.817717, 2.3571857 48.8176828, 2.3571309 48.8173624, 2.3570611 48.8169537, 2.3571154 48.8169136, 2.3571368 48.8169076, 2.3572128 48.8168863, 2.357286 48.8168807, 2.358011 48.816825, 2.3588324 48.8167856, 2.3589411 48.8167752, 2.3589966 48.8167921, 2.3590491 48.8168304, 2.3591105 48.8169323, 2.3593957 48.817527, 2.3594179 48.817562, 2.3594488 48.8175907, 2.3594897 48.8176102, 2.3597001 48.8176419, 2.3599226 48.8176712)",,,,,,
172813514,residential,,30,Rue Paul Bourget,False,True,52.40384458590196,"LINESTRING (2.3590619 48.8180597, 2.3591996 48.8180725, 2.3595721 48.818109, 2.3597701 48.8181279)",,,,,,
