osmid,y,x,street_count,highway,ref,railway,junction,geometry
27731537,50.0972938,8.670629,4,,,,,POINT (8.670629 50.0972938)
27731544,50.097539,8.6709209,4,,,,,POINT (8.6709209 50.097539)
27732271,50.0992186,8.6685978,4,,,,,POINT (8.6685978 50.0992186)
27734236,50.1009188,8.6579812,3,,,,,POINT (8.6579812 50.1009188)
27735240,50.098536,8.6779175,4,,,,,POINT (8.6779175 50.098536)
27735266,50.1003657,8.6758594,4,,,,,POINT (8.6758594 50.1003657)
27736615,50.0986444,8.6782437,4,,,,,POINT (8.6782437 50.0986444)
27737424,50.0994429,8.6772735,4,,,,,POINT (8.6772735 50.0994429)
27737429,50.0993342,8.6770461,4,,,,,POINT (8.6770461 50.0993342)
27737442,50.1013046,8.6783534,4,mini_roundabout,,,,POINT (8.6783534 50.1013046)
27796941,50.0950297,8.5775821,3,,,,,POINT (8.5775821 50.0950297)
27797471,50.1000529,8.5912055,3,,,,,POINT (8.5912055 50.1000529)
27797476,50.1000664,8.5921704,4,,,,,POINT (8.5921704 50.1000664)
27797499,50.100099,8.5974735,4,,,,,POINT (8.5974735 50.100099)
27797506,50.1001744,8.6034426,4,,,,,POINT (8.6034426 50.1001744)
27797536,50.1005919,8.6191981,3,,,,,POINT (8.6191981 50.1005919)
28200178,50.1832256,8.6615617,4,,,,,POINT (8.6615617 50.1832256)
28200179,50.1816917,8.6598685,3,,,,,POINT (8.6598685 50.1816917)
28202738,50.1905951,8.65323,3,,,,,POINT (8.65323 50.1905951)
28202745,50.1888818,8.6519137,3,,,,,POINT (8.6519137 50.1888818)
28210099,50.1588303,8.6884909,3,,,,,POINT (8.6884909 50.1588303)
28212667,50.1657684,8.6855814,3,,,,,POINT (8.6855814 50.1657684)
28212669,50.1647911,8.6853846,3,,,,,POINT (8.6853846 50.1647911)
28212670,50.1653626,8.6847169,4,,,,,POINT (8.6847169 50.1653626)
28212672,50.1659526,8.6872637,3,,,,,POINT (8.6872637 50.1659526)
28330056,50.165689,8.6843478,1,,,,,POINT (8.6843478 50.165689)
28330059,50.1661039,8.6852084,1,,,,,POINT (8.6852084 50.1661039)
28480178,50.103763,8.6888674,4,,,,,POINT (8.6888674 50.103763)
28480179,50.1042789,8.687145,3,traffic_signals,,,,POINT (8.687145 50.1042789)
28480181,50.1060777,8.6867121,4,,,,,POINT (8.6867121 50.1060777)
28480182,50.1062906,8.6870693,4,,,,,POINT (8.6870693 50.1062906)
28556360,50.1056341,8.6859657,4,,,,,POINT (8.6859657 50.1056341)
28556383,50.1056822,8.6858625,4,,,,,POINT (8.6858625 50.1056822)
28556403,50.1072012,8.6830837,3,,,,,POINT (8.6830837 50.1072012)
28560352,50.1018475,8.6809752,3,,,,,POINT (8.6809752 50.1018475)
28560365,50.1019856,8.6809624,3,,,,,POINT (8.6809624 50.1019856)
28802648,50.1049681,8.684539,4,,,,,POINT (8.684539 50.1049681)
28802649,50.1038926,8.6884655,3,,,,,POINT (8.6884655 50.1038926)
28802650,50.1048976,8.689068,3,,,,,POINT (8.689068 50.1048976)
29080023,50.1425294,8.685481,3,,,,,POINT (8.685481 50.1425294)
29080025,50.1430783,8.6880668,3,,,,,POINT (8.6880668 50.1430783)
29080026,50.1429539,8.6881065,3,,,,,POINT (8.6881065 50.1429539)
29110884,50.1061269,8.6520507,4,,,,,POINT (8.6520507 50.1061269)
29110886,50.1070699,8.6511342,4,,,,,POINT (8.6511342 50.1070699)
29110887,50.1064419,8.6495341,4,,,,,POINT (8.6495341 50.1064419)
29110888,50.1066196,8.6493639,4,,,,,POINT (8.6493639 50.1066196)
29110889,50.107246,8.6509682,4,,,,,POINT (8.6509682 50.107246)
29121012,50.1036807,8.6639543,3,,,,,POINT (8.6639543 50.1036807)
29161009,50.1006243,8.6922097,3,,,,,POINT (8.6922097 50.1006243)
29161010,50.1010876,8.6934341,3,,,,,POINT (8.6934341 50.1010876)
29161014,50.0949943,8.6961842,4,,,,,POINT (8.6961842 50.0949943)
29161015,50.0926644,8.6962738,4,,,,,POINT (8.6962738 50.0926644)
29161016,50.0959795,8.7027575,3,,,,,POINT (8.7027575 50.0959795)
29161963,50.0942644,8.696363,3,,,,,POINT (8.696363 50.0942644)
29162450,50.0605511,8.6474983,3,,,,,POINT (8.6474983 50.0605511)
29276151,50.1667713,8.6784353,3,,,,,POINT (8.6784353 50.1667713)
29276152,50.166304,8.6789703,3,,,,,POINT (8.6789703 50.166304)
29276153,50.1665429,8.6794624,1,,,,,POINT (8.6794624 50.1665429)
29276154,50.1659734,8.6782249,3,,,,,POINT (8.6782249 50.1659734)
29276155,50.1658358,8.6783292,3,,,,,POINT (8.6783292 50.1658358)
29276159,50.1644281,8.6752084,3,,,,,POINT (8.6752084 50.1644281)
29276163,50.1646043,8.6759167,3,,,,,POINT (8.6759167 50.1646043)
29276164,50.1654711,8.6745252,4,,,,,POINT (8.6745252 50.1654711)
29276165,50.1649085,8.6748888,3,,,,,POINT (8.6748888 50.1649085)
29276168,50.1662534,8.6741396,4,,,,,POINT (8.6741396 50.1662534)
29276170,50.1656145,8.6758236,3,,,,,POINT (8.6758236 50.1656145)
29276172,50.1659961,8.6726742,3,,,,,POINT (8.6726742 50.1659961)
29276179,50.1653183,8.6719118,3,,,,,POINT (8.6719118 50.1653183)
29276180,50.1658321,8.6717067,3,,,,,POINT (8.6717067 50.1658321)
29276184,50.166287,8.6715295,3,,,,,POINT (8.6715295 50.166287)
29276190,50.1639699,8.6715634,2,,,,,POINT (8.6715634 50.1639699)
29276825,50.1686261,8.6740732,3,,,,,POINT (8.6740732 50.1686261)
29276828,50.1677785,8.6772831,3,,,,,POINT (8.6772831 50.1677785)
29276835,50.1680186,8.6720454,3,,,,,POINT (8.6720454 50.1680186)
29276838,50.166753,8.6720644,3,,,,,POINT (8.6720644 50.166753)
29276843,50.1661208,8.670642,3,,,,,POINT (8.670642 50.1661208)
29276844,50.1659658,8.6696937,3,,,,,POINT (8.6696937 50.1659658)
29276890,50.1658241,8.6689253,3,,,,,POINT (8.6689253 50.1658241)
29276895,50.1685487,8.6708331,3,,,,,POINT (8.6708331 50.1685487)
29276900,50.1677562,8.6689533,3,,,,,POINT (8.6689533 50.1677562)
29276902,50.168811,8.6698262,3,,,,,POINT (8.6698262 50.168811)
29276906,50.1677768,8.667775,3,,,,,POINT (8.667775 50.1677768)
29276910,50.1693843,8.6691614,1,,,,,POINT (8.6691614 50.1693843)
29276911,50.1683651,8.6705678,3,,,,,POINT (8.6705678 50.1683651)
29535238,50.1032269,8.7238033,3,,,,,POINT (8.7238033 50.1032269)
29535970,50.1614103,8.6594422,3,,,,,POINT (8.6594422 50.1614103)
29535973,50.1606246,8.6612407,3,,,,,POINT (8.6612407 50.1606246)
29536009,50.1580104,8.6600091,3,traffic_signals,,,,POINT (8.6600091 50.1580104)
29536014,50.1578444,8.6581993,3,,,,,POINT (8.6581993 50.1578444)
29536020,50.1573462,8.6569692,3,,,,,POINT (8.6569692 50.1573462)
29536022,50.1568958,8.6559352,4,,,,,POINT (8.6559352 50.1568958)
29536028,50.1567584,8.6570633,3,,,,,POINT (8.6570633 50.1567584)
29536030,50.1563059,8.6574572,3,,,,,POINT (8.6574572 50.1563059)
29536036,50.158196,8.6581762,1,,,,,POINT (8.6581762 50.158196)
29536044,50.1582985,8.6543669,3,,,,,POINT (8.6543669 50.1582985)
29536047,50.1587301,8.6540873,3,,,,,POINT (8.6540873 50.1587301)
29536065,50.1622359,8.6523282,1,,,,,POINT (8.6523282 50.1622359)
29536069,50.1596868,8.6527241,3,,,,,POINT (8.6527241 50.1596868)
29536073,50.1595925,8.6514875,3,,,,,POINT (8.6514875 50.1595925)
29536089,50.1597159,8.6512983,3,,,,,POINT (8.6512983 50.1597159)
29536095,50.1588974,8.6516539,4,,,,,POINT (8.6516539 50.1588974)
29536097,50.1597105,8.6519763,3,,,,,POINT (8.6519763 50.1597105)
29549648,50.100157,8.6790753,3,,,,,POINT (8.6790753 50.100157)
29549665,50.1004711,8.6761156,4,,,,,POINT (8.6761156 50.1004711)
29549691,50.1008893,8.6772359,3,,,,,POINT (8.6772359 50.1008893)
29549694,50.1018554,8.6761708,4,,,,,POINT (8.6761708 50.1018554)
29549741,50.104491,8.6832216,4,,,,,POINT (8.6832216 50.104491)
29549747,50.1030053,8.6852931,4,,,,,POINT (8.6852931 50.1030053)
29549748,50.1048104,8.6841519,3,,,,,POINT (8.6841519 50.1048104)
29549749,50.1027216,8.6841532,4,,,,,POINT (8.6841532 50.1027216)
29549754,50.1025247,8.6833215,4,,,,,POINT (8.6833215 50.1025247)
29549755,50.1042555,8.6823699,3,,,,,POINT (8.6823699 50.1042555)
29549766,50.1034935,8.6814681,3,,,,,POINT (8.6814681 50.1034935)
29549772,50.1022881,8.6822769,3,,,,,POINT (8.6822769 50.1022881)
29589953,50.155057,8.6588521,3,,,,,POINT (8.6588521 50.155057)
29595908,50.1367748,8.6950663,3,,,,,POINT (8.6950663 50.1367748)
29595912,50.136442,8.6953374,3,,,,,POINT (8.6953374 50.136442)
29627067,50.1167673,8.6929732,3,,,,,POINT (8.6929732 50.1167673)
29627074,50.1181955,8.6896607,3,,,,,POINT (8.6896607 50.1181955)
29627076,50.1185554,8.6888142,4,,,,,POINT (8.6888142 50.1185554)
29627081,50.1175529,8.687968,4,,,,,POINT (8.687968 50.1175529)
29627083,50.1184147,8.6889815,4,,,,,POINT (8.6889815 50.1184147)
29627466,50.1125567,8.6879005,4,,,,,POINT (8.6879005 50.1125567)
29673507,50.1479051,8.6661894,4,,,,,POINT (8.6661894 50.1479051)
29673509,50.1472691,8.6667359,3,,,,,POINT (8.6667359 50.1472691)
29676039,50.1577597,8.656957,3,,,,,POINT (8.656957 50.1577597)
29676041,50.1572681,8.6553268,1,,,,,POINT (8.6553268 50.1572681)
29676042,50.1567667,8.6592856,1,,,,,POINT (8.6592856 50.1567667)
29681785,50.1669818,8.6733486,1,,,,,POINT (8.6733486 50.1669818)
29800275,50.1358629,8.6681184,3,,,,,POINT (8.6681184 50.1358629)
29800277,50.1421145,8.6477881,4,,,,,POINT (8.6477881 50.1421145)
29800282,50.1384887,8.6618571,3,,,,,POINT (8.6618571 50.1384887)
29800284,50.1441685,8.6537978,4,,,,,POINT (8.6537978 50.1441685)
29800285,50.1389625,8.6645147,4,,,,,POINT (8.6645147 50.1389625)
29800312,50.1428483,8.6424723,3,,,,,POINT (8.6424723 50.1428483)
29800315,50.1454878,8.6534847,1,,,,,POINT (8.6534847 50.1454878)
29800331,50.1445886,8.6524537,3,,,,,POINT (8.6524537 50.1445886)
29800353,50.1459207,8.6483101,1,,,,,POINT (8.6483101 50.1459207)
29800358,50.1446417,8.6512726,3,,,,,POINT (8.6512726 50.1446417)
29800360,50.1460791,8.6508512,3,,,,,POINT (8.6508512 50.1460791)
29800366,50.1264487,8.6720587,3,,,,,POINT (8.6720587 50.1264487)
29800373,50.1451349,8.6485261,3,,,,,POINT (8.6485261 50.1451349)
29800377,50.1421491,8.6471588,3,,,,,POINT (8.6471588 50.1421491)
29800380,50.1426984,8.649682,3,,,,,POINT (8.649682 50.1426984)
29800387,50.1446676,8.6518582,3,,,,,POINT (8.6518582 50.1446676)
29800388,50.142576,8.6493133,3,,,,,POINT (8.6493133 50.142576)
29800397,50.1469354,8.6500859,1,,,,,POINT (8.6500859 50.1469354)
29800401,50.1423811,8.6444111,1,,,,,POINT (8.6444111 50.1423811)
29800417,50.1421121,8.6483078,3,,,,,POINT (8.6483078 50.1421121)
29800427,50.1407189,8.651255,1,,,,,POINT (8.651255 50.1407189)
29800429,50.1438588,8.6508352,1,turning_circle,,,,POINT (8.6508352 50.1438588)
29800434,50.1459725,8.6496257,4,,,,,POINT (8.6496257 50.1459725)
29800438,50.1437883,8.6546852,3,,,,,POINT (8.6546852 50.1437883)
29800448,50.146631,8.6507093,1,,,,,POINT (8.6507093 50.146631)
29800450,50.1453262,8.6447281,1,,,,,POINT (8.6447281 50.1453262)
29800451,50.1399065,8.6547678,3,,,,,POINT (8.6547678 50.1399065)
29800453,50.1435238,8.6485406,3,,,,,POINT (8.6485406 50.1435238)
29800459,50.1391915,8.6588028,4,,,,,POINT (8.6588028 50.1391915)
29803361,50.138764,8.6529536,3,,,,,POINT (8.6529536 50.138764)
29803362,50.1389495,8.6527786,3,,,,,POINT (8.6527786 50.1389495)
29803363,50.1395512,8.6522149,3,,,,,POINT (8.6522149 50.1395512)
29803365,50.1399719,8.6519034,1,,,,,POINT (8.6519034 50.1399719)
29815674,50.1405846,8.6514855,3,,,,,POINT (8.6514855 50.1405846)
29815675,50.1405656,8.6523618,3,crossing,,,,POINT (8.6523618 50.1405656)
29815677,50.1410974,8.6523506,3,,,,,POINT (8.6523506 50.1410974)
29815683,50.1433305,8.6526428,3,,,,,POINT (8.6526428 50.1433305)
29815685,50.1438035,8.6530444,3,,,,,POINT (8.6530444 50.1438035)
29815686,50.1440285,8.6534443,3,,,,,POINT (8.6534443 50.1440285)
29815688,50.1443891,8.6542727,3,,,,,POINT (8.6542727 50.1443891)
29815694,50.1447513,8.65433,4,,,,,POINT (8.65433 50.1447513)
29815696,50.1450537,8.654215,3,,,,,POINT (8.654215 50.1450537)
29815706,50.1474532,8.6556888,3,,,,,POINT (8.6556888 50.1474532)
29815712,50.1485986,8.6566047,4,,,,,POINT (8.6566047 50.1485986)
29815714,50.1488877,8.6565608,3,,,,,POINT (8.6565608 50.1488877)
29815722,50.1500028,8.6563473,3,,,,,POINT (8.6563473 50.1500028)
29815729,50.1511693,8.6570498,4,,,,,POINT (8.6570498 50.1511693)
29815735,50.1522714,8.6571849,3,,,,,POINT (8.6571849 50.1522714)
29815738,50.1531346,8.6572503,4,,,,,POINT (8.6572503 50.1531346)
29815742,50.1531687,8.6560367,3,,,,,POINT (8.6560367 50.1531687)
29815746,50.1532374,8.6548745,1,,,,,POINT (8.6548745 50.1532374)
29815749,50.1511719,8.6558813,3,,,,,POINT (8.6558813 50.1511719)
29815754,50.1503829,8.6553903,3,,,,,POINT (8.6553903 50.1503829)
29815756,50.1506421,8.654668,1,,,,,POINT (8.654668 50.1506421)
29815757,50.1504408,8.6552413,3,,,,,POINT (8.6552413 50.1504408)
29815774,50.1473476,8.6537072,4,,,,,POINT (8.6537072 50.1473476)
29815789,50.1461319,8.6536395,1,turning_circle,,,,POINT (8.6536395 50.1461319)
29815790,50.1468192,8.655139,3,,,,,POINT (8.655139 50.1468192)
29815800,50.1477649,8.6524944,1,,,,,POINT (8.6524944 50.1477649)
29815802,50.1477931,8.6646183,4,,,,,POINT (8.6646183 50.1477931)
29815810,50.1470806,8.6607891,3,,,,,POINT (8.6607891 50.1470806)
29815812,50.1467926,8.6599111,3,,,,,POINT (8.6599111 50.1467926)
29815814,50.1465104,8.6590222,3,,,,,POINT (8.6590222 50.1465104)
29815816,50.1460292,8.6579163,4,,,,,POINT (8.6579163 50.1460292)
29815825,50.1446097,8.6539756,3,,,,,POINT (8.6539756 50.1446097)
29815828,50.1443484,8.6533192,5,,,,,POINT (8.6533192 50.1443484)
29815848,50.1410359,8.65208,3,,,,,POINT (8.65208 50.1410359)
29815854,50.1427485,8.6516112,3,,,,,POINT (8.6516112 50.1427485)
29815865,50.1412448,8.6507355,3,,,,,POINT (8.6507355 50.1412448)
29818262,50.1528751,8.6504692,1,,,,,POINT (8.6504692 50.1528751)
29824238,50.1459258,8.6580183,4,,,,,POINT (8.6580183 50.1459258)
29824242,50.1471215,8.6617159,3,,,,,POINT (8.6617159 50.1471215)
29824245,50.1476735,8.6648297,3,,,,,POINT (8.6648297 50.1476735)
29824246,50.1482939,8.6675853,3,,,,,POINT (8.6675853 50.1482939)
29835356,50.1381836,8.6643136,3,,,,,POINT (8.6643136 50.1381836)
29835360,50.1398999,8.6647545,3,,,,,POINT (8.6647545 50.1398999)
29835362,50.1400459,8.6649797,5,,,,,POINT (8.6649797 50.1400459)
29835372,50.1428933,8.662623,3,,,,,POINT (8.662623 50.1428933)
29835375,50.1437131,8.6640631,3,,,,,POINT (8.6640631 50.1437131)
29835379,50.1441299,8.6655394,3,,,,,POINT (8.6655394 50.1441299)
29835382,50.1403444,8.6660145,3,,,,,POINT (8.6660145 50.1403444)
29835384,50.1405253,8.6671964,4,,,,,POINT (8.6671964 50.1405253)
29835390,50.1387946,8.6667724,3,,,,,POINT (8.6667724 50.1387946)
29835392,50.1393175,8.6660273,3,,,,,POINT (8.6660273 50.1393175)
29835397,50.1429505,8.6647085,3,,,,,POINT (8.6647085 50.1429505)
29835400,50.142159,8.6650982,3,,,,,POINT (8.6650982 50.142159)
29835408,50.1392958,8.6679741,4,,,,,POINT (8.6679741 50.1392958)
29835411,50.1399399,8.6675701,3,,,,,POINT (8.6675701 50.1399399)
29835415,50.1414689,8.6669041,3,,,,,POINT (8.6669041 50.1414689)
29835416,50.1422591,8.6666695,4,,,,,POINT (8.6666695 50.1422591)
29835419,50.1430704,8.6663032,4,,,,,POINT (8.6663032 50.1430704)
29835427,50.1417173,8.6688576,3,,,,,POINT (8.6688576 50.1417173)
29835428,50.1423251,8.6685796,3,,,,,POINT (8.6685796 50.1423251)
29835450,50.1396593,8.6699341,3,,,,,POINT (8.6699341 50.1396593)
29835482,50.1435062,8.6553411,3,,,,,POINT (8.6553411 50.1435062)
29835707,50.1249923,8.6748889,4,,,,,POINT (8.6748889 50.1249923)
29862785,50.1408921,8.6551959,3,,,,,POINT (8.6551959 50.1408921)
29862789,50.1425161,8.6555719,3,,,,,POINT (8.6555719 50.1425161)
29862791,50.143149,8.6561861,3,,,,,POINT (8.6561861 50.143149)
29863533,50.1430772,8.6673907,3,,,,,POINT (8.6673907 50.1430772)
29863938,50.1470645,8.6568383,3,,,,,POINT (8.6568383 50.1470645)
29863939,50.1466195,8.6572933,3,,,,,POINT (8.6572933 50.1466195)
29863943,50.1478247,8.6568737,1,,,,,POINT (8.6568737 50.1478247)
29864322,50.1449493,8.659072,3,,,,,POINT (8.659072 50.1449493)
29864346,50.1435279,8.6615202,3,,,,,POINT (8.6615202 50.1435279)
29864358,50.1439782,8.6623102,3,,,,,POINT (8.6623102 50.1439782)
29864362,50.1441643,8.6628303,3,,,,,POINT (8.6628303 50.1441643)
29864364,50.1444325,8.663826,3,,,,,POINT (8.663826 50.1444325)
29864367,50.1447176,8.6648515,3,,,,,POINT (8.6648515 50.1447176)
29864371,50.1447921,8.6651039,3,,,,,POINT (8.6651039 50.1447921)
29864375,50.1451186,8.662172,1,,,,,POINT (8.662172 50.1451186)
29864387,50.1450315,8.663405,3,,,,,POINT (8.663405 50.1450315)
29864390,50.1450771,8.6635927,1,,,,,POINT (8.6635927 50.1450771)
29864392,50.1449846,8.6632176,1,,,,,POINT (8.6632176 50.1449846)
29864393,50.1452028,8.6648632,3,,,,,POINT (8.6648632 50.1452028)
29864394,50.1454594,8.6661231,4,,,,,POINT (8.6661231 50.1454594)
29864396,50.1457521,8.6675558,3,,,,,POINT (8.6675558 50.1457521)
29864397,50.145146,8.6646077,3,,,,,POINT (8.6646077 50.145146)
29864398,50.1468717,8.6647353,3,,,,,POINT (8.6647353 50.1468717)
29864443,50.146691,8.6637513,3,,,,,POINT (8.6637513 50.146691)
29865077,50.1358908,8.6701662,3,,,,,POINT (8.6701662 50.1358908)
29865094,50.1358911,8.6703217,3,,,,,POINT (8.6703217 50.1358911)
29865115,50.1329147,8.670747,3,,,,,POINT (8.670747 50.1329147)
29865467,50.1543451,8.6573416,4,,,,,POINT (8.6573416 50.1543451)
29865469,50.155642,8.6574264,3,,,,,POINT (8.6574264 50.155642)
29865472,50.1533793,8.658837,4,,,,,POINT (8.658837 50.1533793)
29865475,50.154582,8.6583835,3,,,,,POINT (8.6583835 50.154582)
29865483,50.1541213,8.6563195,3,,,,,POINT (8.6563195 50.1541213)
29865497,50.1540537,8.6560107,3,,,,,POINT (8.6560107 50.1540537)
29865503,50.1548762,8.6547712,3,,,,,POINT (8.6547712 50.1548762)
29865515,50.1563689,8.6546598,3,,,,,POINT (8.6546598 50.1563689)
29865531,50.1554958,8.6553792,3,,,,,POINT (8.6553792 50.1554958)
29865532,50.1551301,8.6556329,3,,,,,POINT (8.6556329 50.1551301)
29865535,50.1563947,8.6562795,1,,,,,POINT (8.6562795 50.1563947)
29865957,50.1488543,8.6573552,3,,,,,POINT (8.6573552 50.1488543)
29865960,50.1496356,8.659137,3,,,,,POINT (8.659137 50.1496356)
29865961,50.1497978,8.6597369,3,,,,,POINT (8.6597369 50.1497978)
29865962,50.1498771,8.6601327,3,,,,,POINT (8.6601327 50.1498771)
29865963,50.1500519,8.6612295,3,,,,,POINT (8.6612295 50.1500519)
29865964,50.1502182,8.6622908,3,,,,,POINT (8.6622908 50.1502182)
29865966,50.1477721,8.6605425,4,,,,,POINT (8.6605425 50.1477721)
29865968,50.1490216,8.6600296,3,,,,,POINT (8.6600296 50.1490216)
29865971,50.1472165,8.6587008,4,,,,,POINT (8.6587008 50.1472165)
29865972,50.1484288,8.6641988,3,,,,,POINT (8.6641988 50.1484288)
29866535,50.1510951,8.6596819,4,,,,,POINT (8.6596819 50.1510951)
29866536,50.1522088,8.6592835,4,,,,,POINT (8.6592835 50.1522088)
29866538,50.1517207,8.6611027,4,,,,,POINT (8.6611027 50.1517207)
29866539,50.1514087,8.660421,3,,,,,POINT (8.660421 50.1514087)
29866540,50.1511118,8.658704,3,,,,,POINT (8.658704 50.1511118)
29866541,50.151135,8.6579146,3,,,,,POINT (8.6579146 50.151135)
29866542,50.151134,8.658087,3,,,,,POINT (8.658087 50.151134)
29866551,50.1496581,8.657511,1,,,,,POINT (8.657511 50.1496581)
29866556,50.1526703,8.660335,3,,,,,POINT (8.660335 50.1526703)
29866557,50.1522337,8.6582032,3,,,,,POINT (8.6582032 50.1522337)
29866849,50.1461887,8.6528083,1,,,,,POINT (8.6528083 50.1461887)
29909880,50.1380564,8.6488526,3,,,,,POINT (8.6488526 50.1380564)
29909881,50.1394451,8.6490629,3,,,,,POINT (8.6490629 50.1394451)
29909882,50.138774,8.6488532,3,,,,,POINT (8.6488532 50.138774)
29909883,50.1389493,8.6477066,1,turning_circle,,,,POINT (8.6477066 50.1389493)
29909886,50.139648,8.6501691,3,,,,,POINT (8.6501691 50.139648)
29909893,50.1392513,8.6530812,1,,,,,POINT (8.6530812 50.1392513)
29909899,50.138029,8.6531888,3,,,,,POINT (8.6531888 50.138029)
29909900,50.1394748,8.6513647,3,,,,,POINT (8.6513647 50.1394748)
29909907,50.138138,8.6553385,3,,,,,POINT (8.6553385 50.138138)
29909910,50.1381153,8.6563202,3,,,,,POINT (8.6563202 50.1381153)
29909912,50.1380936,8.6572634,3,,,,,POINT (8.6572634 50.1380936)
29909925,50.1390316,8.6564856,3,,,,,POINT (8.6564856 50.1390316)
29909926,50.1391671,8.6555235,3,,,,,POINT (8.6555235 50.1391671)
29909927,50.1392702,8.6547698,1,,,,,POINT (8.6547698 50.1392702)
29909934,50.1426441,8.6544279,3,,,,,POINT (8.6544279 50.1426441)
29910642,50.1371396,8.644559,3,,,,,POINT (8.644559 50.1371396)
29910643,50.1371015,8.6435061,3,,,,,POINT (8.6435061 50.1371015)
29910651,50.1391734,8.6426796,4,,,,,POINT (8.6426796 50.1391734)
29910653,50.1400326,8.6427947,1,,,,,POINT (8.6427947 50.1400326)
29910657,50.1390892,8.6438326,3,,,,,POINT (8.6438326 50.1390892)
29910659,50.1389999,8.6438274,3,,,,,POINT (8.6438274 50.1389999)
29910661,50.1382241,8.6436949,3,,,,,POINT (8.6436949 50.1382241)
29910662,50.1381149,8.6447494,3,,,,,POINT (8.6447494 50.1381149)
29910665,50.1388489,8.6449732,3,,,,,POINT (8.6449732 50.1388489)
29910666,50.1396198,8.6452399,3,,,,,POINT (8.6452399 50.1396198)
29910668,50.1398274,8.6453229,3,,,,,POINT (8.6453229 50.1398274)
29910678,50.1401176,8.6464259,1,,,,,POINT (8.6464259 50.1401176)
29910680,50.1394535,8.6461873,1,,,,,POINT (8.6461873 50.1394535)
29914351,50.1524087,8.636996,3,,,,,POINT (8.636996 50.1524087)
29914356,50.1528205,8.6358437,3,,,,,POINT (8.6358437 50.1528205)
29914359,50.1535496,8.6352239,3,crossing,,,,POINT (8.6352239 50.1535496)
29914364,50.1401272,8.6520702,3,,,,,POINT (8.6520702 50.1401272)
29914372,50.1400768,8.6522494,3,,,,,POINT (8.6522494 50.1400768)
29914400,50.1405104,8.6519792,4,,,,,POINT (8.6519792 50.1405104)
29916414,50.1221709,8.6513852,3,,,,,POINT (8.6513852 50.1221709)
29918108,50.1169441,8.6491129,4,,,,,POINT (8.6491129 50.1169441)
29918110,50.1184711,8.6496554,3,,,,,POINT (8.6496554 50.1184711)
29918118,50.1071146,8.6573934,4,,,,,POINT (8.6573934 50.1071146)
29918120,50.1083119,8.6630146,4,,,,,POINT (8.6630146 50.1083119)
29920548,50.1078135,8.564347,1,,,,,POINT (8.564347 50.1078135)
29920570,50.0997551,8.5514244,3,,,,,POINT (8.5514244 50.0997551)
29920587,50.1245264,8.6351074,3,,,,,POINT (8.6351074 50.1245264)
29948505,50.1377651,8.6396473,1,,,,,POINT (8.6396473 50.1377651)
29949258,50.1527689,8.6482108,1,,,,,POINT (8.6482108 50.1527689)
29949259,50.1535625,8.6490688,3,,,,,POINT (8.6490688 50.1535625)
29949260,50.1565745,8.6524961,3,,,,,POINT (8.6524961 50.1565745)
29949265,50.1580127,8.6524028,3,,,,,POINT (8.6524028 50.1580127)
29949270,50.1557041,8.6526582,1,,,,,POINT (8.6526582 50.1557041)
29949348,50.1575334,8.6537925,3,,,,,POINT (8.6537925 50.1575334)
29949349,50.1576997,8.6539011,1,,,,,POINT (8.6539011 50.1576997)
