osmid,highway,lanes,maxspeed,name,oneway,width,reversed,length,geometry,ref,access,bridge,junction,tunnel,area
815356424,residential,,,Strada Badea Cârțan,False,,False,41.80501029328453,"LINESTRING (23.5681917 46.7831967, 23.5683373 46.7828342)",,,,,,
286212521,residential,1,RO:urban,Strada Badea Cârțan,False,,False,162.74775483803995,"LINESTRING (23.5681917 46.7831967, 23.5690382 46.7833339, 23.5695234 46.7834125, 23.5699449 46.7834808, 23.5702717 46.7835337)",,,,,,
585999360,residential,,,Strada Badea Cârțan,False,,True,41.2539983302408,"LINESTRING (23.5681917 46.7831967, 23.568105 46.7834609, 23.5680964 46.7835219, 23.5681106 46.7835596)",,,,,,
129197387,residential,1,RO:urban,Strada Tudor Vladimirescu,False,,True,40.49589196904425,"LINESTRING (23.5702717 46.7835337, 23.5703797 46.7831771)",,,,,,
"[586104536, 586104537, 129197387]",residential,1,RO:urban,Strada Tudor Vladimirescu,False,,False,99.63426169030352,"LINESTRING (23.5702717 46.7835337, 23.5701014 46.7840346, 23.570057 46.7841652, 23.5699888 46.7843585, 23.5699708 46.7844057)",,,yes,,,
286212521,residential,1,RO:urban,Strada Badea Cârțan,False,,True,162.74775483803995,"LINESTRING (23.5702717 46.7835337, 23.5699449 46.7834808, 23.5695234 46.7834125, 23.5690382 46.7833339, 23.5681917 46.7831967)",,,,,,
"[289919837, 639623166]",secondary,2,RO:urban,Strada Frunzișului,True,,False,40.655389960112046,"LINESTRING (23.5765156 46.7523852, 23.5766414 46.75241, 23.5767359 46.7524242, 23.5767393 46.7524247, 23.5768247 46.7524331, 23.5769324 46.7524403, 23.5770404 46.7524418)",,,,,,
"[639623168, 289919838]",secondary,4,RO:urban,Strada Frunzișului,False,,False,59.4466278883258,"LINESTRING (23.5765156 46.7523852, 23.5764362 46.7523622, 23.5763837 46.7523442, 23.576294 46.7523126, 23.5761974 46.7522683, 23.5760674 46.7521959, 23.5758874 46.7520763)",,,,,,
525510172,secondary,2,RO:urban,,True,,False,4.32393891063598,"LINESTRING (23.5770404 46.7524418, 23.5770573 46.752436, 23.577075 46.7524314, 23.5770933 46.7524281)",,,,roundabout,,
"[892821921, 10510907]",secondary,2,RO:urban,Strada Observatorului,True,,False,87.44406339067822,"LINESTRING (23.5773032 46.752503, 23.5773857 46.7525603, 23.5774775 46.7526048, 23.5775232 46.752625, 23.5777717 46.7527039, 23.5783066 46.7528738)",,,,,,
525510170,secondary,2,RO:urban,,True,,False,22.54966445324116,"LINESTRING (23.5773032 46.752503, 23.5773147 46.7525285, 23.5773181 46.752555, 23.5773135 46.7525815, 23.5773009 46.7526068, 23.5772809 46.7526296, 23.5772583 46.7526468, 23.5772315 46.7526609, 23.5772014 46.7526715)",,,,roundabout,,
7742924,secondary,2,RO:urban,Strada Frunzișului,True,,False,40.01659953873394,"LINESTRING (23.5769517 46.7525851, 23.5768412 46.7525295, 23.5767446 46.7524872, 23.5766925 46.7524613, 23.576632 46.7524312, 23.5765156 46.7523852)",,,,,,
525510173,secondary,2,RO:urban,,True,,False,18.600054037742733,"LINESTRING (23.5769517 46.7525851, 23.5769459 46.7525616, 23.5769468 46.7525377, 23.5769542 46.7525143, 23.5769679 46.7524923, 23.5769873 46.7524725, 23.5770117 46.7524554, 23.5770404 46.7524418)",,,,roundabout,,
693750199,secondary,2,RO:urban,,True,,False,1.1063612415322814,"LINESTRING (23.5772014 46.7526715, 23.5771877 46.7526748)",,,,roundabout,,
693750197,residential,1,RO:urban,Strada Gheorghe Dima,True,,False,37.78008553504263,"LINESTRING (23.5771877 46.7526748, 23.5771151 46.7527247, 23.5770541 46.7527578, 23.5769827 46.7527932, 23.5769357 46.7528125, 23.5768895 46.7528198, 23.5767672 46.7528372)",,,,,,
693750199,secondary,2,RO:urban,,True,,False,21.63522778021439,"LINESTRING (23.5771877 46.7526748, 23.5771555 46.7526797, 23.5771226 46.7526806, 23.5770899 46.7526775, 23.5770587 46.7526702, 23.5770314 46.752661, 23.5770069 46.7526486, 23.5769858 46.7526336, 23.5769689 46.7526162, 23.5769567 46.7525972)",,,,roundabout,,
154212421,residential,1,RO:urban,Strada Constantin Brâncoveanu,True,,False,16.69674022967159,"LINESTRING (23.6162063 46.7645319, 23.6164194 46.7645671)",,,,,,
289982181,living_street,,,,False,,True,34.558193341821436,"LINESTRING (23.6162063 46.7645319, 23.6161897 46.7645827, 23.6161073 46.7648352)",,,,,,
289982181,living_street,,,,False,,False,34.558193341821436,"LINESTRING (23.6161073 46.7648352, 23.6161897 46.7645827, 23.6162063 46.7645319)",,,,,,
154212421,residential,1,RO:urban,Strada Constantin Brâncoveanu,True,,False,34.532388064817624,"LINESTRING (23.6153665 46.764393, 23.6158072 46.7644659)",,,,,,
289982180,living_street,,,,False,,True,30.514917648511997,"LINESTRING (23.6153665 46.764393, 23.6153468 46.7644562, 23.615283 46.7646614)",,,,,,
289982180,living_street,,,,False,,False,30.514917648511997,"LINESTRING (23.615283 46.7646614, 23.6153468 46.7644562, 23.6153665 46.764393)",,,,,,
31647226,residential,2,RO:urban,Strada Heltai Gáspár,True,,False,213.52822676850695,"LINESTRING (23.6145403 46.7654221, 23.61727 46.7658596)",,,,,,
289982183,living_street,,,,False,,True,33.14430983559443,"LINESTRING (23.6145403 46.7654221, 23.6144819 46.765605, 23.614498 46.7657153)",,,,,,
289982183,living_street,,,,False,,False,33.14430983559443,"LINESTRING (23.614498 46.7657153, 23.6144819 46.765605, 23.6145403 46.7654221)",,,,,,
169234873,residential,2,RO:urban,Strada Romul Ladea,False,,False,4.6311916146085546,"LINESTRING (23.6343263 46.7467061, 23.6343739 46.7466802)",,,,,,
291862514,residential,,15,Strada Romul Ladea,False,,False,158.782906255252,"LINESTRING (23.6343263 46.7467061, 23.6355254 46.747874)",,,,,,
169234873,residential,2,RO:urban,Strada Romul Ladea,False,,True,103.73408906801677,"LINESTRING (23.6343263 46.7467061, 23.6340033 46.7468465, 23.6331812 46.7472107)",,,,,,
291862514,residential,,15,Strada Romul Ladea,False,,True,158.782906255252,"LINESTRING (23.6355254 46.747874, 23.6343263 46.7467061)",,,,,,
55492704,primary,4,50,Calea Moților,False,,True,15.341190261938447,"LINESTRING (23.5744578 46.7644054, 23.5744014 46.7643725, 23.5743697 46.764354, 23.5743081 46.7643132)",DN1,,,,,
339098271,primary,4,50,Calea Moților,False,,False,30.25810964931951,"LINESTRING (23.5744578 46.7644054, 23.5746117 46.7644977, 23.5746793 46.7645408, 23.5747584 46.7645831)",DN1,,,,,
"[691536115, 173140879]",secondary,2,40,Strada Clinicilor,True,,False,95.27331008633708,"LINESTRING (23.5744578 46.7644054, 23.5747004 46.7644714, 23.5747901 46.7644958, 23.5749603 46.7645408, 23.5750287 46.7645543, 23.5750884 46.7645629, 23.5751869 46.7645743, 23.5752145 46.7645755, 23.5756647 46.764595)",,,,,,
230503240,living_street,,,,False,,False,25.1076535122954,"LINESTRING (23.5549314 46.7720681, 23.5548038 46.7722763)",,,,,,
295245212,living_street,,,,False,,False,70.61570368120364,"LINESTRING (23.5549314 46.7720681, 23.5558114 46.7722682)",,,,,,
230503240,living_street,,,,False,,True,31.69523916396725,"LINESTRING (23.5549314 46.7720681, 23.55505 46.7718746, 23.5550893 46.7718044)",,,,,,
133620457,living_street,,,,False,,True,9.432629315443481,"LINESTRING (23.5558114 46.7722682, 23.5557719 46.7723486)",,,,,,
295245212,living_street,,,,False,,True,70.61570368120364,"LINESTRING (23.5558114 46.7722682, 23.5549314 46.7720681)",,,,,,
133620457,living_street,,,,False,,False,33.707658076322105,"LINESTRING (23.5558114 46.7722682, 23.5559101 46.7720673, 23.5559526 46.7719809)",,,,,,
295245213,living_street,,,,False,,True,39.08713620956118,"LINESTRING (23.5561555 46.7723841, 23.5562735 46.7721344, 23.5563146 46.7720499)",,,,,,
295694789,residential,2,,Strada Secarei,False,,False,120.4676022643712,"LINESTRING (23.549875 46.7865851, 23.5500204 46.7867699, 23.5500606 46.7868197, 23.5501079 46.7868493, 23.5501675 46.7868573, 23.550246 46.7868556, 23.5504721 46.7868224, 23.550636 46.7868012, 23.5508054 46.7867879, 23.5509421 46.7867836, 23.5510665 46.7867856, 23.5511202 46.7867911, 23.5511658 46.786804, 23.5512082 46.7868288)",,,,,,
352459516,secondary,2,RO:urban,Strada Valea Seacă,False,,True,331.5116633781964,"LINESTRING (23.549875 46.7865851, 23.5496912 46.7867461, 23.5495973 46.7868329, 23.5494974 46.786914, 23.5493553 46.7870298, 23.5492051 46.7871456, 23.548898 46.7873687, 23.5482899 46.7878105, 23.5481121 46.7879252, 23.5479243 46.7880381, 23.5475501 46.7882548, 23.5467901 46.7886755)",DJ105T,,,,,
693366544,secondary,2,RO:urban,Strada Valea Seacă,False,,False,105.17834312737413,"LINESTRING (23.549875 46.7865851, 23.5504167 46.7860415, 23.550463 46.7859945, 23.5505033 46.7859454, 23.5505227 46.7859201, 23.5505388 46.785887, 23.5505509 46.7858499, 23.5505647 46.7857772)",DJ105T,,,,,
"[32593564, 585996335]",primary,"['4', '2']",RO:urban,Calea Baciului,False,,False,202.67836490197897,"LINESTRING (23.5546556 46.7848122, 23.554996 46.7846909, 23.5553272 46.7845662, 23.5554431 46.78452, 23.5559972 46.7842986, 23.5562522 46.7841838, 23.5567594 46.7839604, 23.5568995 46.7838981, 23.5569423 46.7838814)",DN1F,,,,,
"[845946184, 845946185, 845946186, 845946187, 845946188]",primary,2,RO:urban,Calea Baciului,False,,True,166.90375502420187,"LINESTRING (23.5546556 46.7848122, 23.5542991 46.7849337, 23.5542368 46.7849523, 23.5537973 46.7850866, 23.5535326 46.7851599, 23.553169 46.7852659, 23.5529802 46.7853127, 23.5526425 46.7854041)",DN1F,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,True,117.22047172560734,"LINESTRING (23.5526425 46.7854041, 23.5530526 46.7864202)",,,,,,
"[845946184, 845946185, 845946186, 845946187, 845946188]",primary,2,RO:urban,Calea Baciului,False,,False,166.90375502420184,"LINESTRING (23.5526425 46.7854041, 23.5529802 46.7853127, 23.553169 46.7852659, 23.5535326 46.7851599, 23.5537973 46.7850866, 23.5542368 46.7849523, 23.5542991 46.7849337, 23.5546556 46.7848122)",DN1F,,,,,
845946189,primary,2,RO:urban,Calea Baciului,False,,True,164.30433913825178,"LINESTRING (23.5526425 46.7854041, 23.5522992 46.7854814, 23.5518829 46.7855705, 23.5517138 46.7856067, 23.5511733 46.7857254, 23.5510209 46.7857516, 23.5509036 46.7857649, 23.5507934 46.7857718, 23.5506964 46.7857764, 23.5505647 46.7857772)",DN1F,,,,,
"[466341881, 295694795]",residential,1,RO:urban,Strada Ghindei,False,,True,116.43044427290296,"LINESTRING (23.5536931 46.7860129, 23.5544808 46.7858718, 23.5547875 46.7858125, 23.5551689 46.7857388)",,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,False,117.22047172560734,"LINESTRING (23.5530526 46.7864202, 23.5526425 46.7854041)",,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,True,16.178800712426373,"LINESTRING (23.5530526 46.7864202, 23.5531154 46.7865592)",,,,,,
295694786,residential,2,,Strada Iancu Jianu,True,,False,147.59452009546726,"LINESTRING (23.5530526 46.7864202, 23.5512082 46.7868288)",,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,False,16.178800712426373,"LINESTRING (23.5531154 46.7865592, 23.5530526 46.7864202)",,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,True,61.95516031351287,"LINESTRING (23.5531154 46.7865592, 23.5533292 46.7870968)",,,,,,
"[295694787, 295694796]",residential,"['1', '2']",,"['Strada Ileana Cosânzeana', 'Strada Orzului']",True,,False,222.26041629480622,"LINESTRING (23.5531154 46.7865592, 23.5552637 46.7861641, 23.5553285 46.7861428, 23.5553473 46.7861088, 23.5553353 46.7860638, 23.5551689 46.7857388)",,,,,,
295694789,residential,2,,Strada Secarei,False,,True,120.46760226437118,"LINESTRING (23.5512082 46.7868288, 23.5511658 46.786804, 23.5511202 46.7867911, 23.5510665 46.7867856, 23.5509421 46.7867836, 23.5508054 46.7867879, 23.550636 46.7868012, 23.5504721 46.7868224, 23.550246 46.7868556, 23.5501675 46.7868573, 23.5501079 46.7868493, 23.5500606 46.7868197, 23.5500204 46.7867699, 23.549875 46.7865851)",,,,,,
419887391,residential,2,,Strada Secarei,False,,False,92.24931402462624,"LINESTRING (23.5512082 46.7868288, 23.5512328 46.7868636, 23.5512409 46.7869004, 23.5512315 46.7869509, 23.5512172 46.7869884, 23.5511404 46.7871665, 23.5510281 46.7873965, 23.5510186 46.7874487, 23.5510361 46.7874928, 23.5511135 46.7875744, 23.5511438 46.7876089)",,,,,,
295694783,residential,2,,Strada Făt Frumos,False,,False,61.95516031351287,"LINESTRING (23.5533292 46.7870968, 23.5531154 46.7865592)",,,,,,
466341882,residential,2,,Strada Grâului,False,,True,175.86205497489073,"LINESTRING (23.5533292 46.7870968, 23.5511438 46.7876089)",,,,,,
295694793,residential,,,Strada Grâului,False,,False,55.50360805400399,"LINESTRING (23.5533292 46.7870968, 23.5535328 46.7870886, 23.5536401 46.7870886, 23.5537425 46.7870988, 23.5538265 46.7871226, 23.553907 46.7871593, 23.5540089 46.7872108)",,,,,,
295694784,residential,2,,Strada Grâului,False,,True,176.14883294273713,"LINESTRING (23.5511438 46.7876089, 23.5491793 46.7884457)",,,,,,
466341882,residential,2,,Strada Grâului,False,,False,175.86205497489073,"LINESTRING (23.5511438 46.7876089, 23.5533292 46.7870968)",,,,,,
295694791,residential,2,,Strada Sfânta Vineri,False,,False,289.9140827038969,"LINESTRING (23.5511438 46.7876089, 23.5511792 46.7876304, 23.5512784 46.7876644, 23.5516533 46.7877867, 23.5517127 46.7878199, 23.5517557 46.7878564, 23.5517773 46.7878978, 23.5517753 46.7879366, 23.5517523 46.7879752, 23.5516916 46.7880414, 23.5514155 46.7881933, 23.5495868 46.7889952, 23.5493797 46.7891111)",,,,,,
419887391,residential,2,,Strada Secarei,False,,True,92.24931402462624,"LINESTRING (23.5511438 46.7876089, 23.5511135 46.7875744, 23.5510361 46.7874928, 23.5510186 46.7874487, 23.5510281 46.7873965, 23.5511404 46.7871665, 23.5512172 46.7869884, 23.5512315 46.7869509, 23.5512409 46.7869004, 23.5512328 46.7868636, 23.5512082 46.7868288)",,,,,,
295694784,residential,2,,Strada Grâului,False,,False,176.14883294273713,"LINESTRING (23.5491793 46.7884457, 23.5511438 46.7876089)",,,,,,
295694791,residential,2,,Strada Sfânta Vineri,False,,True,289.9140827038969,"LINESTRING (23.5493797 46.7891111, 23.5495868 46.7889952, 23.5514155 46.7881933, 23.5516916 46.7880414, 23.5517523 46.7879752, 23.5517753 46.7879366, 23.5517773 46.7878978, 23.5517557 46.7878564, 23.5517127 46.7878199, 23.5516533 46.7877867, 23.5512784 46.7876644, 23.5511792 46.7876304, 23.5511438 46.7876089)",,,,,,
295704850,residential,2,,Strada Ioan Slavici,False,,False,86.06860155917353,"LINESTRING (23.5686352 46.7871358, 23.5689095 46.7863849)",,,,,,
295704850,residential,2,,Strada Ioan Slavici,False,,True,5.057429802271829,"LINESTRING (23.5686352 46.7871358, 23.5686173 46.7871796)",,,,,,
585545384,residential,2,RO:urban,Strada Transilvaniei,False,,False,186.09399990995803,"LINESTRING (23.5686352 46.7871358, 23.5709993 46.7875608)",,,,,,
295704850,residential,2,,Strada Ioan Slavici,False,,True,86.06860155917353,"LINESTRING (23.5689095 46.7863849, 23.5686352 46.7871358)",,,,,,
118146076,tertiary,2,RO:urban,Strada Partizanilor,False,,False,14.308565807803571,"LINESTRING (23.5683248 46.7879077, 23.5682219 46.7879013, 23.5681375 46.7878972)",,,,,,
118146076,tertiary,2,RO:urban,Strada Partizanilor,False,,True,197.95889477311886,"LINESTRING (23.5683248 46.7879077, 23.5684633 46.7879215, 23.5685795 46.787938, 23.5687475 46.7879767, 23.5688609 46.7880122, 23.5691028 46.788096, 23.5694589 46.7882283, 23.5697864 46.7883796, 23.5702198 46.7886328, 23.5703878 46.7887093, 23.5705657 46.7887668)",,,,,,
295704850,residential,2,,Strada Ioan Slavici,False,,False,83.97154127988041,"LINESTRING (23.5683248 46.7879077, 23.568375 46.7877728, 23.5686173 46.7871796)",,,,,,
"[695610459, 318343741]",secondary,2,RO:urban,Strada Tăietura Turcului,False,,False,476.766614200064,"LINESTRING (23.5611534 46.7771585, 23.5611914 46.7770265, 23.5612488 46.7768452, 23.5617475 46.7758604, 23.5617677 46.77582, 23.5617818 46.7757919, 23.5618195 46.7757165, 23.5618845 46.7755556, 23.561896 46.7754984, 23.5619075 46.7754409, 23.5619134 46.7754116, 23.561918 46.7753725, 23.5619318 46.7752542, 23.5619376 46.7751708, 23.5619308 46.775023, 23.5619053 46.7748742, 23.5618957 46.7748177, 23.5618503 46.7745508, 23.5617868 46.7742217, 23.5617718 46.774144, 23.5617442 46.774001, 23.5615562 46.7731131, 23.5615429 46.7730465, 23.5615303 46.7729698)",,,,,,
318343741,secondary,2,RO:urban,Strada Tăietura Turcului,False,,True,25.232485315692436,"LINESTRING (23.5611534 46.7771585, 23.5611465 46.7772237, 23.5611397 46.7772889, 23.5611456 46.7773414, 23.5611479 46.7773849)",,,,,,
"[1153238928, 51285014]",residential,"['1', '2']",RO:urban,"['Aleea Muzeului Etnografic', 'Strada Nicolae Pătrașcu']",False,,"[False, True]",1029.0623436560072,"LINESTRING (23.5611534 46.7771585, 23.5610818 46.7771462, 23.5610407 46.7771392, 23.5608834 46.7770817, 23.5608261 46.7770587, 23.5607671 46.7770371, 23.5607034 46.7770192, 23.5606409 46.777011, 23.5604733 46.7770087, 23.5605469 46.7769375, 23.5606274 46.7768952, 23.5607508 46.7768695, 23.5607856 46.7768254, 23.5607722 46.776774, 23.5605335 46.776684, 23.5602385 46.7765903, 23.5600212 46.7764654, 23.5597664 46.7762541, 23.55907 46.77564, 23.5589539 46.7755621, 23.5588106 46.7754969, 23.5586453 46.7754527, 23.5583217 46.7753988, 23.5580121 46.7753594, 23.5577812 46.775327, 23.5575212 46.7753259, 23.5572724 46.7753417, 23.5570273 46.7753842, 23.5567378 46.7754557, 23.5564802 46.7755154, 23.5562302 46.7755567, 23.5559586 46.7755708, 23.5557338 46.7755636, 23.55502 46.77553, 23.55453 46.77544, 23.55365 46.77541, 23.55194 46.7752, 23.55022 46.77504, 23.54971 46.77488, 23.5495195 46.7747911)",,,,,,
122250855,residential,2,RO:urban,Strada Vântului,False,,True,17.767125114450675,"LINESTRING (23.5611479 46.7773849, 23.5612308 46.7773871, 23.5613506 46.7773808, 23.561378 46.7773721)",,,,,,
318343741,secondary,2,RO:urban,Strada Tăietura Turcului,False,,False,25.232485315692436,"LINESTRING (23.5611479 46.7773849, 23.5611456 46.7773414, 23.5611397 46.7772889, 23.5611465 46.7772237, 23.5611534 46.7771585)",,,,,,
"[466386243, 318343741]",secondary,2,RO:urban,Strada Tăietura Turcului,False,,True,194.9996400354338,"LINESTRING (23.5611479 46.7773849, 23.5612987 46.7778952, 23.5614072 46.7782096, 23.5614492 46.7783001, 23.5615471 46.7784876, 23.5616024 46.7786293, 23.5616248 46.7787247, 23.5616361 46.7788223, 23.5616396 46.778905, 23.5616414 46.7789459, 23.5616326 46.7790968)",,,,,,
706979397,residential,2,RO:urban,Strada Zambilei,False,,False,50.38411344421003,"LINESTRING (23.6191888 46.7645118, 23.6190458 46.7649542)",,,,,,
706979397,residential,2,RO:urban,Strada Zambilei,False,,True,50.38411344421003,"LINESTRING (23.6190458 46.7649542, 23.6191888 46.7645118)",,,,,,
300667374,residential,1,,Strada Crizantemelor,True,,False,92.3986725636426,"LINESTRING (23.6190458 46.7649542, 23.6195958 46.7650372, 23.6201508 46.7651416, 23.6202225 46.7651551)",,,,,,
263198880,residential,2,RO:urban,Strada Tache Ionescu,False,,False,4.666044989148242,"LINESTRING (23.617806 46.7669014, 23.6177461 46.7668926)",,,,,,
263198880,residential,2,RO:urban,Strada Tache Ionescu,False,,True,49.417512218761495,"LINESTRING (23.617806 46.7669014, 23.6184403 46.7669949)",,,,,,
300672237,residential,,,Strada Bălții,False,,False,29.068524870677834,"LINESTRING (23.617806 46.7669014, 23.6178907 46.7666465)",,,,,,
300672237,residential,,,Strada Bălții,False,,True,29.068524870677834,"LINESTRING (23.6178907 46.7666465, 23.617806 46.7669014)",,,,,,
31579737,residential,2,RO:urban,Strada Brândușelor,False,,True,70.54350938057509,"LINESTRING (23.589349 46.7884355, 23.5896347 46.787832)",,,,,,
30417137,residential,2,RO:urban,Strada Timișului,False,,True,74.90597182476402,"LINESTRING (23.6410923 46.7897628, 23.6410673 46.7895014, 23.6410655 46.7894828, 23.6410507 46.7893285, 23.6410408 46.7892257, 23.6410279 46.7890906)",,,,,,
30417127,residential,2,RO:urban,Strada Blajului,False,,True,68.7506677870732,"LINESTRING (23.6425703 46.7889905, 23.6425913 46.7891599, 23.6425923 46.7891966, 23.6425935 46.7892398, 23.6425944 46.789272, 23.6425956 46.7893133, 23.6425962 46.7893353, 23.6425963 46.7893868, 23.6425957 46.7894142, 23.6425951 46.7894445, 23.6425937 46.7894914, 23.6425856 46.789608)",,,,,,
301852522,residential,2,,Strada Timișului,False,,True,117.98133243972893,"LINESTRING (23.6425703 46.7889905, 23.6421706 46.7890066, 23.6417577 46.789037, 23.6413339 46.7890681, 23.6410279 46.7890906)",,,,,,
301852655,residential,2,RO:urban,Strada Blajului,False,,False,254.73017230155656,"LINESTRING (23.6425703 46.7889905, 23.6425742 46.7887851, 23.6425116 46.7868704, 23.642506 46.7867002)",,,,,,
301852656,residential,2,,Strada Timișului,False,,False,103.22603112838249,"LINESTRING (23.6425703 46.7889905, 23.6428937 46.7889768, 23.6435913 46.7889592, 23.6437052 46.7889576, 23.6437537 46.7889569, 23.6438288 46.7889644, 23.6439196 46.7889845)",,,,,,
26440887,residential,2,30,Strada Rodnei,False,,False,263.64426483109673,"LINESTRING (23.6441009 46.7889531, 23.6440552 46.7865823)",,,,,,
1122024807,residential,,,,True,,False,46.60250728529118,"LINESTRING (23.6441009 46.7889531, 23.6441392 46.7889764, 23.6441591 46.789004, 23.6441643 46.7890346, 23.6441539 46.7890646, 23.6441364 46.7890831, 23.6441294 46.7890905, 23.6440936 46.7891091, 23.6440507 46.7891184, 23.6440091 46.7891176, 23.64397 46.789108, 23.6439517 46.7890982, 23.6439373 46.7890906, 23.6439141 46.7890669, 23.6439029 46.7890395, 23.6439048 46.7890111, 23.6439196 46.7889845)",,,,roundabout,,
30417127,residential,2,RO:urban,Strada Blajului,False,,False,68.7506677870732,"LINESTRING (23.6425856 46.789608, 23.6425937 46.7894914, 23.6425951 46.7894445, 23.6425957 46.7894142, 23.6425963 46.7893868, 23.6425962 46.7893353, 23.6425956 46.7893133, 23.6425944 46.789272, 23.6425935 46.7892398, 23.6425923 46.7891966, 23.6425913 46.7891599, 23.6425703 46.7889905)",,,,,,
301852523,residential,1,,Strada Blajului,True,,False,13.202668635018782,"LINESTRING (23.6425856 46.789608, 23.6426279 46.7896143, 23.6426646 46.7896301, 23.6426914 46.7896535, 23.6427049 46.7896817)",,,,roundabout,,
301852523,residential,1,,Strada Blajului,True,,False,46.633798556399675,"LINESTRING (23.6427049 46.7896817, 23.6427036 46.7897114, 23.6426877 46.789739, 23.6426589 46.7897613, 23.6426209 46.7897755, 23.6425781 46.7897801, 23.6425565 46.7897773, 23.6425565 46.7897772, 23.6425015 46.7897611, 23.6424752 46.7897411, 23.6424591 46.7897167, 23.6424548 46.78969, 23.6424627 46.7896637, 23.642482 46.7896404, 23.6425109 46.7896222, 23.6425466 46.789611, 23.6425856 46.789608)",,,,roundabout,,
301852524,residential,2,,Strada Blajului,False,,False,84.94365486322582,"LINESTRING (23.6427049 46.7896817, 23.6430127 46.7896951, 23.6431296 46.7896935, 23.6432382 46.789692, 23.6434435 46.7896967, 23.6436594 46.7896956, 23.6438198 46.7896931)",,,,,,
301852524,residential,2,,Strada Blajului,False,,True,84.94365486322582,"LINESTRING (23.6438198 46.7896931, 23.6436594 46.7896956, 23.6434435 46.7896967, 23.6432382 46.789692, 23.6431296 46.7896935, 23.6430127 46.7896951, 23.6427049 46.7896817)",,,,,,
"[411909327, 44356591]",primary,"['3', '4']",50,Piața Avram Iancu,True,,False,109.26479627182123,"LINESTRING (23.5960518 46.7715631, 23.5964778 46.7708182, 23.5965397 46.7707111, 23.5965553 46.7706842, 23.596576 46.7706484)",DN1,,,,,
306213223,residential,,RO:urban,Strada Radu Gyr,False,,True,88.23693005078775,"LINESTRING (23.5671312 46.7433102, 23.5660544 46.7436021)",,,,,,
"[282068232, 986938218, 31616837]",residential,"['1', '2']",RO:urban,"['Strada Alexandre Dumas', 'Strada Móricz Zsigmond']",False,,False,495.58399160509174,"LINESTRING (23.5671312 46.7433102, 23.5670583 46.742857, 23.566994 46.7426786, 23.5669536 46.7425666, 23.5669 46.7424361, 23.5668964 46.7423971, 23.5669027 46.742364, 23.5669198 46.7423448, 23.5669401 46.7423257, 23.5671292 46.7422427, 23.5672751 46.7421731, 23.5673196 46.7421481, 23.5673739 46.7421181, 23.5674447 46.7420758, 23.5674872 46.7420281, 23.5675283 46.7420177, 23.5675844 46.7420116, 23.5677776 46.7419994, 23.5679709 46.7419915, 23.5680438 46.7419878, 23.5680828 46.7419909, 23.5681028 46.7420116, 23.5681163 46.7420303, 23.5683658 46.7423506, 23.5685518 46.7426334, 23.5685965 46.7427256, 23.5686283 46.7428245, 23.5687091 46.7430914, 23.5687842 46.74338, 23.5688227 46.7436267, 23.5688505 46.7441214, 23.5688692 46.7444477)",,,,,,
"[282068232, 863508930, 694362812]",residential,1,RO:urban,Strada Alexandre Dumas,False,,"[False, True]",365.6134844909382,"LINESTRING (23.5671312 46.7433102, 23.5671733 46.7437224, 23.5671796 46.7437813, 23.5671937 46.7439185, 23.567182 46.7440227, 23.5670543 46.7442678, 23.5669103 46.7445936, 23.5668808 46.7447388, 23.5667977 46.7449447, 23.5664356 46.74586, 23.5664195 46.7459078, 23.5664101 46.7459417, 23.5663913 46.7459767, 23.5663437 46.7460112, 23.5662961 46.7460268, 23.566154 46.7460356, 23.5656261 46.7460545)",,,,,,
306213223,residential,,RO:urban,Strada Radu Gyr,False,,False,88.23693005078775,"LINESTRING (23.5660544 46.7436021, 23.5671312 46.7433102)",,,,,,
"[904199868, 217832828]",residential,2,RO:urban,Strada Edgar Quinet,False,,False,203.93857206498197,"LINESTRING (23.5660544 46.7436021, 23.5659104 46.7434193, 23.5657008 46.7431576, 23.5656869 46.7431392, 23.5653546 46.742751, 23.565255 46.7426307, 23.5652706 46.7425001, 23.5652239 46.7423935, 23.5652098 46.7423751, 23.5650265 46.7422024, 23.5649808 46.7421615, 23.5648171 46.7420075)",,,,,,
217832828,residential,2,RO:urban,Strada Edgar Quinet,False,,True,281.7284897915496,"LINESTRING (23.5660544 46.7436021, 23.5661232 46.7437315, 23.5661835 46.7438529, 23.5662195 46.7440632, 23.5662286 46.7442003, 23.5662151 46.7443941, 23.566127 46.7446215, 23.5661014 46.7446651, 23.5660397 46.74477, 23.5659662 46.7448951, 23.5658374 46.7451799, 23.5657128 46.7455119, 23.5656229 46.7457515, 23.5656003 46.7458481, 23.565596 46.745928, 23.5656081 46.7459966, 23.5656261 46.7460545)",,,,,,
306213226,residential,1,,Strada Iuliu Micșa,False,,False,122.20390083923954,"LINESTRING (23.5678178 46.7440341, 23.5677508 46.7442382, 23.5677346 46.7443015, 23.5677444 46.7443335, 23.5677643 46.744359, 23.5678008 46.744369, 23.5678732 46.7443822, 23.5688692 46.7444477)",,,,,,
