osmid,y,x,highway,street_count,ref,junction,geometry
26493371,40.4073596,-3.6891056,,3,,,POINT (-3.6891056 40.4073596)
26493377,40.4070373,-3.6894713,,3,,,POINT (-3.6894713 40.4070373)
26493380,40.406622,-3.6887964,,4,,,POINT (-3.6887964 40.406622)
26493385,40.4068899,-3.6882241,,3,,,POINT (-3.6882241 40.4068899)
26493386,40.407064,-3.6885823,,4,,,POINT (-3.6885823 40.407064)
26493389,40.4073157,-3.6890284,,4,,,POINT (-3.6890284 40.4073157)
26493397,40.4090219,-3.7004801,,3,,,POINT (-3.7004801 40.4090219)
26493398,40.4089859,-3.7001258,,3,,,POINT (-3.7001258 40.4089859)
26493399,40.4082563,-3.6996757,,4,,,POINT (-3.6996757 40.4082563)
26493400,40.4088794,-3.6992724,,3,,,POINT (-3.6992724 40.4088794)
26493402,40.408729,-3.6988458,,3,,,POINT (-3.6988458 40.408729)
26493403,40.4079479,-3.6977354,,3,,,POINT (-3.6977354 40.4079479)
26493404,40.4079962,-3.6980259,,3,,,POINT (-3.6980259 40.4079962)
26493405,40.4073784,-3.7002742,,3,,,POINT (-3.7002742 40.4073784)
26493406,40.4077812,-3.6967473,,3,,,POINT (-3.6967473 40.4077812)
26493407,40.4076831,-3.6967503,,3,,,POINT (-3.6967503 40.4076831)
26493408,40.4076419,-3.6965561,,3,,,POINT (-3.6965561 40.4076419)
26493410,40.4077757,-3.6964852,,3,,,POINT (-3.6964852 40.4077757)
26493412,40.4074185,-3.7001552,,3,,,POINT (-3.7001552 40.4074185)
26494637,40.4102681,-3.6975509,,3,,,POINT (-3.6975509 40.4102681)
26494638,40.4100767,-3.6972674,,3,,,POINT (-3.6972674 40.4100767)
26494639,40.4096347,-3.696379,,3,,,POINT (-3.696379 40.4096347)
26494640,40.40913,-3.6953467,,3,,,POINT (-3.6953467 40.40913)
26494649,40.4068618,-3.6999526,,3,,,POINT (-3.6999526 40.4068618)
26494650,40.407397,-3.697861,,3,,,POINT (-3.697861 40.407397)
26494651,40.4070873,-3.6954468,,3,,,POINT (-3.6954468 40.4070873)
26494654,40.4063562,-3.6979104,,4,,,POINT (-3.6979104 40.4063562)
26494655,40.4059471,-3.6993897,,4,,,POINT (-3.6993897 40.4059471)
26494656,40.4055114,-3.7009936,,4,,,POINT (-3.7009936 40.4055114)
26494658,40.405122,-3.7024363,,3,,,POINT (-3.7024363 40.405122)
26494662,40.4045281,-3.7045171,,3,,,POINT (-3.7045171 40.4045281)
26494663,40.4042245,-3.7055381,,3,,,POINT (-3.7055381 40.4042245)
26494664,40.4039656,-3.7065152,,4,,,POINT (-3.7065152 40.4039656)
26494665,40.4039283,-3.7066352,,4,,,POINT (-3.7066352 40.4039283)
26494666,40.4035644,-3.7079459,,4,,,POINT (-3.7079459 40.4035644)
26494667,40.4035279,-3.7080841,,3,,,POINT (-3.7080841 40.4035279)
26494668,40.4057632,-3.7000701,,3,,,POINT (-3.7000701 40.4057632)
26494670,40.4049374,-3.7030775,,4,,,POINT (-3.7030775 40.4049374)
26494673,40.4047767,-3.7024054,,3,,,POINT (-3.7024054 40.4047767)
26494674,40.4048383,-3.702243,,3,,,POINT (-3.702243 40.4048383)
26494680,40.4053215,-3.7027399,,3,,,POINT (-3.7027399 40.4053215)
26494685,40.4051615,-3.7022993,,4,,,POINT (-3.7022993 40.4051615)
26494686,40.4048638,-3.7029692,,4,,,POINT (-3.7029692 40.4048638)
26494690,40.4052173,-3.7016849,,3,,,POINT (-3.7016849 40.4052173)
26494692,40.4054358,-3.7009366,,4,,,POINT (-3.7009366 40.4054358)
26494693,40.4058793,-3.6993552,,4,,,POINT (-3.6993552 40.4058793)
26494694,40.4062755,-3.6978634,,4,,,POINT (-3.6978634 40.4062755)
26494709,40.4063003,-3.7016347,,4,,,POINT (-3.7016347 40.4063003)
26494713,40.4066767,-3.7035115,,3,,,POINT (-3.7035115 40.4066767)
26494718,40.4048492,-3.6987338,,4,,,POINT (-3.6987338 40.4048492)
26494719,40.4051145,-3.6971148,,4,,,POINT (-3.6971148 40.4051145)
26495387,40.4052396,-3.7043429,,3,,,POINT (-3.7043429 40.4052396)
26495388,40.4054857,-3.7057172,,3,,,POINT (-3.7057172 40.4054857)
26495390,40.404585,-3.7067276,,4,,,POINT (-3.7067276 40.404585)
26495391,40.4044877,-3.7068281,,3,,,POINT (-3.7068281 40.4044877)
26495392,40.4048919,-3.7068813,,4,,,POINT (-3.7068813 40.4048919)
26495393,40.4047357,-3.7056296,,3,,,POINT (-3.7056296 40.4047357)
26495396,40.4051439,-3.7082375,,3,,,POINT (-3.7082375 40.4051439)
26495397,40.4048957,-3.708196,,3,,,POINT (-3.708196 40.4048957)
26495398,40.4042611,-3.7108215,,4,,,POINT (-3.7108215 40.4042611)
26495399,40.4056657,-3.7111125,,3,,,POINT (-3.7111125 40.4056657)
26495400,40.4059678,-3.7111744,,3,,,POINT (-3.7111744 40.4059678)
26495402,40.4065056,-3.711456,,4,,,POINT (-3.711456 40.4065056)
26495412,40.4028748,-3.7104282,,4,,,POINT (-3.7104282 40.4028748)
26495417,40.4022801,-3.7113361,,4,,,POINT (-3.7113361 40.4022801)
26495418,40.4025399,-3.7109219,,4,,,POINT (-3.7109219 40.4025399)
26495422,40.4031548,-3.7091256,,4,,,POINT (-3.7091256 40.4031548)
26495423,40.4035004,-3.7078537,,4,,,POINT (-3.7078537 40.4035004)
26495424,40.4038899,-3.7064901,,5,,,POINT (-3.7064901 40.4038899)
26495427,40.4027993,-3.7109693,,3,,,POINT (-3.7109693 40.4027993)
26495432,40.4025863,-3.7103697,,3,,,POINT (-3.7103697 40.4025863)
26495434,40.4029466,-3.7107286,,3,,,POINT (-3.7107286 40.4029466)
26495436,40.4032715,-3.7106211,,3,,,POINT (-3.7106211 40.4032715)
26495460,40.4007566,-3.7139764,,4,,,POINT (-3.7139764 40.4007566)
26495461,40.4009532,-3.7140648,,3,,,POINT (-3.7140648 40.4009532)
26495462,40.4010784,-3.714535,,3,,,POINT (-3.714535 40.4010784)
26495463,40.4009625,-3.7147758,,3,,,POINT (-3.7147758 40.4009625)
26495464,40.4013086,-3.7148888,crossing,3,,,POINT (-3.7148888 40.4013086)
26495465,40.4044097,-3.7159127,,3,,,POINT (-3.7159127 40.4044097)
26495471,40.4005255,-3.7142654,,3,,,POINT (-3.7142654 40.4005255)
26500801,40.4010219,-3.6994598,,3,,,POINT (-3.6994598 40.4010219)
26501242,40.4043515,-3.7048953,,4,,,POINT (-3.7048953 40.4043515)
26501243,40.4045566,-3.704172,,3,,,POINT (-3.704172 40.4045566)
26501244,40.4047731,-3.7033687,,4,,,POINT (-3.7033687 40.4047731)
26501246,40.3991773,-3.7030982,traffic_signals,4,,,POINT (-3.7030982 40.3991773)
26501247,40.4039422,-3.701743,traffic_signals,4,,,POINT (-3.701743 40.4039422)
26501250,40.4004316,-3.7039955,,4,,,POINT (-3.7039955 40.4004316)
26501251,40.3979529,-3.7021431,traffic_signals,3,,,POINT (-3.7021431 40.3979529)
26501341,40.3970466,-3.7029675,,3,,,POINT (-3.7029675 40.3970466)
26501343,40.4003534,-3.7040681,,3,,,POINT (-3.7040681 40.4003534)
26501346,40.4025962,-3.7055901,,3,,,POINT (-3.7055901 40.4025962)
26501347,40.4029395,-3.7058284,,3,,,POINT (-3.7058284 40.4029395)
26501348,40.4034171,-3.7061664,,3,,,POINT (-3.7061664 40.4034171)
26501641,40.4025509,-3.7006694,,4,,,POINT (-3.7006694 40.4025509)
26501647,40.4039815,-3.7016145,traffic_signals,4,,,POINT (-3.7016145 40.4039815)
26501657,40.4041793,-3.7009484,,3,,,POINT (-3.7009484 40.4041793)
26501661,40.4044047,-3.7002102,,4,,,POINT (-3.7002102 40.4044047)
26501663,40.4054197,-3.6953766,,3,,,POINT (-3.6953766 40.4054197)
26501716,40.3994674,-3.6984307,,3,,,POINT (-3.6984307 40.3994674)
26501717,40.398768,-3.6979617,,5,,,POINT (-3.6979617 40.398768)
26501718,40.3987503,-3.6977858,,4,,,POINT (-3.6977858 40.3987503)
26501719,40.3994256,-3.6982595,,3,,,POINT (-3.6982595 40.3994256)
26501721,40.4009148,-3.6988941,,3,,,POINT (-3.6988941 40.4009148)
26501722,40.4009045,-3.696159,,4,,,POINT (-3.696159 40.4009045)
26501723,40.4008175,-3.6939594,,3,,,POINT (-3.6939594 40.4008175)
26513047,40.4211459,-3.6871766,,4,,,POINT (-3.6871766 40.4211459)
26513061,40.4217567,-3.6870813,,4,,,POINT (-3.6870813 40.4217567)
26513067,40.4224667,-3.686977,,4,,,POINT (-3.686977 40.4224667)
26513072,40.4239576,-3.6881247,,4,,,POINT (-3.6881247 40.4239576)
26513085,40.4238985,-3.6867635,,4,,,POINT (-3.6867635 40.4238985)
26513097,40.4210518,-3.6858532,,3,,,POINT (-3.6858532 40.4210518)
26513105,40.4216958,-3.6857646,,4,,,POINT (-3.6857646 40.4216958)
26513111,40.4224254,-3.6856854,,4,,,POINT (-3.6856854 40.4224254)
26513117,40.4238298,-3.6855316,,4,,,POINT (-3.6855316 40.4238298)
26513124,40.423112,-3.6856074,,3,,,POINT (-3.6856074 40.423112)
26513132,40.4230532,-3.6842952,,3,,,POINT (-3.6842952 40.4230532)
26513137,40.422345,-3.6843605,,4,,,POINT (-3.6843605 40.422345)
26513145,40.4216415,-3.6844209,,3,,,POINT (-3.6844209 40.4216415)
26513155,40.4237576,-3.6842383,,4,,,POINT (-3.6842383 40.4237576)
26513373,40.4021229,-3.7086617,,3,,,POINT (-3.7086617 40.4021229)
26513397,40.4013125,-3.7050583,,3,,,POINT (-3.7050583 40.4013125)
26514548,40.3997656,-3.6910668,,3,,yes,POINT (-3.6910668 40.3997656)
26514551,40.4007046,-3.6909922,,4,,,POINT (-3.6909922 40.4007046)
26514552,40.4017353,-3.690893,,4,,,POINT (-3.690893 40.4017353)
26514554,40.4028606,-3.6907813,,4,,,POINT (-3.6907813 40.4028606)
26514556,40.4039826,-3.6906798,,4,,,POINT (-3.6906798 40.4039826)
26514655,40.4026439,-3.6977322,traffic_signals,3,,,POINT (-3.6977322 40.4026439)
26514656,40.4021522,-3.6981523,,3,,,POINT (-3.6981523 40.4021522)
26514667,40.3972796,-3.70573,,4,,,POINT (-3.70573 40.3972796)
26514676,40.4000792,-3.7117641,,3,,,POINT (-3.7117641 40.4000792)
26527124,40.3902245,-3.6903807,,4,,,POINT (-3.6903807 40.3902245)
26527125,40.3907325,-3.6888657,,4,,,POINT (-3.6888657 40.3907325)
26528734,40.3995999,-3.7024133,,4,,,POINT (-3.7024133 40.3995999)
26528736,40.3984976,-3.7016032,,3,,,POINT (-3.7016032 40.3984976)
26528737,40.4008364,-3.7023102,,3,,,POINT (-3.7023102 40.4008364)
26528738,40.4000232,-3.7017654,,4,,,POINT (-3.7017654 40.4000232)
26528739,40.3990753,-3.7010776,,4,,,POINT (-3.7010776 40.3990753)
26528740,40.4004845,-3.7010468,,3,,,POINT (-3.7010468 40.4004845)
26528742,40.3997767,-3.7004719,,3,,,POINT (-3.7004719 40.3997767)
26528743,40.4009223,-3.6994643,,3,,,POINT (-3.6994643 40.4009223)
26528745,40.39976,-3.7003072,,3,,,POINT (-3.7003072 40.39976)
26528746,40.3990174,-3.7009572,,4,,,POINT (-3.7009572 40.3990174)
26528748,40.3983888,-3.7015399,,3,,,POINT (-3.7015399 40.3983888)
26528858,40.4006912,-3.6992524,,3,,,POINT (-3.6992524 40.4006912)
26534924,40.4018738,-3.6984031,,3,,,POINT (-3.6984031 40.4018738)
26534938,40.4029477,-3.6991696,,4,,,POINT (-3.6991696 40.4029477)
26559072,40.4015297,-3.7048502,,3,,,POINT (-3.7048502 40.4015297)
26559084,40.4008706,-3.6989178,,3,,,POINT (-3.6989178 40.4008706)
26559089,40.4012456,-3.6990381,,3,,,POINT (-3.6990381 40.4012456)
26559094,40.4012478,-3.6992193,,3,,,POINT (-3.6992193 40.4012478)
26578942,40.4319228,-3.7171105,,4,,,POINT (-3.7171105 40.4319228)
26578944,40.4330227,-3.7179129,,4,,,POINT (-3.7179129 40.4330227)
26578946,40.4341818,-3.7187427,,3,,,POINT (-3.7187427 40.4341818)
26578947,40.4351259,-3.7194039,,3,,,POINT (-3.7194039 40.4351259)
26578950,40.4314157,-3.7196737,,4,,,POINT (-3.7196737 40.4314157)
26578951,40.4309988,-3.7206561,,4,,,POINT (-3.7206561 40.4309988)
26578954,40.4329844,-3.7180218,,4,,,POINT (-3.7180218 40.4329844)
26578956,40.4320699,-3.7202608,traffic_signals,4,,,POINT (-3.7202608 40.4320699)
26578957,40.4316438,-3.7212525,,3,,,POINT (-3.7212525 40.4316438)
26578960,40.4349891,-3.7195011,,4,,,POINT (-3.7195011 40.4349891)
26578963,40.4340388,-3.7216644,,3,,,POINT (-3.7216644 40.4340388)
26578965,40.4342779,-3.7180564,traffic_signals,4,,,POINT (-3.7180564 40.4342779)
26578966,40.433254,-3.7173492,,3,,,POINT (-3.7173492 40.433254)
26578968,40.4300712,-3.7228417,,3,,,POINT (-3.7228417 40.4300712)
26578969,40.4307282,-3.7234663,,3,,,POINT (-3.7234663 40.4307282)
26578970,40.4313261,-3.7240494,,3,,,POINT (-3.7240494 40.4313261)
26578971,40.4319054,-3.7246067,,3,,,POINT (-3.7246067 40.4319054)
26578973,40.433036,-3.723993,,3,,,POINT (-3.723993 40.433036)
26578974,40.4324159,-3.7233905,,3,,,POINT (-3.7233905 40.4324159)
26578975,40.4318256,-3.7228178,,3,,,POINT (-3.7228178 40.4318256)
26579027,40.4353382,-3.7195097,,3,,,POINT (-3.7195097 40.4353382)
26579034,40.4378954,-3.723702,,3,,,POINT (-3.723702 40.4378954)
26579042,40.4378481,-3.7197275,,3,,,POINT (-3.7197275 40.4378481)
26579043,40.4373838,-3.7203368,,3,,,POINT (-3.7203368 40.4373838)
26579050,40.4382137,-3.7241014,,3,,,POINT (-3.7241014 40.4382137)
26579053,40.4397759,-3.7260408,,4,,,POINT (-3.7260408 40.4397759)
26579054,40.4399246,-3.7261471,,3,,,POINT (-3.7261471 40.4399246)
26579055,40.4400987,-3.7263566,,3,,,POINT (-3.7263566 40.4400987)
26579057,40.4401063,-3.7266194,,4,,,POINT (-3.7266194 40.4401063)
26579058,40.4398634,-3.726872,,3,,,POINT (-3.726872 40.4398634)
26579059,40.4397847,-3.726867,,3,,,POINT (-3.726867 40.4397847)
26579060,40.4396526,-3.7267831,,3,,,POINT (-3.7267831 40.4396526)
26579064,40.4397512,-3.7261469,,3,,,POINT (-3.7261469 40.4397512)
26579070,40.4398168,-3.7269191,,4,,,POINT (-3.7269191 40.4398168)
26579071,40.4396508,-3.7272001,,3,,,POINT (-3.7272001 40.4396508)
26579077,40.4375974,-3.723661,,3,,,POINT (-3.723661 40.4375974)
26579080,40.4363162,-3.7214864,,3,,,POINT (-3.7214864 40.4363162)
26579083,40.4352291,-3.7196966,traffic_signals,3,,,POINT (-3.7196966 40.4352291)
26579102,40.4367639,-3.7207604,,3,,,POINT (-3.7207604 40.4367639)
26579105,40.4373172,-3.7202589,,3,,,POINT (-3.7202589 40.4373172)
26579178,40.4356172,-3.718884,,3,,,POINT (-3.718884 40.4356172)
26579181,40.4344194,-3.7181492,traffic_signals,3,,,POINT (-3.7181492 40.4344194)
26579273,40.4480808,-3.7278655,,3,,,POINT (-3.7278655 40.4480808)
26579289,40.4498731,-3.737997,,3,,,POINT (-3.737997 40.4498731)
26579302,40.4492558,-3.7372918,motorway_junction,3,5,,POINT (-3.7372918 40.4492558)
26595322,40.3878724,-3.7445897,,3,,,POINT (-3.7445897 40.3878724)
26595573,40.4075988,-3.6785902,,3,,,POINT (-3.6785902 40.4075988)
26595576,40.407665,-3.6788434,,3,,,POINT (-3.6788434 40.407665)
26595583,40.407391,-3.6790926,,3,,,POINT (-3.6790926 40.407391)
26595587,40.4073696,-3.678521,,3,,,POINT (-3.678521 40.4073696)
26595706,40.4391418,-3.6733324,,4,,,POINT (-3.6733324 40.4391418)
26595718,40.4375345,-3.6773488,,4,,,POINT (-3.6773488 40.4375345)
26595720,40.4373371,-3.6775582,,5,,,POINT (-3.6775582 40.4373371)
26595721,40.4374261,-3.6772404,,4,,,POINT (-3.6772404 40.4374261)
26595723,40.4383255,-3.6757369,,3,,,POINT (-3.6757369 40.4383255)
26595724,40.4386447,-3.6749453,,3,,,POINT (-3.6749453 40.4386447)
26595730,40.4395896,-3.6710428,,3,,,POINT (-3.6710428 40.4395896)
26624253,40.3870274,-3.6980633,,3,,,POINT (-3.6980633 40.3870274)
26742887,40.4812273,-3.66418,,3,,,POINT (-3.66418 40.4812273)
26742911,40.4807921,-3.662436,,3,,,POINT (-3.662436 40.4807921)
26742944,40.4811587,-3.6639406,,2,,,POINT (-3.6639406 40.4811587)
26742947,40.4809044,-3.6627271,,2,,,POINT (-3.6627271 40.4809044)
26743163,40.4798436,-3.6633818,,4,,,POINT (-3.6633818 40.4798436)
26743165,40.4803134,-3.6651444,,3,,,POINT (-3.6651444 40.4803134)
26743167,40.4801982,-3.6648308,,2,,,POINT (-3.6648308 40.4801982)
26743177,40.4799626,-3.663663,,2,,,POINT (-3.663663 40.4799626)
26743900,40.4794074,-3.6662605,,4,,,POINT (-3.6662605 40.4794074)
26743901,40.4783507,-3.6648273,,4,,,POINT (-3.6648273 40.4783507)
26743903,40.4822447,-3.6630168,,3,,,POINT (-3.6630168 40.4822447)
26743905,40.4819862,-3.6612353,,3,,,POINT (-3.6612353 40.4819862)
26745129,40.4820318,-3.6650455,,3,,,POINT (-3.6650455 40.4820318)
26745130,40.4820063,-3.6642728,,2,,,POINT (-3.6642728 40.4820063)
26745132,40.4817156,-3.6640441,,2,,,POINT (-3.6640441 40.4817156)
26745134,40.4816623,-3.6637308,,3,,,POINT (-3.6637308 40.4816623)
26745142,40.4807699,-3.6646686,,3,,,POINT (-3.6646686 40.4807699)
26745143,40.4808215,-3.6650088,,2,,,POINT (-3.6650088 40.4808215)
26745146,40.4811368,-3.6652213,,2,,,POINT (-3.6652213 40.4811368)
26745147,40.4811717,-3.6659737,traffic_signals,3,,,POINT (-3.6659737 40.4811717)
26745179,40.4800242,-3.66728,traffic_signals,4,,,POINT (-3.66728 40.4800242)
26747736,40.4753311,-3.6655213,,4,,,POINT (-3.6655213 40.4753311)
26747737,40.4748118,-3.6653973,,4,,,POINT (-3.6653973 40.4748118)
26754193,40.4772799,-3.6681305,,4,,,POINT (-3.6681305 40.4772799)
26754194,40.4772122,-3.6686944,,4,,,POINT (-3.6686944 40.4772122)
26754195,40.4769466,-3.6680769,,3,,,POINT (-3.6680769 40.4769466)
26754196,40.4774251,-3.6676468,,3,,,POINT (-3.6676468 40.4774251)
26754197,40.4766112,-3.6685475,crossing,3,,,POINT (-3.6685475 40.4766112)
26754341,40.4777121,-3.6687149,,3,,,POINT (-3.6687149 40.4777121)
26754576,40.4762997,-3.6684681,,3,,,POINT (-3.6684681 40.4762997)
26754594,40.475949,-3.6683431,,3,,,POINT (-3.6683431 40.475949)
26754595,40.4755636,-3.6677383,,3,,,POINT (-3.6677383 40.4755636)
26754599,40.4751351,-3.6668353,,3,,,POINT (-3.6668353 40.4751351)
26783927,40.4166106,-3.6694579,traffic_signals,4,,,POINT (-3.6694579 40.4166106)
26783933,40.4181174,-3.6746381,,4,,,POINT (-3.6746381 40.4181174)
26783934,40.4253548,-3.6687045,,3,,,POINT (-3.6687045 40.4253548)
26783938,40.4199773,-3.6692226,,3,,,POINT (-3.6692226 40.4199773)
26783939,40.4182587,-3.6746294,,4,,,POINT (-3.6746294 40.4182587)
26783940,40.4205182,-3.67902,,3,,,POINT (-3.67902 40.4205182)
26783942,40.4213687,-3.6690958,,3,,,POINT (-3.6690958 40.4213687)
26783962,40.4182819,-3.6778295,,4,,,POINT (-3.6778295 40.4182819)
26783970,40.4214337,-3.67283,traffic_signals,4,,,POINT (-3.67283 40.4214337)
26783973,40.4209381,-3.6687442,,3,,,POINT (-3.6687442 40.4209381)
26783975,40.4193627,-3.6745574,,4,,,POINT (-3.6745574 40.4193627)
26783983,40.4255432,-3.6684925,,3,,,POINT (-3.6684925 40.4255432)
26784001,40.4217148,-3.6789224,,4,,,POINT (-3.6789224 40.4217148)
26784006,40.4164358,-3.6692742,traffic_signals,4,,,POINT (-3.6692742 40.4164358)
26784011,40.4213444,-3.6728371,traffic_signals,4,,,POINT (-3.6728371 40.4213444)
26784016,40.4187624,-3.6691156,,3,,,POINT (-3.6691156 40.4187624)
26784026,40.4269487,-3.6683577,,3,,,POINT (-3.6683577 40.4269487)
26784027,40.4171174,-3.6779557,,4,,,POINT (-3.6779557 40.4171174)
26784030,40.4213625,-3.6687408,,3,,,POINT (-3.6687408 40.4213625)
26784032,40.4269729,-3.6686392,,3,,,POINT (-3.6686392 40.4269729)
26784034,40.4181967,-3.6730968,,4,,,POINT (-3.6730968 40.4181967)
26784035,40.4166449,-3.6692668,,4,,,POINT (-3.6692668 40.4166449)
26784039,40.4188845,-3.6691157,,3,,,POINT (-3.6691157 40.4188845)
26784043,40.4211282,-3.6691289,traffic_signals,4,,,POINT (-3.6691289 40.4211282)
26784044,40.4170325,-3.6763401,,4,,,POINT (-3.6763401 40.4170325)
26784046,40.4228954,-3.6687807,traffic_signals,3,,,POINT (-3.6687807 40.4228954)
26784047,40.4189294,-3.6692605,,3,,,POINT (-3.6692605 40.4189294)
26784064,40.4202815,-3.6744636,,4,,,POINT (-3.6744636 40.4202815)
26784068,40.4246897,-3.6686202,,4,,,POINT (-3.6686202 40.4246897)
26784069,40.4169265,-3.6747123,,4,,,POINT (-3.6747123 40.4169265)
26784070,40.4216511,-3.6789259,,4,,,POINT (-3.6789259 40.4216511)
26784072,40.4221479,-3.6690331,,3,,,POINT (-3.6690331 40.4221479)
26784080,40.4210272,-3.6691348,,3,,,POINT (-3.6691348 40.4210272)
26784081,40.4214322,-3.6743877,traffic_signals,4,,,POINT (-3.6743877 40.4214322)
26784085,40.4168419,-3.6731958,,4,,,POINT (-3.6731958 40.4168419)
26784086,40.4192888,-3.672999,,3,,,POINT (-3.672999 40.4192888)
26784087,40.4179613,-3.6714626,,4,,,POINT (-3.6714626 40.4179613)
26784088,40.4237293,-3.6687155,,3,,,POINT (-3.6687155 40.4237293)
26784091,40.4215014,-3.6743834,traffic_signals,4,,,POINT (-3.6743834 40.4215014)
26784094,40.4212343,-3.6691181,,4,,,POINT (-3.6691181 40.4212343)
26784095,40.425071,-3.668595,,3,,,POINT (-3.668595 40.425071)
26784097,40.4167348,-3.671547,,4,,,POINT (-3.671547 40.4167348)
26784098,40.4255726,-3.6687652,,3,,,POINT (-3.6687652 40.4255726)
26784101,40.42297,-3.6689027,,3,,,POINT (-3.6689027 40.42297)
26784102,40.4210183,-3.6686846,,4,,,POINT (-3.6686846 40.4210183)
26784103,40.4180342,-3.6731115,,4,,,POINT (-3.6731115 40.4180342)
26784112,40.4202048,-3.6729279,,4,,,POINT (-3.6729279 40.4202048)
26784153,40.4208797,-3.6681491,,3,,,POINT (-3.6681491 40.4208797)
26784154,40.4207123,-3.6688847,,4,,,POINT (-3.6688847 40.4207123)
26784155,40.4203565,-3.6658398,,3,,,POINT (-3.6658398 40.4203565)
26784156,40.420772,-3.6669196,,3,,,POINT (-3.6669196 40.420772)
26784160,40.4184351,-3.6787543,,4,,,POINT (-3.6787543 40.4184351)
26784161,40.418279,-3.6786942,,3,,,POINT (-3.6786942 40.418279)
26784162,40.4170949,-3.6782834,,3,,,POINT (-3.6782834 40.4170949)
26784163,40.4169644,-3.6782345,,4,,,POINT (-3.6782345 40.4169644)
26784164,40.4154689,-3.6777055,,4,,,POINT (-3.6777055 40.4154689)
26784165,40.4195672,-3.6791653,,4,,,POINT (-3.6791653 40.4195672)
26784166,40.4205257,-3.6795166,,4,,,POINT (-3.6795166 40.4205257)
26784168,40.4130833,-3.6768467,,3,,,POINT (-3.6768467 40.4130833)
26784170,40.4156979,-3.6764344,,3,,,POINT (-3.6764344 40.4156979)
26784172,40.415932,-3.6747987,,4,,,POINT (-3.6747987 40.415932)
26784173,40.4161488,-3.6732514,,3,,,POINT (-3.6732514 40.4161488)
26784174,40.4163848,-3.6715711,,3,,,POINT (-3.6715711 40.4163848)
26784175,40.4165761,-3.6715579,,4,,,POINT (-3.6715579 40.4165761)
26784176,40.4166866,-3.6732082,,4,,,POINT (-3.6732082 40.4166866)
26784177,40.4167562,-3.6747239,,4,,,POINT (-3.6747239 40.4167562)
26808565,40.425858,-3.7120325,,3,,,POINT (-3.7120325 40.425858)
26808566,40.4265297,-3.7115519,,3,,,POINT (-3.7115519 40.4265297)
26879106,40.393669,-3.6986605,,3,,,POINT (-3.6986605 40.393669)
26879109,40.3934567,-3.6983597,,3,,,POINT (-3.6983597 40.3934567)
26879118,40.3920581,-3.6963448,,3,,,POINT (-3.6963448 40.3920581)
26879120,40.3928004,-3.6974004,,3,,,POINT (-3.6974004 40.3928004)
26879123,40.3948477,-3.7002131,,3,,,POINT (-3.7002131 40.3948477)
26879192,40.3954878,-3.7011196,,3,,,POINT (-3.7011196 40.3954878)
26879197,40.3958632,-3.7016545,,3,,,POINT (-3.7016545 40.3958632)
26879200,40.3940501,-3.6991446,,3,,,POINT (-3.6991446 40.3940501)
26879236,40.3937226,-3.6977596,crossing,3,,,POINT (-3.6977596 40.3937226)
26879237,40.3938751,-3.6968329,,3,,,POINT (-3.6968329 40.3938751)
26879238,40.3939886,-3.6961465,,4,,,POINT (-3.6961465 40.3939886)
26879239,40.3941105,-3.6954116,crossing,3,,,POINT (-3.6954116 40.3941105)
26879243,40.3937636,-3.6983525,,3,,,POINT (-3.6983525 40.3937636)
26879254,40.3948948,-3.6983378,,4,,,POINT (-3.6983378 40.3948948)
26879255,40.3955805,-3.6982523,,3,,,POINT (-3.6982523 40.3955805)
26879256,40.3964666,-3.6981209,,4,,,POINT (-3.6981209 40.3964666)
26879279,40.3964722,-3.6982288,,4,,,POINT (-3.6982288 40.3964722)
26879280,40.3958716,-3.698298,,4,,,POINT (-3.698298 40.3958716)
